{'NOT': 2, 'NAND': 2, 'AND': 1, 'ORN': 1, 'OR': 4, 'ANDN': 4, 'NOR': 3, 'XOR': 3, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 82090889
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.618421   Fit: 0.2429056  Orgs: 76      Spec: 28.97   SWst: 0.04386%  
UD: 200     Gen: 15.52693   Fit: 0.2415454  Orgs: 427     Spec: 25.96   SWst: 1.553 %  
UD: 300     Gen: 23.43293   Fit: 0.2453961  Orgs: 1081    Spec: 26.09   SWst: 1.523 %  
UD: 400     Gen: 31.35134   Fit: 0.2474658  Orgs: 2092    Spec: 26.81   SWst: 1.890 %  
UD: 500     Gen: 39.35964   Fit: 0.2477556  Orgs: 3409    Spec: 26.44   SWst: 1.756 %  
UD: 600     Gen: 47.38211   Fit: 0.2493727  Orgs: 5009    Spec: 25.28   SWst: 2.141 %  
UD: 700     Gen: 55.40607   Fit: 0.2516428  Orgs: 6984    Spec: 25.21   SWst: 1.754 %  
UD: 800     Gen: 64.16590   Fit: 0.2761706  Orgs: 9180    Spec: 23.95   SWst: 1.934 %  
UD: 900     Gen: 77.19559   Fit: 0.4580973  Orgs: 11422   Spec: 22.31   SWst: 1.947 %  
UD: 1000    Gen: 102.4102   Fit: 1.125574   Orgs: 12432   Spec: 21.38   SWst: 2.077 %  
UD: 1100    Gen: 130.8441   Fit: 1.923322   Orgs: 12985   Spec: 20.27   SWst: 1.857 %  
UD: 1200    Gen: 162.9642   Fit: 3.566094   Orgs: 13339   Spec: 18.93   SWst: 1.885 %  
UD: 1300    Gen: 201.9935   Fit: 16.24328   Orgs: 13522   Spec: 15.63   SWst: 1.959 %  
UD: 1400    Gen: 260.1487   Fit: 34.16833   Orgs: 13766   Spec: 13.76   SWst: 1.929 %  
