{'NOT': 1, 'NAND': 1, 'AND': 2, 'ORN': 2, 'OR': 3, 'ANDN': 3, 'NOR': 4, 'XOR': 4, 'EQU': 1}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 76062481
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.075000   Fit: 0.2348560  Orgs: 80      Spec: 28.69   SWst: 2.750 %  
UD: 200     Gen: 14.74945   Fit: 0.2375770  Orgs: 451     Spec: 27.43   SWst: 3.126 %  
UD: 300     Gen: 22.14695   Fit: 0.2388229  Orgs: 1082    Spec: 27.72   SWst: 2.218 %  
UD: 400     Gen: 29.51628   Fit: 0.2412101  Orgs: 1966    Spec: 26.45   SWst: 1.484 %  
UD: 500     Gen: 36.64187   Fit: 0.2440344  Orgs: 3038    Spec: 26.50   SWst: 2.032 %  
UD: 600     Gen: 43.70489   Fit: 0.2469273  Orgs: 4395    Spec: 26.37   SWst: 1.989 %  
UD: 700     Gen: 50.78266   Fit: 0.2490693  Orgs: 5963    Spec: 26.07   SWst: 1.878 %  
UD: 800     Gen: 57.80243   Fit: 0.2504559  Orgs: 7739    Spec: 26.50   SWst: 1.902 %  
UD: 900     Gen: 64.85250   Fit: 0.2530511  Orgs: 9702    Spec: 26.08   SWst: 1.725 %  
UD: 1000    Gen: 71.92102   Fit: 0.2548701  Orgs: 11901   Spec: 25.56   SWst: 1.559 %  
UD: 1100    Gen: 79.22190   Fit: 0.2591207  Orgs: 13461   Spec: 24.89   SWst: 1.758 %  
UD: 1200    Gen: 86.85621   Fit: 0.2646912  Orgs: 14146   Spec: 24.79   SWst: 1.730 %  
UD: 1300    Gen: 95.25763   Fit: 0.3897651  Orgs: 14385   Spec: 21.97   SWst: 1.921 %  
UD: 1400    Gen: 146.2978   Fit: 9.096990   Orgs: 14389   Spec: 16.78   SWst: 1.718 %  
UD: 1500    Gen: 194.6088   Fit: 27.64152   Orgs: 14378   Spec: 16.43   SWst: 1.738 %  
UD: 1600    Gen: 252.5426   Fit: 159.7872   Orgs: 14376   Spec: 14.89   SWst: 1.841 %  
UD: 1700    Gen: 334.4763   Fit: 420.0318   Orgs: 14379   Spec: 14.44   SWst: 1.784 %  
UD: 1800    Gen: 405.9643   Fit: 664.8663   Orgs: 14379   Spec: 14.46   SWst: 1.554 %  
UD: 1900    Gen: 470.9727   Fit: 1188.618   Orgs: 14379   Spec: 13.86   SWst: 1.760 %  
UD: 2000    Gen: 526.6130   Fit: 1806.320   Orgs: 14376   Spec: 13.56   SWst: 1.779 %  
UD: 2100    Gen: 578.2332   Fit: 2407.883   Orgs: 14379   Spec: 13.30   SWst: 1.630 %  
UD: 2200    Gen: 635.7092   Fit: 3089.912   Orgs: 14375   Spec: 13.66   SWst: 1.561 %  
UD: 2300    Gen: 692.9390   Fit: 3616.545   Orgs: 14382   Spec: 13.52   SWst: 1.813 %  
UD: 2400    Gen: 747.7970   Fit: 4166.918   Orgs: 14373   Spec: 12.84   SWst: 1.731 %  
UD: 2500    Gen: 793.9202   Fit: 4612.423   Orgs: 14378   Spec: 13.45   SWst: 1.764 %  
UD: 2600    Gen: 837.5709   Fit: 5026.493   Orgs: 14373   Spec: 13.34   SWst: 1.676 %  
UD: 2700    Gen: 877.6365   Fit: 5561.189   Orgs: 14376   Spec: 13.19   SWst: 1.672 %  
UD: 2800    Gen: 916.4897   Fit: 5997.233   Orgs: 14373   Spec: 13.41   SWst: 1.576 %  
UD: 2900    Gen: 949.4956   Fit: 6278.985   Orgs: 14370   Spec: 12.74   SWst: 1.843 %  
UD: 3000    Gen: 977.1467   Fit: 6680.425   Orgs: 14376   Spec: 12.97   SWst: 1.805 %  
UD: 3100    Gen: 1006.752   Fit: 7132.344   Orgs: 14378   Spec: 13.37   SWst: 1.682 %  
UD: 3200    Gen: 1035.190   Fit: 7564.466   Orgs: 14374   Spec: 13.00   SWst: 1.695 %  
UD: 3300    Gen: 1059.618   Fit: 7948.491   Orgs: 14374   Spec: 13.11   SWst: 1.714 %  
UD: 3400    Gen: 1081.555   Fit: 8373.595   Orgs: 14382   Spec: 13.09   SWst: 1.565 %  
UD: 3500    Gen: 1103.521   Fit: 8834.460   Orgs: 14369   Spec: 13.31   SWst: 1.697 %  
UD: 3600    Gen: 1124.606   Fit: 9025.850   Orgs: 14385   Spec: 13.46   SWst: 1.817 %  
UD: 3700    Gen: 1144.442   Fit: 9306.273   Orgs: 14360   Spec: 13.75   SWst: 1.591 %  
UD: 3800    Gen: 1164.529   Fit: 9597.924   Orgs: 14374   Spec: 13.10   SWst: 1.599 %  
UD: 3900    Gen: 1184.577   Fit: 9944.268   Orgs: 14371   Spec: 13.00   SWst: 1.597 %  
UD: 4000    Gen: 1204.151   Fit: 10105.74   Orgs: 14377   Spec: 12.78   SWst: 1.740 %  
UD: 4100    Gen: 1224.143   Fit: 10325.38   Orgs: 14384   Spec: 13.08   SWst: 1.808 %  
UD: 4200    Gen: 1244.837   Fit: 10678.55   Orgs: 14376   Spec: 13.46   SWst: 1.616 %  
UD: 4300    Gen: 1264.127   Fit: 10834.97   Orgs: 14370   Spec: 13.42   SWst: 1.817 %  
UD: 4400    Gen: 1281.968   Fit: 10838.82   Orgs: 14379   Spec: 12.60   SWst: 1.625 %  
UD: 4500    Gen: 1298.785   Fit: 11000.66   Orgs: 14380   Spec: 12.99   SWst: 1.767 %  
UD: 4600    Gen: 1315.229   Fit: 11185.64   Orgs: 14374   Spec: 13.27   SWst: 1.853 %  
UD: 4700    Gen: 1331.669   Fit: 11236.99   Orgs: 14372   Spec: 13.38   SWst: 1.629 %  
UD: 4800    Gen: 1348.790   Fit: 11427.63   Orgs: 14369   Spec: 13.24   SWst: 1.648 %  
UD: 4900    Gen: 1365.203   Fit: 11594.84   Orgs: 14381   Spec: 13.00   SWst: 1.774 %  
UD: 5000    Gen: 1382.688   Fit: 11552.18   Orgs: 14374   Spec: 12.96   SWst: 1.579 %  
UD: 5100    Gen: 1400.942   Fit: 11635.47   Orgs: 14379   Spec: 13.16   SWst: 1.790 %  
UD: 5200    Gen: 1419.007   Fit: 11988.36   Orgs: 14374   Spec: 12.81   SWst: 1.629 %  
UD: 5300    Gen: 1437.123   Fit: 12106.15   Orgs: 14374   Spec: 12.55   SWst: 1.795 %  
UD: 5400    Gen: 1454.803   Fit: 12658.20   Orgs: 14376   Spec: 12.76   SWst: 1.703 %  
UD: 5500    Gen: 1471.049   Fit: 12319.50   Orgs: 14368   Spec: 12.89   SWst: 1.719 %  
UD: 5600    Gen: 1487.496   Fit: 12719.91   Orgs: 14367   Spec: 13.09   SWst: 1.835 %  
UD: 5700    Gen: 1504.514   Fit: 12699.16   Orgs: 14377   Spec: 12.85   SWst: 1.587 %  
UD: 5800    Gen: 1520.752   Fit: 12822.96   Orgs: 14367   Spec: 12.53   SWst: 1.875 %  
UD: 5900    Gen: 1537.568   Fit: 12989.25   Orgs: 14377   Spec: 12.31   SWst: 1.734 %  
UD: 6000    Gen: 1556.849   Fit: 12826.33   Orgs: 14380   Spec: 12.20   SWst: 1.923 %  
UD: 6100    Gen: 1575.045   Fit: 13166.24   Orgs: 14378   Spec: 12.37   SWst: 1.636 %  
UD: 6200    Gen: 1592.976   Fit: 13445.27   Orgs: 14370   Spec: 12.12   SWst: 2.047 %  
UD: 6300    Gen: 1612.375   Fit: 13532.82   Orgs: 14386   Spec: 12.32   SWst: 1.879 %  
UD: 6400    Gen: 1630.023   Fit: 13665.25   Orgs: 14377   Spec: 12.18   SWst: 1.668 %  
UD: 6500    Gen: 1648.701   Fit: 13537.16   Orgs: 14368   Spec: 12.35   SWst: 1.703 %  
UD: 6600    Gen: 1667.188   Fit: 13857.56   Orgs: 14378   Spec: 12.19   SWst: 1.916 %  
UD: 6700    Gen: 1685.047   Fit: 13787.26   Orgs: 14379   Spec: 12.02   SWst: 1.845 %  
UD: 6800    Gen: 1704.760   Fit: 13815.57   Orgs: 14381   Spec: 12.05   SWst: 2.020 %  
UD: 6900    Gen: 1726.057   Fit: 14168.41   Orgs: 14384   Spec: 11.96   SWst: 1.939 %  
UD: 7000    Gen: 1743.918   Fit: 14029.23   Orgs: 14367   Spec: 12.10   SWst: 1.868 %  
UD: 7100    Gen: 1763.220   Fit: 14355.73   Orgs: 14380   Spec: 11.72   SWst: 2.073 %  
UD: 7200    Gen: 1783.038   Fit: 14443.61   Orgs: 14369   Spec: 12.28   SWst: 1.971 %  
UD: 7300    Gen: 1802.902   Fit: 14412.43   Orgs: 14375   Spec: 12.21   SWst: 1.908 %  
UD: 7400    Gen: 1823.098   Fit: 14515.08   Orgs: 14380   Spec: 12.03   SWst: 1.907 %  
UD: 7500    Gen: 1843.865   Fit: 14901.37   Orgs: 14372   Spec: 11.81   SWst: 1.843 %  
UD: 7600    Gen: 1861.866   Fit: 14915.20   Orgs: 14376   Spec: 11.93   SWst: 2.159 %  
UD: 7700    Gen: 1883.980   Fit: 15140.22   Orgs: 14373   Spec: 11.82   SWst: 2.139 %  
UD: 7800    Gen: 1905.319   Fit: 15097.50   Orgs: 14376   Spec: 11.77   SWst: 1.750 %  
UD: 7900    Gen: 1925.316   Fit: 15079.44   Orgs: 14377   Spec: 11.59   SWst: 2.038 %  
UD: 8000    Gen: 1945.637   Fit: 15302.74   Orgs: 14376   Spec: 11.60   SWst: 1.835 %  
UD: 8100    Gen: 1966.552   Fit: 15611.78   Orgs: 14377   Spec: 11.33   SWst: 2.076 %  
UD: 8200    Gen: 1986.668   Fit: 15487.43   Orgs: 14382   Spec: 11.22   SWst: 2.098 %  
UD: 8300    Gen: 2006.021   Fit: 15694.24   Orgs: 14376   Spec: 11.58   SWst: 1.967 %  
UD: 8400    Gen: 2026.238   Fit: 15820.84   Orgs: 14380   Spec: 11.80   SWst: 1.789 %  
UD: 8500    Gen: 2046.177   Fit: 16106.01   Orgs: 14378   Spec: 11.26   SWst: 1.956 %  
UD: 8600    Gen: 2067.147   Fit: 16017.19   Orgs: 14381   Spec: 11.78   SWst: 1.994 %  
UD: 8700    Gen: 2086.251   Fit: 15950.92   Orgs: 14373   Spec: 11.43   SWst: 1.860 %  
UD: 8800    Gen: 2105.267   Fit: 16149.37   Orgs: 14381   Spec: 11.33   SWst: 1.993 %  
UD: 8900    Gen: 2124.501   Fit: 16079.70   Orgs: 14370   Spec: 11.12   SWst: 2.035 %  
UD: 9000    Gen: 2144.980   Fit: 16107.79   Orgs: 14382   Spec: 11.13   SWst: 2.131 %  
UD: 9100    Gen: 2164.314   Fit: 16427.84   Orgs: 14372   Spec: 11.26   SWst: 2.213 %  
UD: 9200    Gen: 2182.368   Fit: 16537.40   Orgs: 14388   Spec: 11.12   SWst: 1.877 %  
UD: 9300    Gen: 2201.650   Fit: 16275.62   Orgs: 14389   Spec: 11.48   SWst: 2.015 %  
UD: 9400    Gen: 2220.547   Fit: 16630.40   Orgs: 14379   Spec: 11.43   SWst: 1.982 %  
UD: 9500    Gen: 2239.281   Fit: 16655.88   Orgs: 14378   Spec: 11.16   SWst: 1.997 %  
UD: 9600    Gen: 2258.463   Fit: 16716.55   Orgs: 14373   Spec: 11.34   SWst: 1.926 %  
UD: 9700    Gen: 2278.124   Fit: 16654.33   Orgs: 14380   Spec: 11.29   SWst: 2.160 %  
UD: 9800    Gen: 2298.080   Fit: 16760.24   Orgs: 14384   Spec: 11.13   SWst: 2.004 %  
UD: 9900    Gen: 2318.680   Fit: 16857.95   Orgs: 14383   Spec: 11.30   SWst: 2.046 %  
UD: 10000   Gen: 2339.536   Fit: 17126.73   Orgs: 14383   Spec: 10.78   SWst: 1.931 %  
