{'NOT': 2, 'NAND': 2, 'AND': 3, 'ORN': 3, 'OR': 4, 'ANDN': 4, 'NOR': 1, 'XOR': 1, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 68642277
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.241935   Fit: 0.2415846  Orgs: 62      Spec: 31.09   SWst: 1.828 %  
UD: 200     Gen: 15.22362   Fit: 0.2399804  Orgs: 398     Spec: 27.69   SWst: 3.685 %  
UD: 300     Gen: 22.96498   Fit: 0.2431452  Orgs: 1028    Spec: 27.43   SWst: 2.195 %  
UD: 400     Gen: 30.79848   Fit: 0.2454236  Orgs: 1980    Spec: 27.24   SWst: 2.096 %  
UD: 500     Gen: 38.65022   Fit: 0.2456391  Orgs: 3202    Spec: 26.49   SWst: 1.817 %  
UD: 600     Gen: 46.46381   Fit: 0.2516770  Orgs: 4670    Spec: 26.00   SWst: 2.228 %  
UD: 700     Gen: 56.54550   Fit: 0.2977291  Orgs: 6627    Spec: 24.98   SWst: 1.829 %  
UD: 800     Gen: 71.12606   Fit: 0.3810157  Orgs: 9162    Spec: 23.78   SWst: 1.853 %  
UD: 900     Gen: 86.82945   Fit: 0.4449356  Orgs: 11721   Spec: 22.90   SWst: 1.760 %  
UD: 1000    Gen: 103.0351   Fit: 0.5121513  Orgs: 13541   Spec: 21.98   SWst: 2.002 %  
UD: 1100    Gen: 127.2765   Fit: 1.856390   Orgs: 14339   Spec: 17.84   SWst: 2.146 %  
UD: 1200    Gen: 183.2491   Fit: 75.45983   Orgs: 14358   Spec: 14.54   SWst: 1.586 %  
UD: 1300    Gen: 255.6144   Fit: 231.9545   Orgs: 14351   Spec: 14.58   SWst: 1.597 %  
UD: 1400    Gen: 312.0075   Fit: 562.5641   Orgs: 14359   Spec: 14.70   SWst: 1.564 %  
UD: 1500    Gen: 367.7538   Fit: 851.6267   Orgs: 14363   Spec: 14.70   SWst: 1.612 %  
UD: 1600    Gen: 432.5061   Fit: 1226.318   Orgs: 14366   Spec: 14.15   SWst: 1.702 %  
UD: 1700    Gen: 496.9304   Fit: 1535.384   Orgs: 14364   Spec: 15.04   SWst: 1.412 %  
