{'NOT': 1, 'NAND': 1, 'AND': 2, 'ORN': 2, 'OR': 3, 'ANDN': 3, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 63319091
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.777778   Fit: 0.2442172  Orgs: 63      Spec: 29.92   SWst: 1.217 %  
UD: 200     Gen: 14.92067   Fit: 0.2416703  Orgs: 416     Spec: 28.36   SWst: 2.027 %  
UD: 300     Gen: 22.86969   Fit: 0.2423129  Orgs: 1059    Spec: 27.10   SWst: 1.992 %  
UD: 400     Gen: 30.90968   Fit: 0.2445320  Orgs: 2015    Spec: 27.05   SWst: 1.921 %  
UD: 500     Gen: 38.98503   Fit: 0.2464919  Orgs: 3274    Spec: 26.45   SWst: 1.749 %  
UD: 600     Gen: 46.98302   Fit: 0.2477076  Orgs: 4888    Spec: 25.52   SWst: 1.695 %  
UD: 700     Gen: 55.08994   Fit: 0.2499873  Orgs: 6771    Spec: 25.76   SWst: 1.981 %  
UD: 800     Gen: 63.20407   Fit: 0.2518905  Orgs: 8953    Spec: 25.01   SWst: 2.096 %  
UD: 900     Gen: 71.29182   Fit: 0.2549663  Orgs: 11418   Spec: 25.14   SWst: 1.732 %  
UD: 1000    Gen: 79.44225   Fit: 0.2577926  Orgs: 13420   Spec: 24.80   SWst: 1.768 %  
UD: 1100    Gen: 87.86963   Fit: 0.2627899  Orgs: 14160   Spec: 24.00   SWst: 2.081 %  
UD: 1200    Gen: 97.08584   Fit: 0.2742636  Orgs: 14388   Spec: 24.15   SWst: 1.812 %  
UD: 1300    Gen: 118.8906   Fit: 1.055773   Orgs: 14392   Spec: 21.54   SWst: 2.098 %  
UD: 1400    Gen: 158.3313   Fit: 2.479011   Orgs: 14384   Spec: 19.08   SWst: 2.023 %  
UD: 1500    Gen: 200.9755   Fit: 5.938452   Orgs: 14372   Spec: 18.63   SWst: 1.856 %  
UD: 1600    Gen: 266.2256   Fit: 227.3023   Orgs: 14376   Spec: 16.45   SWst: 1.864 %  
UD: 1700    Gen: 352.1305   Fit: 715.9367   Orgs: 14375   Spec: 15.75   SWst: 1.759 %  
UD: 1800    Gen: 431.2930   Fit: 1165.214   Orgs: 14369   Spec: 15.14   SWst: 1.976 %  
UD: 1900    Gen: 505.0132   Fit: 1547.863   Orgs: 14371   Spec: 15.28   SWst: 1.754 %  
UD: 2000    Gen: 576.6839   Fit: 1934.190   Orgs: 14370   Spec: 14.92   SWst: 1.833 %  
UD: 2100    Gen: 644.6808   Fit: 2300.692   Orgs: 14373   Spec: 14.76   SWst: 1.718 %  
UD: 2200    Gen: 699.5814   Fit: 2591.900   Orgs: 14375   Spec: 14.54   SWst: 1.786 %  
UD: 2300    Gen: 745.0323   Fit: 2796.246   Orgs: 14367   Spec: 14.34   SWst: 1.804 %  
UD: 2400    Gen: 778.6661   Fit: 2914.624   Orgs: 14371   Spec: 14.09   SWst: 1.757 %  
UD: 2500    Gen: 805.7537   Fit: 3017.855   Orgs: 14384   Spec: 14.47   SWst: 1.673 %  
UD: 2600    Gen: 827.1333   Fit: 3085.635   Orgs: 14377   Spec: 14.13   SWst: 2.091 %  
UD: 2700    Gen: 845.9587   Fit: 3130.325   Orgs: 14375   Spec: 14.23   SWst: 1.828 %  
UD: 2800    Gen: 860.6294   Fit: 3191.621   Orgs: 14375   Spec: 14.54   SWst: 1.862 %  
UD: 2900    Gen: 874.7609   Fit: 3201.346   Orgs: 14374   Spec: 14.09   SWst: 1.781 %  
UD: 3000    Gen: 889.9385   Fit: 3245.088   Orgs: 14365   Spec: 14.28   SWst: 1.982 %  
UD: 3100    Gen: 904.5385   Fit: 3283.922   Orgs: 14389   Spec: 14.10   SWst: 2.073 %  
UD: 3200    Gen: 919.2835   Fit: 3315.740   Orgs: 14361   Spec: 14.48   SWst: 1.728 %  
