{'NOT': 2, 'NAND': 2, 'AND': 1, 'ORN': 1, 'OR': 3, 'ANDN': 3, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 61588427
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.400000   Fit: 0.2466404  Orgs: 70      Spec: 29.53   SWst: 3.619 %  
UD: 200     Gen: 15.28217   Fit: 0.2442221  Orgs: 443     Spec: 27.70   SWst: 3.190 %  
UD: 300     Gen: 23.11592   Fit: 0.2453302  Orgs: 1087    Spec: 26.50   SWst: 2.018 %  
UD: 400     Gen: 30.98873   Fit: 0.2461162  Orgs: 2041    Spec: 27.35   SWst: 1.857 %  
UD: 500     Gen: 38.85270   Fit: 0.2469534  Orgs: 3279    Spec: 25.34   SWst: 2.026 %  
UD: 600     Gen: 46.75625   Fit: 0.2528246  Orgs: 4763    Spec: 25.44   SWst: 1.920 %  
UD: 700     Gen: 55.56115   Fit: 0.2787636  Orgs: 6517    Spec: 25.28   SWst: 2.016 %  
UD: 800     Gen: 65.64129   Fit: 0.3134688  Orgs: 8327    Spec: 24.52   SWst: 1.696 %  
UD: 900     Gen: 76.98642   Fit: 0.3589294  Orgs: 10165   Spec: 23.82   SWst: 1.935 %  
UD: 1000    Gen: 89.66729   Fit: 0.4228947  Orgs: 11713   Spec: 23.35   SWst: 1.587 %  
UD: 1100    Gen: 106.3491   Fit: 1.165997   Orgs: 12773   Spec: 19.93   SWst: 1.886 %  
UD: 1200    Gen: 137.2232   Fit: 3.836747   Orgs: 13045   Spec: 17.90   SWst: 1.623 %  
UD: 1300    Gen: 184.4688   Fit: 17.59767   Orgs: 13126   Spec: 16.80   SWst: 1.513 %  
UD: 1400    Gen: 248.5537   Fit: 64.58657   Orgs: 13620   Spec: 16.20   SWst: 1.521 %  
UD: 1500    Gen: 323.0698   Fit: 112.4149   Orgs: 14332   Spec: 16.32   SWst: 1.399 %  
UD: 1600    Gen: 387.7749   Fit: 177.6413   Orgs: 14371   Spec: 16.02   SWst: 1.606 %  
UD: 1700    Gen: 446.6973   Fit: 486.4449   Orgs: 14351   Spec: 16.83   SWst: 1.514 %  
UD: 1800    Gen: 516.2249   Fit: 795.3110   Orgs: 14347   Spec: 16.42   SWst: 1.619 %  
UD: 1900    Gen: 581.4239   Fit: 1222.614   Orgs: 14344   Spec: 15.87   SWst: 1.449 %  
UD: 2000    Gen: 647.8687   Fit: 1649.056   Orgs: 14352   Spec: 16.02   SWst: 1.434 %  
UD: 2100    Gen: 721.9788   Fit: 2161.460   Orgs: 14353   Spec: 16.57   SWst: 1.236 %  
UD: 2200    Gen: 797.4512   Fit: 2607.891   Orgs: 14324   Spec: 15.61   SWst: 1.567 %  
UD: 2300    Gen: 868.6243   Fit: 3117.197   Orgs: 14346   Spec: 16.05   SWst: 1.384 %  
UD: 2400    Gen: 929.7069   Fit: 3528.860   Orgs: 14337   Spec: 15.03   SWst: 1.485 %  
UD: 2500    Gen: 979.2275   Fit: 3867.056   Orgs: 14327   Spec: 15.41   SWst: 1.720 %  
UD: 2600    Gen: 1015.991   Fit: 4084.373   Orgs: 14363   Spec: 15.81   SWst: 1.387 %  
UD: 2700    Gen: 1051.428   Fit: 4355.504   Orgs: 14360   Spec: 15.23   SWst: 1.541 %  
UD: 2800    Gen: 1081.251   Fit: 4534.235   Orgs: 14344   Spec: 15.77   SWst: 1.434 %  
UD: 2900    Gen: 1106.531   Fit: 4738.121   Orgs: 14368   Spec: 15.39   SWst: 1.396 %  
UD: 3000    Gen: 1129.150   Fit: 4963.442   Orgs: 14360   Spec: 14.81   SWst: 1.616 %  
UD: 3100    Gen: 1148.161   Fit: 4992.237   Orgs: 14345   Spec: 15.19   SWst: 1.611 %  
UD: 3200    Gen: 1164.713   Fit: 5119.054   Orgs: 14356   Spec: 15.58   SWst: 1.358 %  
UD: 3300    Gen: 1180.724   Fit: 5107.660   Orgs: 14354   Spec: 15.44   SWst: 1.346 %  
UD: 3400    Gen: 1195.734   Fit: 5237.129   Orgs: 14351   Spec: 15.12   SWst: 1.579 %  
UD: 3500    Gen: 1210.037   Fit: 5232.166   Orgs: 14359   Spec: 14.73   SWst: 1.622 %  
UD: 3600    Gen: 1224.137   Fit: 5268.084   Orgs: 14342   Spec: 15.27   SWst: 1.414 %  
UD: 3700    Gen: 1238.357   Fit: 5338.558   Orgs: 14354   Spec: 15.14   SWst: 1.663 %  
UD: 3800    Gen: 1252.217   Fit: 5411.502   Orgs: 14360   Spec: 15.30   SWst: 1.372 %  
UD: 3900    Gen: 1265.360   Fit: 5327.335   Orgs: 14351   Spec: 15.45   SWst: 1.495 %  
UD: 4000    Gen: 1278.686   Fit: 5445.166   Orgs: 14354   Spec: 15.38   SWst: 1.587 %  
UD: 4100    Gen: 1292.099   Fit: 5424.595   Orgs: 14358   Spec: 14.67   SWst: 1.618 %  
UD: 4200    Gen: 1306.464   Fit: 5467.564   Orgs: 14357   Spec: 15.26   SWst: 1.416 %  
UD: 4300    Gen: 1321.133   Fit: 5541.821   Orgs: 14362   Spec: 14.82   SWst: 1.621 %  
