{'NOT': 2, 'NAND': 2, 'AND': 3, 'ORN': 3, 'OR': 4, 'ANDN': 4, 'NOR': 1, 'XOR': 1, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 82643930
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.813559   Fit: 0.2451375  Orgs: 59      Spec: 27.00   SWst: 0.1130%  
UD: 200     Gen: 14.91081   Fit: 0.2480248  Orgs: 370     Spec: 28.51   SWst: 1.036 %  
UD: 300     Gen: 22.55027   Fit: 0.2473876  Orgs: 925     Spec: 27.81   SWst: 2.515 %  
UD: 400     Gen: 30.01351   Fit: 0.2470528  Orgs: 1777    Spec: 27.91   SWst: 1.559 %  
UD: 500     Gen: 37.34000   Fit: 0.2467638  Orgs: 2850    Spec: 26.53   SWst: 2.013 %  
UD: 600     Gen: 44.57904   Fit: 0.2474756  Orgs: 4169    Spec: 26.67   SWst: 1.744 %  
UD: 700     Gen: 51.69566   Fit: 0.2488619  Orgs: 5737    Spec: 26.40   SWst: 1.752 %  
UD: 800     Gen: 58.72070   Fit: 0.2493840  Orgs: 7501    Spec: 25.65   SWst: 1.585 %  
UD: 900     Gen: 65.70796   Fit: 0.2498683  Orgs: 9502    Spec: 25.52   SWst: 1.700 %  
UD: 1000    Gen: 72.54922   Fit: 0.2502785  Orgs: 11682   Spec: 25.77   SWst: 1.447 %  
UD: 1100    Gen: 79.94411   Fit: 0.2707848  Orgs: 13348   Spec: 24.50   SWst: 1.796 %  
UD: 1200    Gen: 105.9377   Fit: 2.481564   Orgs: 13747   Spec: 17.02   SWst: 1.852 %  
UD: 1300    Gen: 151.2472   Fit: 7.870676   Orgs: 14383   Spec: 15.92   SWst: 1.788 %  
UD: 1400    Gen: 194.4147   Fit: 31.80124   Orgs: 14387   Spec: 15.23   SWst: 1.699 %  
UD: 1500    Gen: 245.0079   Fit: 487.7620   Orgs: 14385   Spec: 15.81   SWst: 1.753 %  
UD: 1600    Gen: 318.4665   Fit: 1359.492   Orgs: 14383   Spec: 15.92   SWst: 1.775 %  
UD: 1700    Gen: 394.1419   Fit: 2169.593   Orgs: 14387   Spec: 16.01   SWst: 1.689 %  
UD: 1800    Gen: 463.2888   Fit: 2871.680   Orgs: 14379   Spec: 16.03   SWst: 1.590 %  
UD: 1900    Gen: 537.0435   Fit: 3434.545   Orgs: 14384   Spec: 15.57   SWst: 1.682 %  
UD: 2000    Gen: 611.6110   Fit: 4093.314   Orgs: 14382   Spec: 15.57   SWst: 1.583 %  
UD: 2100    Gen: 681.7416   Fit: 4662.866   Orgs: 14382   Spec: 15.50   SWst: 1.757 %  
UD: 2200    Gen: 743.3733   Fit: 5108.709   Orgs: 14368   Spec: 15.78   SWst: 1.824 %  
UD: 2300    Gen: 789.6149   Fit: 5285.980   Orgs: 14377   Spec: 15.74   SWst: 1.766 %  
UD: 2400    Gen: 823.2342   Fit: 5915.923   Orgs: 14363   Spec: 14.79   SWst: 1.693 %  
UD: 2500    Gen: 854.7424   Fit: 7720.989   Orgs: 14370   Spec: 13.80   SWst: 1.526 %  
UD: 2600    Gen: 887.2436   Fit: 10110.62   Orgs: 14370   Spec: 12.82   SWst: 1.524 %  
UD: 2700    Gen: 912.4706   Fit: 12190.80   Orgs: 14370   Spec: 13.32   SWst: 1.292 %  
UD: 2800    Gen: 935.9582   Fit: 14139.14   Orgs: 14362   Spec: 12.48   SWst: 1.111 %  
UD: 2900    Gen: 957.4817   Fit: 16472.41   Orgs: 14358   Spec: 12.60   SWst: 1.267 %  
UD: 3000    Gen: 978.1919   Fit: 18189.65   Orgs: 14354   Spec: 13.49   SWst: 1.054 %  
UD: 3100    Gen: 1000.578   Fit: 19884.23   Orgs: 14364   Spec: 12.39   SWst: 1.351 %  
UD: 3200    Gen: 1024.187   Fit: 22345.62   Orgs: 14364   Spec: 12.81   SWst: 1.211 %  
UD: 3300    Gen: 1047.995   Fit: 24545.10   Orgs: 14355   Spec: 12.90   SWst: 1.208 %  
UD: 3400    Gen: 1070.673   Fit: 26383.11   Orgs: 14349   Spec: 13.04   SWst: 1.102 %  
UD: 3500    Gen: 1093.904   Fit: 28505.24   Orgs: 14341   Spec: 13.07   SWst: 1.102 %  
UD: 3600    Gen: 1115.931   Fit: 29914.07   Orgs: 14342   Spec: 12.78   SWst: 1.094 %  
UD: 3700    Gen: 1137.615   Fit: 35319.63   Orgs: 14348   Spec: 13.08   SWst: 1.008 %  
UD: 3800    Gen: 1167.202   Fit: 134900.0   Orgs: 14342   Spec: 12.85   SWst: 1.141 %  
UD: 3900    Gen: 1206.203   Fit: 233964.3   Orgs: 14349   Spec: 12.68   SWst: 0.9982%  
UD: 4000    Gen: 1245.438   Fit: 326733.0   Orgs: 14345   Spec: 12.54   SWst: 1.105 %  
UD: 4100    Gen: 1284.118   Fit: 389626.2   Orgs: 14332   Spec: 13.07   SWst: 1.018 %  
UD: 4200    Gen: 1317.513   Fit: 451545.4   Orgs: 14336   Spec: 12.69   SWst: 0.9784%  
UD: 4300    Gen: 1351.214   Fit: 532240.9   Orgs: 14336   Spec: 12.45   SWst: 0.9773%  
UD: 4400    Gen: 1386.647   Fit: 605425.7   Orgs: 14341   Spec: 12.41   SWst: 1.017 %  
UD: 4500    Gen: 1420.181   Fit: 652479.0   Orgs: 14333   Spec: 12.14   SWst: 1.183 %  
UD: 4600    Gen: 1451.452   Fit: 687948.6   Orgs: 14317   Spec: 12.13   SWst: 1.006 %  
UD: 4700    Gen: 1481.560   Fit: 753146.0   Orgs: 14343   Spec: 12.28   SWst: 1.078 %  
UD: 4800    Gen: 1510.040   Fit: 797543.7   Orgs: 14329   Spec: 12.76   SWst: 0.9384%  
UD: 4900    Gen: 1535.978   Fit: 830506.1   Orgs: 14330   Spec: 12.94   SWst: 0.9809%  
UD: 5000    Gen: 1558.183   Fit: 861494.1   Orgs: 14328   Spec: 12.37   SWst: 0.9669%  
UD: 5100    Gen: 1578.649   Fit: 874322.3   Orgs: 14343   Spec: 12.61   SWst: 1.018 %  
UD: 5200    Gen: 1597.829   Fit: 885894.4   Orgs: 14333   Spec: 12.39   SWst: 1.043 %  
UD: 5300    Gen: 1615.321   Fit: 916985.4   Orgs: 14327   Spec: 12.64   SWst: 0.8890%  
UD: 5400    Gen: 1631.911   Fit: 935378.6   Orgs: 14326   Spec: 12.49   SWst: 1.025 %  
UD: 5500    Gen: 1646.784   Fit: 944664.0   Orgs: 14339   Spec: 12.65   SWst: 0.8624%  
UD: 5600    Gen: 1658.833   Fit: 936368.6   Orgs: 14324   Spec: 12.56   SWst: 0.9571%  
UD: 5700    Gen: 1669.357   Fit: 951392.6   Orgs: 14340   Spec: 12.69   SWst: 0.9623%  
UD: 5800    Gen: 1679.466   Fit: 940852.0   Orgs: 14339   Spec: 12.72   SWst: 1.080 %  
UD: 5900    Gen: 1689.486   Fit: 964663.3   Orgs: 14339   Spec: 12.24   SWst: 1.162 %  
UD: 6000    Gen: 1699.427   Fit: 942120.7   Orgs: 14306   Spec: 12.44   SWst: 1.037 %  
UD: 6100    Gen: 1709.513   Fit: 958755.8   Orgs: 14336   Spec: 12.81   SWst: 1.032 %  
UD: 6200    Gen: 1719.574   Fit: 954550.5   Orgs: 14326   Spec: 12.62   SWst: 0.9275%  
UD: 6300    Gen: 1729.592   Fit: 930528.0   Orgs: 14328   Spec: 12.74   SWst: 0.8706%  
UD: 6400    Gen: 1739.714   Fit: 948930.6   Orgs: 14338   Spec: 12.17   SWst: 0.9357%  
UD: 6500    Gen: 1749.756   Fit: 942009.1   Orgs: 14333   Spec: 12.63   SWst: 1.073 %  
UD: 6600    Gen: 1759.850   Fit: 941060.3   Orgs: 14328   Spec: 12.36   SWst: 1.056 %  
UD: 6700    Gen: 1770.009   Fit: 938592.1   Orgs: 14345   Spec: 12.00   SWst: 1.115 %  
UD: 6800    Gen: 1779.952   Fit: 957824.3   Orgs: 14327   Spec: 12.31   SWst: 1.061 %  
UD: 6900    Gen: 1789.852   Fit: 958659.8   Orgs: 14328   Spec: 12.36   SWst: 0.9664%  
UD: 7000    Gen: 1799.861   Fit: 941199.7   Orgs: 14329   Spec: 12.29   SWst: 1.038 %  
UD: 7100    Gen: 1810.066   Fit: 947114.2   Orgs: 14342   Spec: 12.34   SWst: 0.9497%  
UD: 7200    Gen: 1820.085   Fit: 955203.5   Orgs: 14333   Spec: 12.31   SWst: 0.9791%  
UD: 7300    Gen: 1830.072   Fit: 960262.3   Orgs: 14318   Spec: 12.22   SWst: 0.9682%  
UD: 7400    Gen: 1840.080   Fit: 939351.4   Orgs: 14327   Spec: 12.46   SWst: 1.056 %  
UD: 7500    Gen: 1850.242   Fit: 947665.8   Orgs: 14322   Spec: 12.38   SWst: 1.015 %  
UD: 7600    Gen: 1860.308   Fit: 956553.2   Orgs: 14341   Spec: 12.59   SWst: 1.150 %  
UD: 7700    Gen: 1870.405   Fit: 962180.5   Orgs: 14344   Spec: 12.21   SWst: 1.126 %  
UD: 7800    Gen: 1880.303   Fit: 952860.3   Orgs: 14334   Spec: 12.00   SWst: 1.006 %  
UD: 7900    Gen: 1890.205   Fit: 954879.1   Orgs: 14327   Spec: 12.24   SWst: 1.019 %  
UD: 8000    Gen: 1900.115   Fit: 972293.8   Orgs: 14324   Spec: 12.42   SWst: 0.8952%  
UD: 8100    Gen: 1910.002   Fit: 972284.5   Orgs: 14332   Spec: 12.54   SWst: 0.8647%  
UD: 8200    Gen: 1919.834   Fit: 962654.8   Orgs: 14336   Spec: 12.31   SWst: 0.9070%  
UD: 8300    Gen: 1929.713   Fit: 958196.0   Orgs: 14317   Spec: 12.68   SWst: 0.9532%  
UD: 8400    Gen: 1939.812   Fit: 965219.3   Orgs: 14332   Spec: 12.62   SWst: 0.9603%  
UD: 8500    Gen: 1949.643   Fit: 937099.0   Orgs: 14326   Spec: 12.22   SWst: 1.093 %  
UD: 8600    Gen: 1959.909   Fit: 944491.4   Orgs: 14334   Spec: 12.52   SWst: 0.9551%  
UD: 8700    Gen: 1969.867   Fit: 955365.2   Orgs: 14336   Spec: 12.09   SWst: 1.103 %  
UD: 8800    Gen: 1979.733   Fit: 964468.1   Orgs: 14326   Spec: 12.23   SWst: 0.9463%  
UD: 8900    Gen: 1989.758   Fit: 951196.3   Orgs: 14343   Spec: 12.02   SWst: 0.9763%  
UD: 9000    Gen: 2000.107   Fit: 955963.7   Orgs: 14342   Spec: 11.86   SWst: 0.9994%  
UD: 9100    Gen: 2010.057   Fit: 955861.2   Orgs: 14322   Spec: 11.87   SWst: 0.9649%  
UD: 9200    Gen: 2020.051   Fit: 972444.2   Orgs: 14335   Spec: 11.74   SWst: 0.9715%  
UD: 9300    Gen: 2030.009   Fit: 958386.9   Orgs: 14324   Spec: 12.02   SWst: 1.012 %  
UD: 9400    Gen: 2039.980   Fit: 973932.4   Orgs: 14329   Spec: 12.04   SWst: 1.032 %  
UD: 9500    Gen: 2049.777   Fit: 976901.6   Orgs: 14335   Spec: 12.18   SWst: 0.9392%  
UD: 9600    Gen: 2059.740   Fit: 958660.9   Orgs: 14324   Spec: 11.96   SWst: 0.9159%  
UD: 9700    Gen: 2069.832   Fit: 967291.2   Orgs: 14331   Spec: 12.14   SWst: 1.001 %  
