{'NOT': 3, 'NAND': 3, 'AND': 1, 'ORN': 1, 'OR': 2, 'ANDN': 2, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 65105187
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.567568   Fit: 0.2397427  Orgs: 74      Spec: 27.17   SWst: 3.874 %  
UD: 200     Gen: 15.32930   Fit: 0.2430769  Orgs: 413     Spec: 27.59   SWst: 2.421 %  
UD: 300     Gen: 23.18225   Fit: 0.2449677  Orgs: 1059    Spec: 27.08   SWst: 2.203 %  
UD: 400     Gen: 31.06647   Fit: 0.2443995  Orgs: 2016    Spec: 27.23   SWst: 2.234 %  
UD: 500     Gen: 38.88135   Fit: 0.2455801  Orgs: 3228    Spec: 26.79   SWst: 1.775 %  
UD: 600     Gen: 46.87581   Fit: 0.2485476  Orgs: 4791    Spec: 26.65   SWst: 1.955 %  
UD: 700     Gen: 54.83020   Fit: 0.2492167  Orgs: 6696    Spec: 26.06   SWst: 1.916 %  
UD: 800     Gen: 63.02099   Fit: 0.2750552  Orgs: 8861    Spec: 25.36   SWst: 1.735 %  
UD: 900     Gen: 77.88559   Fit: 0.5232680  Orgs: 11065   Spec: 23.55   SWst: 1.826 %  
UD: 1000    Gen: 97.65750   Fit: 0.8602819  Orgs: 13130   Spec: 22.58   SWst: 1.640 %  
UD: 1100    Gen: 128.1717   Fit: 9.421496   Orgs: 13689   Spec: 19.31   SWst: 1.949 %  
UD: 1200    Gen: 165.8728   Fit: 51.00013   Orgs: 13749   Spec: 19.80   SWst: 1.816 %  
UD: 1300    Gen: 205.0186   Fit: 129.4424   Orgs: 13920   Spec: 18.04   SWst: 1.814 %  
UD: 1400    Gen: 245.9336   Fit: 235.1957   Orgs: 14016   Spec: 17.36   SWst: 1.925 %  
UD: 1500    Gen: 287.4597   Fit: 311.9127   Orgs: 14142   Spec: 16.68   SWst: 1.791 %  
UD: 1600    Gen: 334.5987   Fit: 404.0399   Orgs: 14260   Spec: 16.86   SWst: 1.573 %  
UD: 1700    Gen: 384.2207   Fit: 493.6598   Orgs: 14295   Spec: 16.00   SWst: 1.785 %  
UD: 1800    Gen: 434.3365   Fit: 563.8078   Orgs: 14369   Spec: 15.61   SWst: 2.020 %  
UD: 1900    Gen: 477.8171   Fit: 642.1827   Orgs: 14371   Spec: 16.37   SWst: 1.751 %  
UD: 2000    Gen: 509.8990   Fit: 700.5592   Orgs: 14381   Spec: 15.61   SWst: 1.851 %  
UD: 2100    Gen: 535.9195   Fit: 747.1034   Orgs: 14381   Spec: 15.94   SWst: 1.694 %  
UD: 2200    Gen: 558.7978   Fit: 798.9718   Orgs: 14376   Spec: 15.20   SWst: 1.704 %  
UD: 2300    Gen: 581.2520   Fit: 858.9289   Orgs: 14371   Spec: 15.17   SWst: 1.815 %  
UD: 2400    Gen: 601.8711   Fit: 897.3481   Orgs: 14371   Spec: 15.54   SWst: 1.654 %  
UD: 2500    Gen: 622.5127   Fit: 943.8767   Orgs: 14377   Spec: 15.80   SWst: 1.741 %  
UD: 2600    Gen: 641.1396   Fit: 1002.941   Orgs: 14375   Spec: 15.18   SWst: 1.690 %  
UD: 2700    Gen: 659.2712   Fit: 1035.335   Orgs: 14367   Spec: 15.27   SWst: 1.579 %  
UD: 2800    Gen: 678.1358   Fit: 1117.565   Orgs: 14373   Spec: 15.10   SWst: 1.631 %  
UD: 2900    Gen: 697.7669   Fit: 1207.165   Orgs: 14364   Spec: 14.78   SWst: 1.633 %  
UD: 3000    Gen: 717.8552   Fit: 1283.892   Orgs: 14377   Spec: 14.76   SWst: 1.784 %  
UD: 3100    Gen: 739.7880   Fit: 1399.467   Orgs: 14370   Spec: 14.12   SWst: 1.720 %  
UD: 3200    Gen: 760.5738   Fit: 1503.703   Orgs: 14379   Spec: 14.09   SWst: 1.385 %  
UD: 3300    Gen: 780.9514   Fit: 1593.216   Orgs: 14377   Spec: 13.77   SWst: 1.567 %  
UD: 3400    Gen: 802.2508   Fit: 1686.872   Orgs: 14375   Spec: 13.80   SWst: 1.716 %  
UD: 3500    Gen: 823.4507   Fit: 1767.352   Orgs: 14373   Spec: 14.23   SWst: 1.626 %  
UD: 3600    Gen: 843.2994   Fit: 1877.385   Orgs: 14379   Spec: 14.14   SWst: 1.621 %  
UD: 3700    Gen: 862.2211   Fit: 1932.882   Orgs: 14378   Spec: 14.03   SWst: 1.528 %  
UD: 3800    Gen: 881.7686   Fit: 2012.446   Orgs: 14374   Spec: 13.48   SWst: 1.662 %  
UD: 3900    Gen: 901.6954   Fit: 2084.921   Orgs: 14382   Spec: 13.90   SWst: 1.532 %  
UD: 4000    Gen: 922.6397   Fit: 2175.532   Orgs: 14371   Spec: 12.88   SWst: 1.678 %  
UD: 4100    Gen: 942.8986   Fit: 2266.512   Orgs: 14372   Spec: 13.00   SWst: 1.781 %  
UD: 4200    Gen: 963.7656   Fit: 2322.137   Orgs: 14378   Spec: 13.01   SWst: 1.746 %  
UD: 4300    Gen: 983.3161   Fit: 2440.092   Orgs: 14375   Spec: 13.17   SWst: 1.667 %  
UD: 4400    Gen: 1002.180   Fit: 2502.935   Orgs: 14374   Spec: 12.69   SWst: 1.775 %  
UD: 4500    Gen: 1020.055   Fit: 2530.506   Orgs: 14367   Spec: 12.94   SWst: 1.714 %  
UD: 4600    Gen: 1037.810   Fit: 2620.391   Orgs: 14378   Spec: 12.32   SWst: 1.775 %  
UD: 4700    Gen: 1056.031   Fit: 2630.364   Orgs: 14371   Spec: 13.05   SWst: 1.551 %  
UD: 4800    Gen: 1072.383   Fit: 2665.896   Orgs: 14380   Spec: 12.58   SWst: 1.562 %  
UD: 4900    Gen: 1089.435   Fit: 2715.004   Orgs: 14369   Spec: 12.93   SWst: 1.655 %  
UD: 5000    Gen: 1105.852   Fit: 2745.304   Orgs: 14370   Spec: 12.45   SWst: 1.732 %  
UD: 5100    Gen: 1123.817   Fit: 2778.962   Orgs: 14380   Spec: 12.76   SWst: 1.531 %  
UD: 5200    Gen: 1140.500   Fit: 4571.389   Orgs: 14371   Spec: 13.04   SWst: 1.715 %  
UD: 5300    Gen: 1163.723   Fit: 12311.82   Orgs: 14372   Spec: 12.62   SWst: 1.844 %  
UD: 5400    Gen: 1195.428   Fit: 22360.83   Orgs: 14368   Spec: 12.37   SWst: 1.767 %  
UD: 5500    Gen: 1233.370   Fit: 35053.84   Orgs: 14377   Spec: 11.82   SWst: 1.818 %  
UD: 5600    Gen: 1307.485   Fit: 1.296735e+07  Orgs: 14378   Spec: 9.469   SWst: 1.565 %  
UD: 5700    Gen: 1392.826   Fit: 2.463240e+07  Orgs: 14369   Spec: 9.677   SWst: 1.667 %  
UD: 5800    Gen: 1478.777   Fit: 3.351320e+07  Orgs: 14378   Spec: 9.955   SWst: 1.488 %  
UD: 5900    Gen: 1564.627   Fit: 4.168732e+07  Orgs: 14358   Spec: 10.02   SWst: 1.566 %  
UD: 6000    Gen: 1641.053   Fit: 4.930523e+07  Orgs: 14359   Spec: 10.18   SWst: 1.552 %  
UD: 6100    Gen: 1697.821   Fit: 5.319381e+07  Orgs: 14368   Spec: 10.46   SWst: 1.584 %  
UD: 6200    Gen: 1741.048   Fit: 5.585761e+07  Orgs: 14367   Spec: 9.873   SWst: 1.692 %  
UD: 6300    Gen: 1782.566   Fit: 5.833530e+07  Orgs: 14361   Spec: 10.37   SWst: 1.623 %  
UD: 6400    Gen: 1817.190   Fit: 6.166307e+07  Orgs: 14374   Spec: 10.53   SWst: 1.564 %  
UD: 6500    Gen: 1842.739   Fit: 6.192038e+07  Orgs: 14370   Spec: 10.55   SWst: 1.447 %  
UD: 6600    Gen: 1861.736   Fit: 6.218456e+07  Orgs: 14372   Spec: 10.12   SWst: 1.839 %  
UD: 6700    Gen: 1879.747   Fit: 6.213226e+07  Orgs: 14373   Spec: 10.10   SWst: 1.824 %  
UD: 6800    Gen: 1897.826   Fit: 6.189833e+07  Orgs: 14366   Spec: 10.24   SWst: 1.752 %  
UD: 6900    Gen: 1916.354   Fit: 6.210006e+07  Orgs: 14368   Spec: 10.35   SWst: 1.675 %  
UD: 7000    Gen: 1934.414   Fit: 6.218712e+07  Orgs: 14362   Spec: 10.56   SWst: 1.703 %  
