{'NOT': 2, 'NAND': 2, 'AND': 1, 'ORN': 1, 'OR': 3, 'ANDN': 3, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 76920806
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.271429   Fit: 0.2415051  Orgs: 70      Spec: 26.73   SWst: 2.762 %  
UD: 200     Gen: 15.20398   Fit: 0.2446194  Orgs: 402     Spec: 27.62   SWst: 2.264 %  
UD: 300     Gen: 23.06952   Fit: 0.2436877  Orgs: 1050    Spec: 27.02   SWst: 2.956 %  
UD: 400     Gen: 30.80841   Fit: 0.2467639  Orgs: 1973    Spec: 27.78   SWst: 1.950 %  
UD: 500     Gen: 38.54390   Fit: 0.2590904  Orgs: 3166    Spec: 26.87   SWst: 2.227 %  
UD: 600     Gen: 47.82043   Fit: 0.3054534  Orgs: 4483    Spec: 26.32   SWst: 1.639 %  
UD: 700     Gen: 60.09440   Fit: 0.4614817  Orgs: 5625    Spec: 24.49   SWst: 1.921 %  
UD: 800     Gen: 117.8803   Fit: 37.45016   Orgs: 6431    Spec: 16.39   SWst: 1.892 %  
UD: 900     Gen: 203.4019   Fit: 169.5994   Orgs: 9188    Spec: 15.89   SWst: 1.671 %  
UD: 1000    Gen: 259.9295   Fit: 241.4406   Orgs: 12366   Spec: 15.15   SWst: 2.026 %  
UD: 1100    Gen: 299.1041   Fit: 278.1116   Orgs: 13847   Spec: 16.25   SWst: 1.704 %  
UD: 1200    Gen: 329.5404   Fit: 308.0809   Orgs: 14372   Spec: 15.65   SWst: 1.936 %  
UD: 1300    Gen: 357.4040   Fit: 321.0417   Orgs: 14376   Spec: 15.74   SWst: 1.692 %  
UD: 1400    Gen: 382.0147   Fit: 346.7415   Orgs: 14375   Spec: 15.69   SWst: 1.851 %  
UD: 1500    Gen: 406.5517   Fit: 581.6415   Orgs: 14374   Spec: 13.94   SWst: 1.636 %  
UD: 1600    Gen: 440.6247   Fit: 1244.432   Orgs: 14382   Spec: 12.19   SWst: 1.458 %  
UD: 1700    Gen: 475.6161   Fit: 1880.192   Orgs: 14376   Spec: 12.25   SWst: 1.372 %  
UD: 1800    Gen: 512.3651   Fit: 2551.731   Orgs: 14365   Spec: 11.70   SWst: 1.500 %  
UD: 1900    Gen: 552.8964   Fit: 3296.108   Orgs: 14369   Spec: 11.38   SWst: 1.269 %  
UD: 2000    Gen: 590.5280   Fit: 4079.235   Orgs: 14373   Spec: 11.38   SWst: 1.308 %  
UD: 2100    Gen: 632.1235   Fit: 4833.442   Orgs: 14384   Spec: 11.07   SWst: 1.268 %  
UD: 2200    Gen: 674.2549   Fit: 5393.295   Orgs: 14372   Spec: 10.83   SWst: 1.540 %  
UD: 2300    Gen: 717.3786   Fit: 6191.672   Orgs: 14364   Spec: 10.53   SWst: 1.465 %  
UD: 2400    Gen: 756.1918   Fit: 6744.167   Orgs: 14362   Spec: 10.69   SWst: 1.453 %  
UD: 2500    Gen: 789.0145   Fit: 7175.433   Orgs: 14366   Spec: 10.65   SWst: 1.314 %  
UD: 2600    Gen: 818.2177   Fit: 7525.464   Orgs: 14361   Spec: 10.71   SWst: 1.340 %  
UD: 2700    Gen: 844.5709   Fit: 8026.090   Orgs: 14355   Spec: 10.58   SWst: 1.278 %  
UD: 2800    Gen: 869.3406   Fit: 8315.008   Orgs: 14359   Spec: 10.55   SWst: 1.434 %  
UD: 2900    Gen: 891.9592   Fit: 8559.056   Orgs: 14371   Spec: 10.41   SWst: 1.502 %  
UD: 3000    Gen: 913.6923   Fit: 8834.016   Orgs: 14357   Spec: 10.59   SWst: 1.621 %  
UD: 3100    Gen: 934.5662   Fit: 8899.661   Orgs: 14360   Spec: 10.35   SWst: 1.423 %  
UD: 3200    Gen: 953.9692   Fit: 9138.669   Orgs: 14360   Spec: 10.30   SWst: 1.374 %  
UD: 3300    Gen: 973.1686   Fit: 9394.319   Orgs: 14369   Spec: 10.62   SWst: 1.329 %  
UD: 3400    Gen: 990.1080   Fit: 9553.853   Orgs: 14376   Spec: 10.27   SWst: 1.338 %  
UD: 3500    Gen: 1006.235   Fit: 9472.205   Orgs: 14364   Spec: 10.37   SWst: 1.323 %  
UD: 3600    Gen: 1020.854   Fit: 9739.278   Orgs: 14375   Spec: 9.804   SWst: 1.537 %  
UD: 3700    Gen: 1035.983   Fit: 9778.422   Orgs: 14367   Spec: 10.13   SWst: 1.458 %  
UD: 3800    Gen: 1049.541   Fit: 9764.024   Orgs: 14357   Spec: 10.30   SWst: 1.297 %  
UD: 3900    Gen: 1061.894   Fit: 9956.921   Orgs: 14367   Spec: 10.23   SWst: 1.369 %  
UD: 4000    Gen: 1075.576   Fit: 9816.856   Orgs: 14359   Spec: 10.16   SWst: 1.328 %  
UD: 4100    Gen: 1088.900   Fit: 9952.343   Orgs: 14362   Spec: 10.22   SWst: 1.575 %  
UD: 4200    Gen: 1101.684   Fit: 10006.39   Orgs: 14365   Spec: 10.17   SWst: 1.383 %  
UD: 4300    Gen: 1115.291   Fit: 10035.74   Orgs: 14361   Spec: 9.870   SWst: 1.340 %  
UD: 4400    Gen: 1129.027   Fit: 10109.42   Orgs: 14372   Spec: 9.942   SWst: 1.408 %  
UD: 4500    Gen: 1142.884   Fit: 10042.96   Orgs: 14368   Spec: 9.953   SWst: 1.513 %  
UD: 4600    Gen: 1156.248   Fit: 10052.75   Orgs: 14354   Spec: 9.737   SWst: 1.397 %  
UD: 4700    Gen: 1170.328   Fit: 10273.72   Orgs: 14372   Spec: 10.09   SWst: 1.361 %  
UD: 4800    Gen: 1185.007   Fit: 10232.90   Orgs: 14372   Spec: 10.02   SWst: 1.439 %  
UD: 4900    Gen: 1198.372   Fit: 10346.00   Orgs: 14357   Spec: 10.03   SWst: 1.527 %  
UD: 5000    Gen: 1213.604   Fit: 10300.76   Orgs: 14360   Spec: 9.606   SWst: 1.423 %  
UD: 5100    Gen: 1229.771   Fit: 10493.61   Orgs: 14362   Spec: 9.581   SWst: 1.412 %  
UD: 5200    Gen: 1244.297   Fit: 10432.93   Orgs: 14373   Spec: 9.538   SWst: 1.480 %  
