{'NOT': 1, 'NAND': 1, 'AND': 2, 'ORN': 2, 'OR': 3, 'ANDN': 3, 'NOR': 4, 'XOR': 4, 'EQU': 3}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 60453164
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.892857   Fit: 0.2460118  Orgs: 56      Spec: 31.26   SWst: 3.690 %  
UD: 200     Gen: 14.90617   Fit: 0.2459365  Orgs: 373     Spec: 27.65   SWst: 0.8400%  
UD: 300     Gen: 22.65081   Fit: 0.2460410  Orgs: 925     Spec: 27.78   SWst: 2.050 %  
UD: 400     Gen: 30.32117   Fit: 0.2459758  Orgs: 1809    Spec: 26.98   SWst: 1.651 %  
UD: 500     Gen: 37.93712   Fit: 0.2466541  Orgs: 2926    Spec: 26.48   SWst: 2.310 %  
UD: 600     Gen: 45.50771   Fit: 0.2484328  Orgs: 4345    Spec: 25.92   SWst: 1.964 %  
UD: 700     Gen: 53.00381   Fit: 0.2485974  Orgs: 6039    Spec: 25.07   SWst: 2.012 %  
UD: 800     Gen: 60.53572   Fit: 0.2520429  Orgs: 7978    Spec: 24.95   SWst: 1.692 %  
UD: 900     Gen: 68.21463   Fit: 0.2610580  Orgs: 10129   Spec: 25.29   SWst: 1.880 %  
UD: 1000    Gen: 78.45383   Fit: 0.3320518  Orgs: 12346   Spec: 23.60   SWst: 1.714 %  
UD: 1100    Gen: 98.52594   Fit: 0.5426411  Orgs: 13838   Spec: 20.40   SWst: 1.829 %  
UD: 1200    Gen: 137.2125   Fit: 2.424863   Orgs: 14349   Spec: 16.41   SWst: 1.913 %  
UD: 1300    Gen: 185.2971   Fit: 8.623499   Orgs: 14367   Spec: 14.94   SWst: 1.862 %  
UD: 1400    Gen: 237.1505   Fit: 26.01259   Orgs: 14366   Spec: 14.70   SWst: 1.679 %  
UD: 1500    Gen: 293.4676   Fit: 48.24375   Orgs: 14363   Spec: 13.27   SWst: 1.668 %  
