{'NOT': 2, 'NAND': 2, 'AND': 3, 'ORN': 3, 'OR': 1, 'ANDN': 1, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 79811463
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.366667   Fit: 0.2483403  Orgs: 60      Spec: 28.57   SWst: 3.833 %  
UD: 200     Gen: 15.07388   Fit: 0.2446634  Orgs: 379     Spec: 26.25   SWst: 2.682 %  
UD: 300     Gen: 23.00865   Fit: 0.2457317  Orgs: 1041    Spec: 26.32   SWst: 2.193 %  
UD: 400     Gen: 30.99540   Fit: 0.2457235  Orgs: 1955    Spec: 26.36   SWst: 2.534 %  
UD: 500     Gen: 38.98971   Fit: 0.2491385  Orgs: 3206    Spec: 26.76   SWst: 1.909 %  
UD: 600     Gen: 46.78038   Fit: 0.2489856  Orgs: 4740    Spec: 26.12   SWst: 1.867 %  
UD: 700     Gen: 54.50579   Fit: 0.2491430  Orgs: 6564    Spec: 25.41   SWst: 1.836 %  
UD: 800     Gen: 62.40621   Fit: 0.2662532  Orgs: 8700    Spec: 24.62   SWst: 2.008 %  
UD: 900     Gen: 82.51415   Fit: 2.600521   Orgs: 12331   Spec: 19.75   SWst: 1.787 %  
UD: 1000    Gen: 119.4720   Fit: 9.291841   Orgs: 13882   Spec: 17.66   SWst: 1.817 %  
