{'NOT': 1, 'NAND': 1, 'AND': 2, 'ORN': 2, 'OR': 3, 'ANDN': 3, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 80713156
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.329114   Fit: 0.2424545  Orgs: 79      Spec: 31.15   SWst: 0.2532%  
UD: 200     Gen: 15.20915   Fit: 0.2428310  Orgs: 459     Spec: 27.16   SWst: 2.709 %  
UD: 300     Gen: 23.07231   Fit: 0.2435538  Orgs: 1134    Spec: 27.46   SWst: 2.334 %  
UD: 400     Gen: 30.94012   Fit: 0.2450241  Orgs: 2121    Spec: 26.87   SWst: 1.685 %  
UD: 500     Gen: 38.76415   Fit: 0.2456915  Orgs: 3409    Spec: 26.42   SWst: 2.334 %  
UD: 600     Gen: 46.61577   Fit: 0.2474943  Orgs: 5023    Spec: 26.12   SWst: 1.784 %  
UD: 700     Gen: 54.52988   Fit: 0.2500292  Orgs: 6962    Spec: 25.79   SWst: 2.212 %  
UD: 800     Gen: 62.69552   Fit: 0.2569661  Orgs: 9278    Spec: 25.03   SWst: 2.032 %  
UD: 900     Gen: 71.34233   Fit: 0.2685395  Orgs: 11936   Spec: 25.39   SWst: 2.057 %  
UD: 1000    Gen: 80.24891   Fit: 0.2821585  Orgs: 13527   Spec: 23.96   SWst: 2.096 %  
UD: 1100    Gen: 93.23243   Fit: 0.6957098  Orgs: 14129   Spec: 19.47   SWst: 2.001 %  
UD: 1200    Gen: 136.7264   Fit: 4.090711   Orgs: 14194   Spec: 15.92   SWst: 1.981 %  
UD: 1300    Gen: 183.8612   Fit: 8.130446   Orgs: 14309   Spec: 16.04   SWst: 1.983 %  
UD: 1400    Gen: 245.2427   Fit: 45.61514   Orgs: 14382   Spec: 17.01   SWst: 1.913 %  
UD: 1500    Gen: 297.9421   Fit: 74.71293   Orgs: 14381   Spec: 16.44   SWst: 2.106 %  
UD: 1600    Gen: 349.4165   Fit: 108.4762   Orgs: 14384   Spec: 16.14   SWst: 2.322 %  
