{'NOT': 3, 'NAND': 3, 'AND': 4, 'ORN': 4, 'OR': 2, 'ANDN': 2, 'NOR': 1, 'XOR': 1, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 67497378
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.924528   Fit: 0.2423846  Orgs: 53      Spec: 27.56   SWst: 1.006 %  
UD: 200     Gen: 15.04688   Fit: 0.2429191  Orgs: 384     Spec: 26.23   SWst: 1.832 %  
UD: 300     Gen: 23.14187   Fit: 0.2456071  Orgs: 1015    Spec: 26.11   SWst: 2.325 %  
UD: 400     Gen: 31.08925   Fit: 0.2471920  Orgs: 1972    Spec: 26.61   SWst: 2.541 %  
UD: 500     Gen: 38.92557   Fit: 0.2463028  Orgs: 3238    Spec: 26.25   SWst: 2.350 %  
UD: 600     Gen: 46.68954   Fit: 0.2479807  Orgs: 4751    Spec: 26.74   SWst: 1.854 %  
UD: 700     Gen: 54.58332   Fit: 0.2650192  Orgs: 6619    Spec: 25.47   SWst: 1.851 %  
UD: 800     Gen: 78.63139   Fit: 40.20866   Orgs: 6869    Spec: 22.88   SWst: 1.191 %  
UD: 900     Gen: 101.3133   Fit: 65.82830   Orgs: 6873    Spec: 23.46   SWst: 1.203 %  
UD: 1000    Gen: 123.2593   Fit: 89.34820   Orgs: 6873    Spec: 22.45   SWst: 1.017 %  
UD: 1100    Gen: 144.9266   Fit: 109.5741   Orgs: 6931    Spec: 21.97   SWst: 0.9518%  
UD: 1200    Gen: 167.3543   Fit: 129.6078   Orgs: 7277    Spec: 21.74   SWst: 0.9977%  
UD: 1300    Gen: 189.9614   Fit: 148.2197   Orgs: 7894    Spec: 21.36   SWst: 1.008 %  
UD: 1400    Gen: 209.5045   Fit: 164.4816   Orgs: 8656    Spec: 21.18   SWst: 1.041 %  
UD: 1500    Gen: 226.5396   Fit: 177.9460   Orgs: 9572    Spec: 20.99   SWst: 1.047 %  
UD: 1600    Gen: 242.2738   Fit: 188.3185   Orgs: 10618   Spec: 21.04   SWst: 1.030 %  
UD: 1700    Gen: 255.1955   Fit: 194.8397   Orgs: 11831   Spec: 20.63   SWst: 1.169 %  
UD: 1800    Gen: 266.2222   Fit: 198.8851   Orgs: 12635   Spec: 20.72   SWst: 1.162 %  
UD: 1900    Gen: 276.2455   Fit: 202.9134   Orgs: 13185   Spec: 20.66   SWst: 1.257 %  
UD: 2000    Gen: 285.5088   Fit: 205.7466   Orgs: 13828   Spec: 20.79   SWst: 1.219 %  
UD: 2100    Gen: 294.4412   Fit: 207.8724   Orgs: 14188   Spec: 20.19   SWst: 1.198 %  
UD: 2200    Gen: 302.3425   Fit: 210.2966   Orgs: 14369   Spec: 19.83   SWst: 1.201 %  
UD: 2300    Gen: 309.6050   Fit: 212.4667   Orgs: 14371   Spec: 20.12   SWst: 1.105 %  
UD: 2400    Gen: 316.5544   Fit: 213.3300   Orgs: 14367   Spec: 19.66   SWst: 1.243 %  
UD: 2500    Gen: 323.5255   Fit: 215.7662   Orgs: 14367   Spec: 19.85   SWst: 1.336 %  
UD: 2600    Gen: 330.3812   Fit: 216.8782   Orgs: 14373   Spec: 19.87   SWst: 1.290 %  
UD: 2700    Gen: 337.4102   Fit: 218.2113   Orgs: 14367   Spec: 19.41   SWst: 1.306 %  
UD: 2800    Gen: 347.4054   Fit: 378.0991   Orgs: 14366   Spec: 18.50   SWst: 1.303 %  
UD: 2900    Gen: 364.9327   Fit: 664.4699   Orgs: 14363   Spec: 18.91   SWst: 1.285 %  
UD: 3000    Gen: 385.1368   Fit: 981.6930   Orgs: 14374   Spec: 18.99   SWst: 1.356 %  
UD: 3100    Gen: 406.1900   Fit: 1255.259   Orgs: 14368   Spec: 18.42   SWst: 1.240 %  
