{'NOT': 2, 'NAND': 2, 'AND': 1, 'ORN': 1, 'OR': 4, 'ANDN': 4, 'NOR': 3, 'XOR': 3, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 75365153
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.000000   Fit: 0.2433148  Orgs: 57      Spec: 28.72   SWst: 0.000 %  
UD: 200     Gen: 14.96765   Fit: 0.2418870  Orgs: 371     Spec: 25.53   SWst: 1.491 %  
UD: 300     Gen: 23.15789   Fit: 0.2442406  Orgs: 1045    Spec: 26.17   SWst: 2.625 %  
UD: 400     Gen: 31.08405   Fit: 0.2457100  Orgs: 1987    Spec: 26.41   SWst: 2.092 %  
UD: 500     Gen: 39.24700   Fit: 0.2554406  Orgs: 3255    Spec: 25.98   SWst: 2.788 %  
UD: 600     Gen: 48.96223   Fit: 0.2950314  Orgs: 4686    Spec: 24.87   SWst: 1.975 %  
UD: 700     Gen: 61.45622   Fit: 0.4053133  Orgs: 6065    Spec: 23.81   SWst: 1.859 %  
UD: 800     Gen: 82.49047   Fit: 125.9879   Orgs: 6298    Spec: 9.506   SWst: 0.05187%  
UD: 900     Gen: 119.0090   Fit: 14.83703   Orgs: 6359    Spec: 16.68   SWst: 1.958 %  
UD: 1000    Gen: 135.6890   Fit: 1.883911e+13  Orgs: 6369    Spec: 14.13   SWst: 0.000 %  
UD: 1100    Gen: 141.2140   Fit: 2.364674e+13  Orgs: 6370    Spec: 15.56   SWst: 0.000 %  
UD: 1200    Gen: 142.6805   Fit: 1.629585e+13  Orgs: 6369    Spec: 13.58   SWst: 0.000 %  
UD: 1300    Gen: 150.5339   Fit: 2.190997e+13  Orgs: 6370    Spec: 13.25   SWst: 0.000 %  
UD: 1400    Gen: 149.6715   Fit: 1.883911e+13  Orgs: 6369    Spec: 13.87   SWst: 0.000 %  
