{'NOT': 1, 'NAND': 1, 'AND': 4, 'ORN': 4, 'OR': 3, 'ANDN': 3, 'NOR': 2, 'XOR': 2, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 78361469
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.014706   Fit: 0.2453002  Orgs: 68      Spec: 28.77   SWst: 1.029 %  
UD: 200     Gen: 14.91304   Fit: 0.2433386  Orgs: 391     Spec: 26.47   SWst: 0.1961%  
UD: 300     Gen: 22.89962   Fit: 0.2448199  Orgs: 1066    Spec: 26.95   SWst: 2.064 %  
UD: 400     Gen: 30.86588   Fit: 0.2437448  Orgs: 2110    Spec: 27.30   SWst: 1.648 %  
UD: 500     Gen: 38.79918   Fit: 0.2448408  Orgs: 3411    Spec: 26.87   SWst: 1.918 %  
UD: 600     Gen: 46.81181   Fit: 0.2474485  Orgs: 5048    Spec: 26.39   SWst: 2.026 %  
UD: 700     Gen: 54.86012   Fit: 0.2491843  Orgs: 6949    Spec: 26.56   SWst: 2.112 %  
UD: 800     Gen: 62.96254   Fit: 0.2511376  Orgs: 9210    Spec: 26.09   SWst: 2.059 %  
UD: 900     Gen: 71.08042   Fit: 0.2547501  Orgs: 11763   Spec: 26.24   SWst: 1.929 %  
UD: 1000    Gen: 80.04275   Fit: 0.2673919  Orgs: 13730   Spec: 25.54   SWst: 2.137 %  
UD: 1100    Gen: 92.83100   Fit: 0.5037621  Orgs: 14284   Spec: 23.02   SWst: 1.330 %  
UD: 1200    Gen: 113.5803   Fit: 1.133180   Orgs: 14373   Spec: 20.13   SWst: 1.158 %  
UD: 1300    Gen: 136.3400   Fit: 2.371243   Orgs: 14375   Spec: 20.18   SWst: 0.9343%  
UD: 1400    Gen: 161.1404   Fit: 8.772001   Orgs: 14379   Spec: 17.56   SWst: 0.8860%  
UD: 1500    Gen: 193.1324   Fit: 36.05064   Orgs: 14384   Spec: 18.04   SWst: 1.034 %  
UD: 1600    Gen: 250.4059   Fit: 964.5487   Orgs: 14377   Spec: 14.77   SWst: 1.190 %  
UD: 1700    Gen: 327.9574   Fit: 2318.288   Orgs: 14375   Spec: 14.53   SWst: 1.276 %  
UD: 1800    Gen: 402.9032   Fit: 3648.959   Orgs: 14372   Spec: 14.79   SWst: 1.132 %  
UD: 1900    Gen: 473.0197   Fit: 4694.590   Orgs: 14369   Spec: 15.22   SWst: 1.109 %  
UD: 2000    Gen: 543.1874   Fit: 5722.285   Orgs: 14373   Spec: 14.73   SWst: 1.266 %  
UD: 2100    Gen: 615.8023   Fit: 6722.199   Orgs: 14372   Spec: 14.77   SWst: 1.191 %  
UD: 2200    Gen: 676.9399   Fit: 7460.321   Orgs: 14365   Spec: 14.93   SWst: 1.021 %  
UD: 2300    Gen: 737.4469   Fit: 8031.657   Orgs: 14362   Spec: 14.41   SWst: 1.356 %  
UD: 2400    Gen: 802.3710   Fit: 8852.212   Orgs: 14362   Spec: 14.19   SWst: 1.158 %  
UD: 2500    Gen: 852.9866   Fit: 9601.264   Orgs: 14366   Spec: 14.47   SWst: 1.068 %  
UD: 2600    Gen: 891.0249   Fit: 9835.254   Orgs: 14358   Spec: 14.73   SWst: 1.115 %  
UD: 2700    Gen: 923.1419   Fit: 10096.46   Orgs: 14362   Spec: 14.95   SWst: 1.152 %  
UD: 2800    Gen: 955.4601   Fit: 10271.86   Orgs: 14347   Spec: 14.85   SWst: 1.291 %  
UD: 2900    Gen: 983.9885   Fit: 10675.80   Orgs: 14355   Spec: 14.85   SWst: 1.121 %  
UD: 3000    Gen: 1009.257   Fit: 10893.05   Orgs: 14348   Spec: 14.72   SWst: 1.113 %  
UD: 3100    Gen: 1030.104   Fit: 10826.92   Orgs: 14369   Spec: 14.22   SWst: 1.195 %  
UD: 3200    Gen: 1047.278   Fit: 11067.20   Orgs: 14358   Spec: 14.61   SWst: 1.285 %  
UD: 3300    Gen: 1060.485   Fit: 11199.45   Orgs: 14355   Spec: 13.98   SWst: 1.290 %  
UD: 3400    Gen: 1070.842   Fit: 11315.17   Orgs: 14359   Spec: 14.91   SWst: 1.107 %  
UD: 3500    Gen: 1080.469   Fit: 11160.93   Orgs: 14362   Spec: 14.18   SWst: 1.264 %  
UD: 3600    Gen: 1090.062   Fit: 11152.89   Orgs: 14358   Spec: 15.06   SWst: 1.144 %  
UD: 3700    Gen: 1099.596   Fit: 11131.25   Orgs: 14357   Spec: 14.38   SWst: 1.250 %  
UD: 3800    Gen: 1109.241   Fit: 11320.87   Orgs: 14369   Spec: 13.79   SWst: 1.320 %  
UD: 3900    Gen: 1118.824   Fit: 11132.62   Orgs: 14352   Spec: 14.24   SWst: 1.166 %  
UD: 4000    Gen: 1128.474   Fit: 11287.39   Orgs: 14370   Spec: 14.36   SWst: 1.303 %  
UD: 4100    Gen: 1138.088   Fit: 11244.88   Orgs: 14367   Spec: 14.43   SWst: 1.264 %  
UD: 4200    Gen: 1147.752   Fit: 11276.32   Orgs: 14368   Spec: 14.46   SWst: 1.274 %  
UD: 4300    Gen: 1157.507   Fit: 11253.95   Orgs: 14360   Spec: 13.61   SWst: 1.225 %  
UD: 4400    Gen: 1167.054   Fit: 11322.41   Orgs: 14369   Spec: 14.09   SWst: 1.299 %  
UD: 4500    Gen: 1176.619   Fit: 11245.81   Orgs: 14365   Spec: 14.13   SWst: 1.271 %  
UD: 4600    Gen: 1186.572   Fit: 11352.13   Orgs: 14373   Spec: 14.30   SWst: 1.384 %  
UD: 4700    Gen: 1196.061   Fit: 11363.57   Orgs: 14377   Spec: 14.46   SWst: 1.341 %  
