{'NOT': 3, 'NAND': 3, 'AND': 4, 'ORN': 4, 'OR': 2, 'ANDN': 2, 'NOR': 1, 'XOR': 1, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 68591142
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.914286   Fit: 0.2488435  Orgs: 70      Spec: 31.73   SWst: 0.6667%  
UD: 200     Gen: 14.87317   Fit: 0.2462771  Orgs: 410     Spec: 27.61   SWst: 1.220 %  
UD: 300     Gen: 22.38302   Fit: 0.2440124  Orgs: 1013    Spec: 26.85   SWst: 1.527 %  
UD: 400     Gen: 29.96675   Fit: 0.2460693  Orgs: 1925    Spec: 26.83   SWst: 2.121 %  
UD: 500     Gen: 37.25431   Fit: 0.2467957  Orgs: 3071    Spec: 27.30   SWst: 1.751 %  
UD: 600     Gen: 44.25641   Fit: 0.2471518  Orgs: 4407    Spec: 26.80   SWst: 1.530 %  
UD: 700     Gen: 51.19960   Fit: 0.2487735  Orgs: 5967    Spec: 26.50   SWst: 1.483 %  
UD: 800     Gen: 67.77938   Fit: 1.971168   Orgs: 7157    Spec: 18.58   SWst: 1.962 %  
UD: 900     Gen: 127.0792   Fit: 51.82996   Orgs: 7786    Spec: 17.10   SWst: 2.033 %  
UD: 1000    Gen: 194.9141   Fit: 102.1001   Orgs: 9317    Spec: 16.40   SWst: 1.734 %  
