{'NOT': 3, 'NAND': 3, 'AND': 2, 'ORN': 2, 'OR': 4, 'ANDN': 4, 'NOR': 1, 'XOR': 1, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 76070529
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.030769   Fit: 0.2429479  Orgs: 65      Spec: 27.28   SWst: 0.4615%  
UD: 200     Gen: 14.90796   Fit: 0.2413080  Orgs: 402     Spec: 26.79   SWst: 3.342 %  
UD: 300     Gen: 22.90645   Fit: 0.2426158  Orgs: 1069    Spec: 26.34   SWst: 2.267 %  
UD: 400     Gen: 30.87976   Fit: 0.2426475  Orgs: 1996    Spec: 26.41   SWst: 1.391 %  
UD: 500     Gen: 38.82268   Fit: 0.2454693  Orgs: 3271    Spec: 26.81   SWst: 1.997 %  
UD: 600     Gen: 46.71599   Fit: 0.2467633  Orgs: 4859    Spec: 26.46   SWst: 1.629 %  
UD: 700     Gen: 63.63961   Fit: 1.730429   Orgs: 7245    Spec: 21.78   SWst: 1.554 %  
UD: 800     Gen: 99.80385   Fit: 5.709455   Orgs: 9814    Spec: 20.61   SWst: 1.611 %  
UD: 900     Gen: 130.3836   Fit: 13.67511   Orgs: 11561   Spec: 19.77   SWst: 1.483 %  
UD: 1000    Gen: 160.9427   Fit: 22.76729   Orgs: 12280   Spec: 19.48   SWst: 1.581 %  
UD: 1100    Gen: 188.6885   Fit: 30.54614   Orgs: 12776   Spec: 20.30   SWst: 1.002 %  
UD: 1200    Gen: 216.0110   Fit: 37.80280   Orgs: 13255   Spec: 19.99   SWst: 1.295 %  
UD: 1300    Gen: 243.1816   Fit: 44.91251   Orgs: 13596   Spec: 19.23   SWst: 1.311 %  
UD: 1400    Gen: 267.3295   Fit: 51.28863   Orgs: 13839   Spec: 19.24   SWst: 1.384 %  
UD: 1500    Gen: 291.4869   Fit: 58.61899   Orgs: 13988   Spec: 18.94   SWst: 1.330 %  
UD: 1600    Gen: 318.0557   Fit: 112.1896   Orgs: 14078   Spec: 18.51   SWst: 1.372 %  
UD: 1700    Gen: 347.5001   Fit: 183.1199   Orgs: 14145   Spec: 17.48   SWst: 1.425 %  
UD: 1800    Gen: 383.2362   Fit: 251.7577   Orgs: 14256   Spec: 18.06   SWst: 1.409 %  
UD: 1900    Gen: 420.5958   Fit: 317.6198   Orgs: 14341   Spec: 16.66   SWst: 1.495 %  
UD: 2000    Gen: 458.8139   Fit: 380.0514   Orgs: 14367   Spec: 17.17   SWst: 1.425 %  
UD: 2100    Gen: 494.6350   Fit: 432.6639   Orgs: 14364   Spec: 16.92   SWst: 1.609 %  
UD: 2200    Gen: 530.0541   Fit: 492.2771   Orgs: 14357   Spec: 16.76   SWst: 1.524 %  
UD: 2300    Gen: 564.1501   Fit: 542.0525   Orgs: 14347   Spec: 16.80   SWst: 1.293 %  
UD: 2400    Gen: 596.6637   Fit: 594.9086   Orgs: 14358   Spec: 16.73   SWst: 1.473 %  
UD: 2500    Gen: 627.0069   Fit: 628.3253   Orgs: 14380   Spec: 16.08   SWst: 1.447 %  
UD: 2600    Gen: 654.8870   Fit: 658.3583   Orgs: 14365   Spec: 16.81   SWst: 1.453 %  
UD: 2700    Gen: 682.2280   Fit: 694.3870   Orgs: 14375   Spec: 15.99   SWst: 1.754 %  
UD: 2800    Gen: 704.3095   Fit: 720.5784   Orgs: 14370   Spec: 16.38   SWst: 1.493 %  
UD: 2900    Gen: 724.5665   Fit: 736.5350   Orgs: 14362   Spec: 16.16   SWst: 1.530 %  
UD: 3000    Gen: 744.0866   Fit: 759.2954   Orgs: 14370   Spec: 16.51   SWst: 1.728 %  
UD: 3100    Gen: 759.9246   Fit: 769.4545   Orgs: 14378   Spec: 16.47   SWst: 1.685 %  
UD: 3200    Gen: 774.6058   Fit: 777.1667   Orgs: 14365   Spec: 16.15   SWst: 1.508 %  
UD: 3300    Gen: 787.2286   Fit: 785.8227   Orgs: 14370   Spec: 16.19   SWst: 1.547 %  
UD: 3400    Gen: 798.9050   Fit: 796.5816   Orgs: 14368   Spec: 16.25   SWst: 1.332 %  
UD: 3500    Gen: 809.7588   Fit: 795.4824   Orgs: 14367   Spec: 16.47   SWst: 1.547 %  
UD: 3600    Gen: 820.1291   Fit: 795.0572   Orgs: 14371   Spec: 16.13   SWst: 1.587 %  
UD: 3700    Gen: 830.0561   Fit: 800.1681   Orgs: 14372   Spec: 15.94   SWst: 1.588 %  
UD: 3800    Gen: 840.6929   Fit: 798.9756   Orgs: 14362   Spec: 16.09   SWst: 1.715 %  
UD: 3900    Gen: 851.2278   Fit: 815.3741   Orgs: 14368   Spec: 15.78   SWst: 1.674 %  
UD: 4000    Gen: 861.9772   Fit: 807.6766   Orgs: 14372   Spec: 16.30   SWst: 1.661 %  
UD: 4100    Gen: 872.2827   Fit: 815.6754   Orgs: 14376   Spec: 16.30   SWst: 1.533 %  
UD: 4200    Gen: 883.4291   Fit: 828.6730   Orgs: 14375   Spec: 15.74   SWst: 1.609 %  
UD: 4300    Gen: 894.2944   Fit: 831.1195   Orgs: 14370   Spec: 16.28   SWst: 1.627 %  
UD: 4400    Gen: 905.1702   Fit: 840.5953   Orgs: 14377   Spec: 15.93   SWst: 1.719 %  
UD: 4500    Gen: 916.8292   Fit: 842.5801   Orgs: 14370   Spec: 15.98   SWst: 1.652 %  
UD: 4600    Gen: 928.7968   Fit: 851.1905   Orgs: 14380   Spec: 15.71   SWst: 1.665 %  
UD: 4700    Gen: 940.3556   Fit: 863.1061   Orgs: 14370   Spec: 15.30   SWst: 1.753 %  
UD: 4800    Gen: 952.4352   Fit: 858.5121   Orgs: 14374   Spec: 15.77   SWst: 1.600 %  
UD: 4900    Gen: 965.0452   Fit: 874.9070   Orgs: 14366   Spec: 15.62   SWst: 1.634 %  
UD: 5000    Gen: 978.0557   Fit: 885.2335   Orgs: 14374   Spec: 15.80   SWst: 1.785 %  
UD: 5100    Gen: 990.7802   Fit: 899.7771   Orgs: 14373   Spec: 15.48   SWst: 1.767 %  
UD: 5200    Gen: 1004.396   Fit: 910.2695   Orgs: 14376   Spec: 15.40   SWst: 1.650 %  
UD: 5300    Gen: 1021.921   Fit: 1503.141   Orgs: 14368   Spec: 14.00   SWst: 1.443 %  
UD: 5400    Gen: 1058.011   Fit: 3435.500   Orgs: 14380   Spec: 13.10   SWst: 1.482 %  
UD: 5500    Gen: 1098.220   Fit: 5038.648   Orgs: 14372   Spec: 12.59   SWst: 1.566 %  
UD: 5600    Gen: 1142.137   Fit: 6794.074   Orgs: 14375   Spec: 12.18   SWst: 1.652 %  
UD: 5700    Gen: 1182.440   Fit: 8263.429   Orgs: 14366   Spec: 12.95   SWst: 1.289 %  
UD: 5800    Gen: 1226.238   Fit: 9512.019   Orgs: 14365   Spec: 12.40   SWst: 1.528 %  
UD: 5900    Gen: 1269.304   Fit: 11407.67   Orgs: 14376   Spec: 12.59   SWst: 1.498 %  
UD: 6000    Gen: 1304.369   Fit: 12188.04   Orgs: 14368   Spec: 12.63   SWst: 1.501 %  
UD: 6100    Gen: 1335.770   Fit: 13143.25   Orgs: 14378   Spec: 12.48   SWst: 1.450 %  
UD: 6200    Gen: 1361.910   Fit: 13591.49   Orgs: 14355   Spec: 12.65   SWst: 1.554 %  
UD: 6300    Gen: 1384.305   Fit: 14357.34   Orgs: 14376   Spec: 12.59   SWst: 1.624 %  
UD: 6400    Gen: 1406.751   Fit: 14825.02   Orgs: 14374   Spec: 12.87   SWst: 1.496 %  
UD: 6500    Gen: 1425.781   Fit: 15059.65   Orgs: 14362   Spec: 12.57   SWst: 1.384 %  
UD: 6600    Gen: 1442.847   Fit: 15372.23   Orgs: 14374   Spec: 12.72   SWst: 1.531 %  
UD: 6700    Gen: 1459.749   Fit: 15631.44   Orgs: 14362   Spec: 12.74   SWst: 1.437 %  
UD: 6800    Gen: 1476.671   Fit: 15613.83   Orgs: 14367   Spec: 12.37   SWst: 1.529 %  
UD: 6900    Gen: 1491.982   Fit: 15989.44   Orgs: 14366   Spec: 12.30   SWst: 1.406 %  
UD: 7000    Gen: 1505.652   Fit: 15886.02   Orgs: 14364   Spec: 12.14   SWst: 1.569 %  
UD: 7100    Gen: 1518.410   Fit: 15852.61   Orgs: 14374   Spec: 12.59   SWst: 1.502 %  
UD: 7200    Gen: 1530.462   Fit: 16215.89   Orgs: 14374   Spec: 12.84   SWst: 1.377 %  
UD: 7300    Gen: 1542.415   Fit: 15887.42   Orgs: 14367   Spec: 12.89   SWst: 1.230 %  
UD: 7400    Gen: 1554.603   Fit: 16101.28   Orgs: 14363   Spec: 12.82   SWst: 1.449 %  
UD: 7500    Gen: 1566.476   Fit: 15999.07   Orgs: 14370   Spec: 12.85   SWst: 1.515 %  
UD: 7600    Gen: 1578.624   Fit: 16332.94   Orgs: 14361   Spec: 12.59   SWst: 1.365 %  
UD: 7700    Gen: 1590.603   Fit: 16260.63   Orgs: 14367   Spec: 12.37   SWst: 1.501 %  
UD: 7800    Gen: 1602.866   Fit: 16076.85   Orgs: 14376   Spec: 12.98   SWst: 1.570 %  
UD: 7900    Gen: 1614.391   Fit: 16048.19   Orgs: 14380   Spec: 12.98   SWst: 1.376 %  
UD: 8000    Gen: 1626.419   Fit: 16121.37   Orgs: 14373   Spec: 12.59   SWst: 1.364 %  
UD: 8100    Gen: 1638.051   Fit: 16092.90   Orgs: 14368   Spec: 12.69   SWst: 1.413 %  
UD: 8200    Gen: 1649.736   Fit: 16121.14   Orgs: 14376   Spec: 12.74   SWst: 1.492 %  
UD: 8300    Gen: 1661.804   Fit: 15916.70   Orgs: 14371   Spec: 12.68   SWst: 1.496 %  
UD: 8400    Gen: 1673.521   Fit: 16140.86   Orgs: 14366   Spec: 12.60   SWst: 1.439 %  
UD: 8500    Gen: 1685.443   Fit: 16164.58   Orgs: 14366   Spec: 12.71   SWst: 1.447 %  
UD: 8600    Gen: 1697.202   Fit: 16120.40   Orgs: 14372   Spec: 12.70   SWst: 1.388 %  
UD: 8700    Gen: 1709.251   Fit: 16015.11   Orgs: 14374   Spec: 12.99   SWst: 1.347 %  
UD: 8800    Gen: 1721.185   Fit: 16028.13   Orgs: 14367   Spec: 12.41   SWst: 1.411 %  
UD: 8900    Gen: 1732.707   Fit: 16001.36   Orgs: 14369   Spec: 12.59   SWst: 1.468 %  
UD: 9000    Gen: 1744.828   Fit: 16288.66   Orgs: 14375   Spec: 12.44   SWst: 1.679 %  
UD: 9100    Gen: 1756.742   Fit: 16161.32   Orgs: 14367   Spec: 12.87   SWst: 1.507 %  
UD: 9200    Gen: 1768.338   Fit: 16156.67   Orgs: 14369   Spec: 12.81   SWst: 1.392 %  
UD: 9300    Gen: 1780.303   Fit: 16173.03   Orgs: 14372   Spec: 12.48   SWst: 1.430 %  
UD: 9400    Gen: 1792.190   Fit: 16118.45   Orgs: 14369   Spec: 12.35   SWst: 1.320 %  
UD: 9500    Gen: 1804.019   Fit: 16091.70   Orgs: 14374   Spec: 12.48   SWst: 1.447 %  
UD: 9600    Gen: 1816.136   Fit: 16255.33   Orgs: 14365   Spec: 12.68   SWst: 1.481 %  
UD: 9700    Gen: 1828.031   Fit: 16304.90   Orgs: 14365   Spec: 12.73   SWst: 1.521 %  
UD: 9800    Gen: 1840.142   Fit: 16327.24   Orgs: 14372   Spec: 12.28   SWst: 1.551 %  
UD: 9900    Gen: 1852.090   Fit: 16401.34   Orgs: 14363   Spec: 12.78   SWst: 1.361 %  
UD: 10000   Gen: 1864.002   Fit: 16578.60   Orgs: 14371   Spec: 12.47   SWst: 1.462 %  
