{'NOT': 2, 'NAND': 2, 'AND': 4, 'ORN': 4, 'OR': 1, 'ANDN': 1, 'NOR': 3, 'XOR': 3, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 82560757
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.095890   Fit: 0.2453435  Orgs: 73      Spec: 26.80   SWst: 0.5479%  
UD: 200     Gen: 14.91176   Fit: 0.2456308  Orgs: 408     Spec: 28.34   SWst: 0.9804%  
UD: 300     Gen: 22.59862   Fit: 0.2459665  Orgs: 1014    Spec: 26.88   SWst: 1.729 %  
UD: 400     Gen: 30.21873   Fit: 0.2464974  Orgs: 1879    Spec: 26.76   SWst: 2.061 %  
UD: 500     Gen: 37.61104   Fit: 0.2466316  Orgs: 2990    Spec: 26.90   SWst: 2.059 %  
UD: 600     Gen: 45.18612   Fit: 0.2501338  Orgs: 4438    Spec: 26.70   SWst: 1.887 %  
UD: 700     Gen: 53.19866   Fit: 0.2654469  Orgs: 6101    Spec: 25.78   SWst: 1.705 %  
UD: 800     Gen: 63.13833   Fit: 0.3218794  Orgs: 7865    Spec: 24.67   SWst: 1.986 %  
UD: 900     Gen: 105.8417   Fit: 9.365858   Orgs: 9750    Spec: 18.28   SWst: 1.668 %  
UD: 1000    Gen: 167.7859   Fit: 43.28780   Orgs: 12265   Spec: 16.67   SWst: 1.513 %  
UD: 1100    Gen: 223.7693   Fit: 198.2951   Orgs: 12716   Spec: 15.76   SWst: 1.448 %  
UD: 1200    Gen: 276.8498   Fit: 334.5743   Orgs: 13090   Spec: 15.22   SWst: 1.484 %  
UD: 1300    Gen: 326.8206   Fit: 447.6390   Orgs: 13408   Spec: 14.67   SWst: 1.596 %  
UD: 1400    Gen: 370.1815   Fit: 556.7235   Orgs: 13491   Spec: 14.58   SWst: 1.592 %  
UD: 1500    Gen: 415.5402   Fit: 652.8234   Orgs: 13596   Spec: 15.28   SWst: 1.536 %  
UD: 1600    Gen: 459.4666   Fit: 758.4526   Orgs: 13743   Spec: 14.62   SWst: 1.368 %  
UD: 1700    Gen: 499.8877   Fit: 841.9820   Orgs: 13921   Spec: 13.90   SWst: 1.705 %  
UD: 1800    Gen: 542.3702   Fit: 1096.505   Orgs: 14167   Spec: 14.64   SWst: 1.438 %  
UD: 1900    Gen: 582.0023   Fit: 1590.011   Orgs: 14323   Spec: 14.47   SWst: 1.551 %  
