{'NOT': 4, 'NAND': 4, 'AND': 1, 'ORN': 1, 'OR': 2, 'ANDN': 2, 'NOR': 3, 'XOR': 3, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 77742263
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.000000   Fit: 0.2497428  Orgs: 70      Spec: 29.49   SWst: 0.6667%  
UD: 200     Gen: 14.86893   Fit: 0.2446443  Orgs: 412     Spec: 29.13   SWst: 0.5097%  
UD: 300     Gen: 22.78394   Fit: 0.2453373  Orgs: 1046    Spec: 27.81   SWst: 0.7234%  
UD: 400     Gen: 30.73420   Fit: 0.2455774  Orgs: 1994    Spec: 27.81   SWst: 1.491 %  
UD: 500     Gen: 38.59051   Fit: 0.2470846  Orgs: 3265    Spec: 27.02   SWst: 2.168 %  
UD: 600     Gen: 46.30554   Fit: 0.2477356  Orgs: 4870    Spec: 25.07   SWst: 1.965 %  
UD: 700     Gen: 91.87373   Fit: 32.94567   Orgs: 7579    Spec: 17.94   SWst: 1.628 %  
UD: 800     Gen: 170.0199   Fit: 240.7416   Orgs: 9790    Spec: 16.35   SWst: 1.885 %  
UD: 900     Gen: 228.1167   Fit: 389.1515   Orgs: 12041   Spec: 17.30   SWst: 1.680 %  
UD: 1000    Gen: 275.7841   Fit: 600.2067   Orgs: 13991   Spec: 17.07   SWst: 1.476 %  
UD: 1100    Gen: 317.1033   Fit: 880.1929   Orgs: 14369   Spec: 16.24   SWst: 1.655 %  
UD: 1200    Gen: 353.2410   Fit: 1339.049   Orgs: 14371   Spec: 15.45   SWst: 1.790 %  
UD: 1300    Gen: 391.8468   Fit: 2452.677   Orgs: 14371   Spec: 15.20   SWst: 1.755 %  
UD: 1400    Gen: 438.2957   Fit: 3707.169   Orgs: 14362   Spec: 15.15   SWst: 1.719 %  
