{'NOT': 2, 'NAND': 2, 'AND': 3, 'ORN': 3, 'OR': 1, 'ANDN': 1, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 74069459
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.877551   Fit: 0.2415952  Orgs: 49      Spec: 26.41   SWst: 1.497 %  
UD: 200     Gen: 14.97199   Fit: 0.2429901  Orgs: 357     Spec: 26.31   SWst: 2.306 %  
UD: 300     Gen: 22.98477   Fit: 0.2451319  Orgs: 985     Spec: 26.05   SWst: 2.240 %  
UD: 400     Gen: 30.91697   Fit: 0.2459480  Orgs: 1903    Spec: 26.03   SWst: 2.275 %  
UD: 500     Gen: 38.82896   Fit: 0.2469861  Orgs: 3087    Spec: 26.10   SWst: 2.042 %  
UD: 600     Gen: 46.65864   Fit: 0.2489923  Orgs: 4652    Spec: 26.31   SWst: 1.687 %  
UD: 700     Gen: 54.48958   Fit: 0.2520728  Orgs: 6475    Spec: 25.60   SWst: 1.838 %  
UD: 800     Gen: 62.96382   Fit: 0.2767031  Orgs: 8485    Spec: 25.01   SWst: 1.878 %  
UD: 900     Gen: 76.85931   Fit: 0.4069762  Orgs: 10534   Spec: 23.86   SWst: 1.921 %  
UD: 1000    Gen: 101.8196   Fit: 1.037088   Orgs: 12278   Spec: 19.59   SWst: 1.822 %  
UD: 1100    Gen: 136.2924   Fit: 2.533783   Orgs: 12892   Spec: 17.70   SWst: 1.843 %  
UD: 1200    Gen: 172.7044   Fit: 4.330214   Orgs: 13475   Spec: 16.53   SWst: 1.856 %  
UD: 1300    Gen: 207.4948   Fit: 6.939265   Orgs: 13830   Spec: 17.01   SWst: 1.818 %  
UD: 1400    Gen: 241.3070   Fit: 12.00791   Orgs: 14032   Spec: 16.83   SWst: 1.781 %  
UD: 1500    Gen: 289.7699   Fit: 31.21366   Orgs: 14092   Spec: 17.07   SWst: 1.576 %  
UD: 1600    Gen: 343.8039   Fit: 52.93993   Orgs: 14096   Spec: 16.43   SWst: 1.716 %  
UD: 1700    Gen: 404.6099   Fit: 77.12517   Orgs: 14120   Spec: 17.90   SWst: 1.441 %  
UD: 1800    Gen: 470.1231   Fit: 101.1007   Orgs: 14133   Spec: 16.79   SWst: 1.735 %  
UD: 1900    Gen: 535.5820   Fit: 123.4968   Orgs: 14138   Spec: 16.38   SWst: 1.806 %  
UD: 2000    Gen: 594.2393   Fit: 141.4895   Orgs: 14143   Spec: 16.71   SWst: 1.760 %  
UD: 2100    Gen: 643.5895   Fit: 161.3473   Orgs: 14145   Spec: 16.50   SWst: 1.583 %  
UD: 2200    Gen: 686.3738   Fit: 172.9275   Orgs: 14183   Spec: 16.51   SWst: 1.695 %  
UD: 2300    Gen: 724.9468   Fit: 187.1721   Orgs: 14259   Spec: 16.66   SWst: 1.640 %  
UD: 2400    Gen: 758.6228   Fit: 198.4076   Orgs: 14365   Spec: 16.64   SWst: 1.541 %  
UD: 2500    Gen: 784.8707   Fit: 209.0342   Orgs: 14382   Spec: 16.09   SWst: 1.643 %  
UD: 2600    Gen: 809.4216   Fit: 217.1819   Orgs: 14380   Spec: 15.85   SWst: 1.795 %  
UD: 2700    Gen: 830.5366   Fit: 228.7155   Orgs: 14376   Spec: 15.78   SWst: 1.609 %  
UD: 2800    Gen: 852.7366   Fit: 250.0960   Orgs: 14379   Spec: 15.91   SWst: 1.754 %  
UD: 2900    Gen: 881.1214   Fit: 426.7304   Orgs: 14378   Spec: 14.23   SWst: 1.814 %  
UD: 3000    Gen: 938.9381   Fit: 1193.567   Orgs: 14385   Spec: 13.15   SWst: 1.871 %  
UD: 3100    Gen: 1003.461   Fit: 2117.861   Orgs: 14372   Spec: 12.38   SWst: 1.856 %  
