{'NOT': 4, 'NAND': 4, 'AND': 3, 'ORN': 3, 'OR': 1, 'ANDN': 1, 'NOR': 2, 'XOR': 2, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 69844825
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.028986   Fit: 0.2474915  Orgs: 69      Spec: 30.23   SWst: 0.2415%  
UD: 200     Gen: 14.96984   Fit: 0.2448568  Orgs: 431     Spec: 27.97   SWst: 2.297 %  
UD: 300     Gen: 22.99168   Fit: 0.2451707  Orgs: 1082    Spec: 27.44   SWst: 1.864 %  
UD: 400     Gen: 31.04252   Fit: 0.2470966  Orgs: 2046    Spec: 27.03   SWst: 1.683 %  
UD: 500     Gen: 39.16940   Fit: 0.2479268  Orgs: 3353    Spec: 26.04   SWst: 2.064 %  
UD: 600     Gen: 47.20559   Fit: 0.2486252  Orgs: 4976    Spec: 25.96   SWst: 2.051 %  
UD: 700     Gen: 59.22883   Fit: 0.6651826  Orgs: 6625    Spec: 23.73   SWst: 1.849 %  
UD: 800     Gen: 96.00865   Fit: 15.48683   Orgs: 8092    Spec: 19.53   SWst: 1.650 %  
UD: 900     Gen: 138.4769   Fit: 28.74524   Orgs: 10152   Spec: 19.23   SWst: 1.574 %  
UD: 1000    Gen: 173.5578   Fit: 37.72322   Orgs: 11982   Spec: 18.45   SWst: 1.770 %  
UD: 1100    Gen: 201.4162   Fit: 65.11530   Orgs: 13335   Spec: 18.04   SWst: 1.586 %  
UD: 1200    Gen: 231.1233   Fit: 143.7450   Orgs: 13771   Spec: 17.43   SWst: 1.689 %  
UD: 1300    Gen: 260.7694   Fit: 208.1130   Orgs: 13958   Spec: 17.52   SWst: 1.631 %  
UD: 1400    Gen: 288.3814   Fit: 251.8704   Orgs: 14102   Spec: 16.67   SWst: 1.811 %  
UD: 1500    Gen: 316.3130   Fit: 295.7643   Orgs: 14178   Spec: 17.26   SWst: 1.708 %  
UD: 1600    Gen: 341.6910   Fit: 334.2831   Orgs: 14236   Spec: 16.52   SWst: 1.879 %  
UD: 1700    Gen: 366.7529   Fit: 366.5156   Orgs: 14285   Spec: 16.71   SWst: 1.565 %  
UD: 1800    Gen: 389.6442   Fit: 466.9622   Orgs: 14313   Spec: 17.28   SWst: 1.777 %  
UD: 1900    Gen: 412.3925   Fit: 708.1206   Orgs: 14332   Spec: 16.99   SWst: 1.649 %  
UD: 2000    Gen: 444.0853   Fit: 1212.302   Orgs: 14342   Spec: 16.39   SWst: 1.713 %  
UD: 2100    Gen: 479.6268   Fit: 1737.064   Orgs: 14338   Spec: 16.65   SWst: 1.459 %  
UD: 2200    Gen: 514.2796   Fit: 2185.276   Orgs: 14337   Spec: 16.34   SWst: 1.604 %  
UD: 2300    Gen: 549.8602   Fit: 2671.340   Orgs: 14340   Spec: 16.16   SWst: 1.695 %  
UD: 2400    Gen: 583.5803   Fit: 3077.159   Orgs: 14353   Spec: 16.41   SWst: 1.569 %  
UD: 2500    Gen: 616.7023   Fit: 3413.407   Orgs: 14349   Spec: 16.34   SWst: 1.329 %  
UD: 2600    Gen: 648.6722   Fit: 3766.013   Orgs: 14367   Spec: 16.52   SWst: 1.432 %  
UD: 2700    Gen: 679.0541   Fit: 4104.617   Orgs: 14372   Spec: 16.11   SWst: 1.496 %  
UD: 2800    Gen: 710.3781   Fit: 4383.028   Orgs: 14370   Spec: 16.01   SWst: 1.592 %  
UD: 2900    Gen: 740.1690   Fit: 4700.552   Orgs: 14372   Spec: 16.37   SWst: 1.595 %  
UD: 3000    Gen: 763.1988   Fit: 4930.833   Orgs: 14361   Spec: 15.80   SWst: 1.463 %  
