{'NOT': 4, 'NAND': 4, 'AND': 3, 'ORN': 3, 'OR': 2, 'ANDN': 2, 'NOR': 1, 'XOR': 1, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 69691184
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.041096   Fit: 0.2442180  Orgs: 73      Spec: 26.60   SWst: 1.142 %  
UD: 200     Gen: 14.93187   Fit: 0.2421952  Orgs: 411     Spec: 26.33   SWst: 0.8921%  
UD: 300     Gen: 22.94643   Fit: 0.2451278  Orgs: 1064    Spec: 25.95   SWst: 1.689 %  
UD: 400     Gen: 30.68338   Fit: 0.2454205  Orgs: 1974    Spec: 26.45   SWst: 1.888 %  
UD: 500     Gen: 43.63154   Fit: 4.895238   Orgs: 2980    Spec: 19.82   SWst: 1.851 %  
UD: 600     Gen: 89.96805   Fit: 25.38217   Orgs: 3443    Spec: 19.27   SWst: 1.475 %  
UD: 700     Gen: 135.7656   Fit: 139.1047   Orgs: 5107    Spec: 19.21   SWst: 1.883 %  
UD: 800     Gen: 172.6872   Fit: 242.6990   Orgs: 7311    Spec: 19.13   SWst: 1.703 %  
UD: 900     Gen: 200.1053   Fit: 306.7606   Orgs: 9602    Spec: 18.90   SWst: 1.728 %  
UD: 1000    Gen: 223.4365   Fit: 345.4602   Orgs: 11902   Spec: 18.20   SWst: 1.892 %  
UD: 1100    Gen: 243.2246   Fit: 371.9251   Orgs: 13398   Spec: 18.50   SWst: 1.921 %  
