{'NOT': 2, 'NAND': 2, 'AND': 1, 'ORN': 1, 'OR': 3, 'ANDN': 3, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 73662145
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.023810   Fit: 0.2437076  Orgs: 42      Spec: 28.70   SWst: 0.2381%  
UD: 200     Gen: 14.95152   Fit: 0.2467112  Orgs: 330     Spec: 30.15   SWst: 0.9495%  
UD: 300     Gen: 23.02869   Fit: 0.2457316  Orgs: 941     Spec: 27.62   SWst: 3.007 %  
UD: 400     Gen: 31.16200   Fit: 0.2474341  Orgs: 1858    Spec: 26.81   SWst: 2.192 %  
UD: 500     Gen: 39.26592   Fit: 0.2483640  Orgs: 3140    Spec: 26.58   SWst: 2.325 %  
UD: 600     Gen: 47.25811   Fit: 0.2486509  Orgs: 4684    Spec: 26.12   SWst: 1.751 %  
UD: 700     Gen: 55.38337   Fit: 0.2517111  Orgs: 6628    Spec: 26.33   SWst: 1.702 %  
UD: 800     Gen: 63.71316   Fit: 0.2544877  Orgs: 8862    Spec: 25.16   SWst: 2.149 %  
UD: 900     Gen: 72.53318   Fit: 0.3250112  Orgs: 11392   Spec: 23.98   SWst: 1.977 %  
UD: 1000    Gen: 105.8632   Fit: 4.914240   Orgs: 12314   Spec: 19.08   SWst: 1.496 %  
UD: 1100    Gen: 141.4005   Fit: 22.91785   Orgs: 12559   Spec: 16.98   SWst: 1.733 %  
UD: 1200    Gen: 163.2345   Fit: 36.32448   Orgs: 12747   Spec: 17.32   SWst: 1.491 %  
UD: 1300    Gen: 214.7472   Fit: 3.130532e+08  Orgs: 13609   Spec: 15.24   SWst: 1.467 %  
UD: 1400    Gen: 217.0582   Fit: 3.086602e+08  Orgs: 13610   Spec: 11.49   SWst: 0.000 %  
UD: 1500    Gen: 221.0438   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.305   SWst: 0.000 %  
UD: 1600    Gen: 223.5908   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.543   SWst: 0.000 %  
UD: 1700    Gen: 226.2375   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.709   SWst: 0.000 %  
UD: 1800    Gen: 228.8841   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.519   SWst: 0.000 %  
UD: 1900    Gen: 241.8662   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.674   SWst: 0.000 %  
UD: 2000    Gen: 244.5130   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.783   SWst: 0.000 %  
UD: 2100    Gen: 247.1598   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.824   SWst: 0.000 %  
UD: 2200    Gen: 259.1668   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.632   SWst: 0.000 %  
UD: 2300    Gen: 263.0777   Fit: 5.972460e+09  Orgs: 13639   Spec: 8.754   SWst: 0.000 %  
UD: 2400    Gen: 276.6859   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.628   SWst: 0.000 %  
UD: 2500    Gen: 292.6602   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.631   SWst: 0.000 %  
UD: 2600    Gen: 281.9793   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.642   SWst: 0.000 %  
UD: 2700    Gen: 284.6260   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.785   SWst: 0.000 %  
UD: 2800    Gen: 304.5696   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.581   SWst: 0.000 %  
UD: 2900    Gen: 308.5393   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.504   SWst: 0.000 %  
UD: 3000    Gen: 331.3421   Fit: 5.971595e+09  Orgs: 13641   Spec: 8.392   SWst: 0.000 %  
UD: 3100    Gen: 314.0471   Fit: 3.981359e+09  Orgs: 13640   Spec: 8.861   SWst: 0.000 %  
UD: 3200    Gen: 316.6938   Fit: 3.981359e+09  Orgs: 13640   Spec: 8.515   SWst: 0.000 %  
UD: 3300    Gen: 355.4985   Fit: 3.981606e+09  Orgs: 13640   Spec: 8.625   SWst: 0.000 %  
UD: 3400    Gen: 311.1431   Fit: 3.981943e+09  Orgs: 13638   Spec: 8.390   SWst: 0.000 %  
UD: 3500    Gen: 364.3625   Fit: 3.981651e+09  Orgs: 13639   Spec: 8.242   SWst: 0.000 %  
UD: 3600    Gen: 425.1121   Fit: 5.972022e+09  Orgs: 13640   Spec: 8.449   SWst: 0.000 %  
UD: 3700    Gen: 456.2412   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.553   SWst: 0.000 %  
UD: 3800    Gen: 480.9465   Fit: 3.981595e+09  Orgs: 13640   Spec: 8.815   SWst: 0.000 %  
UD: 3900    Gen: 521.2657   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.742   SWst: 0.000 %  
UD: 4000    Gen: 532.1908   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.471   SWst: 0.000 %  
UD: 4100    Gen: 501.6774   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.488   SWst: 0.000 %  
UD: 4200    Gen: 504.3242   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.622   SWst: 0.000 %  
UD: 4300    Gen: 548.4839   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.703   SWst: 0.000 %  
UD: 4400    Gen: 589.5800   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.829   SWst: 0.000 %  
UD: 4500    Gen: 553.7773   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.670   SWst: 0.000 %  
UD: 4600    Gen: 605.8995   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.576   SWst: 0.000 %  
UD: 4700    Gen: 650.9614   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.897   SWst: 0.000 %  
UD: 4800    Gen: 611.1932   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.608   SWst: 0.000 %  
UD: 4900    Gen: 629.6947   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.613   SWst: 0.000 %  
UD: 5000    Gen: 632.3413   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.777   SWst: 0.000 %  
UD: 5100    Gen: 695.8602   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.229   SWst: 0.000 %  
UD: 5200    Gen: 747.5316   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.433   SWst: 0.000 %  
UD: 5300    Gen: 802.0805   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.273   SWst: 0.000 %  
UD: 5400    Gen: 859.8520   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.385   SWst: 0.000 %  
UD: 5500    Gen: 915.4815   Fit: 5.971584e+09  Orgs: 13641   Spec: 8.539   SWst: 0.000 %  
UD: 5600    Gen: 895.2982   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.617   SWst: 0.000 %  
UD: 5700    Gen: 897.9448   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.625   SWst: 0.000 %  
UD: 5800    Gen: 988.6249   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.440   SWst: 0.000 %  
UD: 5900    Gen: 991.2718   Fit: 3.981348e+09  Orgs: 13640   Spec: 8.454   SWst: 0.000 %  
UD: 6000    Gen: 243.4555   Fit: 993.3052   Orgs: 13647   Spec: 18.06   SWst: 0.9594%  
UD: 6100    Gen: 270.0846   Fit: 1203.414   Orgs: 13662   Spec: 14.37   SWst: 0.4265%  
UD: 6200    Gen: 296.9305   Fit: 2058.570   Orgs: 13676   Spec: 16.34   SWst: 1.127 %  
UD: 6300    Gen: 348.2560   Fit: 3799.763   Orgs: 13681   Spec: 16.74   SWst: 1.015 %  
UD: 6400    Gen: 386.0498   Fit: 5522.164   Orgs: 13683   Spec: 16.77   SWst: 0.9233%  
UD: 6500    Gen: 482.5921   Fit: 5.662006e+195  Orgs: 13663   Spec: 6.363   SWst: 0.1025%  
