{'NOT': 1, 'NAND': 1, 'AND': 4, 'ORN': 4, 'OR': 2, 'ANDN': 2, 'NOR': 3, 'XOR': 3, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 71206442
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.957143   Fit: 0.2430182  Orgs: 70      Spec: 29.35   SWst: 1.286 %  
UD: 200     Gen: 14.84804   Fit: 0.2456652  Orgs: 408     Spec: 29.17   SWst: 0.9804%  
UD: 300     Gen: 22.81499   Fit: 0.2469734  Orgs: 1054    Spec: 27.62   SWst: 0.5693%  
UD: 400     Gen: 30.87146   Fit: 0.2491579  Orgs: 2015    Spec: 27.52   SWst: 1.325 %  
UD: 500     Gen: 38.98707   Fit: 0.2517949  Orgs: 3326    Spec: 26.85   SWst: 1.660 %  
UD: 600     Gen: 47.44850   Fit: 0.2996389  Orgs: 4903    Spec: 25.01   SWst: 1.929 %  
UD: 700     Gen: 82.55727   Fit: 2.228280   Orgs: 6792    Spec: 18.50   SWst: 2.188 %  
UD: 800     Gen: 120.0514   Fit: 5.874466   Orgs: 9337    Spec: 18.07   SWst: 1.868 %  
UD: 900     Gen: 157.8543   Fit: 11.11189   Orgs: 11329   Spec: 17.62   SWst: 1.988 %  
UD: 1000    Gen: 196.1276   Fit: 16.55378   Orgs: 13225   Spec: 16.77   SWst: 1.963 %  
UD: 1100    Gen: 227.8611   Fit: 20.51758   Orgs: 14204   Spec: 16.78   SWst: 1.672 %  
UD: 1200    Gen: 257.0211   Fit: 24.48770   Orgs: 14346   Spec: 16.70   SWst: 1.866 %  
UD: 1300    Gen: 287.8383   Fit: 58.07514   Orgs: 14376   Spec: 16.29   SWst: 1.864 %  
UD: 1400    Gen: 330.6359   Fit: 209.2998   Orgs: 14386   Spec: 15.43   SWst: 1.740 %  
UD: 1500    Gen: 378.5230   Fit: 390.4192   Orgs: 14366   Spec: 15.38   SWst: 1.609 %  
UD: 1600    Gen: 439.8344   Fit: 570.5508   Orgs: 14370   Spec: 15.32   SWst: 1.639 %  
UD: 1700    Gen: 505.8630   Fit: 729.4057   Orgs: 14362   Spec: 14.64   SWst: 1.594 %  
UD: 1800    Gen: 573.1794   Fit: 904.8907   Orgs: 14375   Spec: 14.99   SWst: 1.817 %  
UD: 1900    Gen: 629.6451   Fit: 1028.835   Orgs: 14372   Spec: 15.34   SWst: 1.547 %  
UD: 2000    Gen: 683.5482   Fit: 1137.027   Orgs: 14370   Spec: 15.38   SWst: 1.700 %  
UD: 2100    Gen: 726.5744   Fit: 1214.624   Orgs: 14350   Spec: 14.97   SWst: 1.796 %  
UD: 2200    Gen: 762.4905   Fit: 1250.861   Orgs: 14368   Spec: 14.40   SWst: 1.782 %  
UD: 2300    Gen: 793.9419   Fit: 1319.344   Orgs: 14356   Spec: 15.30   SWst: 1.558 %  
UD: 2400    Gen: 819.9446   Fit: 1328.793   Orgs: 14354   Spec: 14.89   SWst: 1.657 %  
UD: 2500    Gen: 842.2815   Fit: 1392.332   Orgs: 14371   Spec: 15.21   SWst: 1.705 %  
UD: 2600    Gen: 861.9065   Fit: 1393.777   Orgs: 14369   Spec: 15.12   SWst: 1.515 %  
UD: 2700    Gen: 877.6939   Fit: 1365.182   Orgs: 14357   Spec: 15.02   SWst: 1.619 %  
UD: 2800    Gen: 891.5586   Fit: 1382.581   Orgs: 14371   Spec: 15.54   SWst: 1.693 %  
UD: 2900    Gen: 905.2006   Fit: 1379.992   Orgs: 14360   Spec: 15.33   SWst: 1.737 %  
UD: 3000    Gen: 918.8528   Fit: 1380.960   Orgs: 14371   Spec: 14.56   SWst: 1.826 %  
UD: 3100    Gen: 932.3170   Fit: 1393.627   Orgs: 14377   Spec: 15.39   SWst: 1.636 %  
UD: 3200    Gen: 945.7717   Fit: 1380.449   Orgs: 14364   Spec: 14.97   SWst: 1.715 %  
UD: 3300    Gen: 959.5035   Fit: 1401.365   Orgs: 14360   Spec: 15.29   SWst: 1.375 %  
UD: 3400    Gen: 972.8532   Fit: 1392.059   Orgs: 14363   Spec: 14.69   SWst: 1.716 %  
UD: 3500    Gen: 986.0846   Fit: 1381.035   Orgs: 14367   Spec: 14.83   SWst: 1.698 %  
UD: 3600    Gen: 999.9687   Fit: 1379.825   Orgs: 14362   Spec: 14.83   SWst: 1.620 %  
UD: 3700    Gen: 1014.149   Fit: 1406.039   Orgs: 14380   Spec: 15.26   SWst: 1.591 %  
UD: 3800    Gen: 1027.820   Fit: 1399.467   Orgs: 14362   Spec: 14.86   SWst: 1.586 %  
UD: 3900    Gen: 1041.692   Fit: 1388.915   Orgs: 14378   Spec: 14.75   SWst: 1.642 %  
UD: 4000    Gen: 1055.743   Fit: 1373.794   Orgs: 14366   Spec: 14.88   SWst: 1.611 %  
UD: 4100    Gen: 1069.329   Fit: 1391.751   Orgs: 14366   Spec: 15.15   SWst: 1.562 %  
UD: 4200    Gen: 1082.937   Fit: 1427.045   Orgs: 14372   Spec: 14.79   SWst: 1.592 %  
UD: 4300    Gen: 1097.214   Fit: 1399.087   Orgs: 14369   Spec: 15.00   SWst: 1.672 %  
UD: 4400    Gen: 1111.288   Fit: 1412.682   Orgs: 14361   Spec: 14.91   SWst: 1.590 %  
UD: 4500    Gen: 1125.400   Fit: 1411.050   Orgs: 14355   Spec: 14.86   SWst: 1.905 %  
UD: 4600    Gen: 1139.850   Fit: 1401.451   Orgs: 14360   Spec: 14.88   SWst: 1.711 %  
UD: 4700    Gen: 1153.913   Fit: 1412.493   Orgs: 14367   Spec: 14.97   SWst: 1.609 %  
UD: 4800    Gen: 1168.646   Fit: 1419.223   Orgs: 14357   Spec: 14.65   SWst: 1.810 %  
UD: 4900    Gen: 1182.750   Fit: 1425.220   Orgs: 14367   Spec: 14.67   SWst: 1.765 %  
UD: 5000    Gen: 1197.125   Fit: 1439.047   Orgs: 14363   Spec: 14.64   SWst: 1.712 %  
UD: 5100    Gen: 1211.408   Fit: 1444.384   Orgs: 14361   Spec: 14.90   SWst: 1.529 %  
UD: 5200    Gen: 1226.240   Fit: 1446.217   Orgs: 14368   Spec: 14.87   SWst: 1.654 %  
UD: 5300    Gen: 1240.974   Fit: 1436.529   Orgs: 14366   Spec: 14.27   SWst: 1.790 %  
UD: 5400    Gen: 1255.955   Fit: 1473.011   Orgs: 14381   Spec: 14.57   SWst: 1.817 %  
UD: 5500    Gen: 1271.193   Fit: 1482.923   Orgs: 14376   Spec: 14.76   SWst: 1.637 %  
UD: 5600    Gen: 1286.567   Fit: 1506.711   Orgs: 14361   Spec: 14.63   SWst: 1.700 %  
UD: 5700    Gen: 1303.325   Fit: 1506.489   Orgs: 14375   Spec: 14.54   SWst: 1.775 %  
UD: 5800    Gen: 1319.693   Fit: 1538.028   Orgs: 14381   Spec: 14.60   SWst: 1.592 %  
UD: 5900    Gen: 1336.163   Fit: 1568.488   Orgs: 14375   Spec: 14.44   SWst: 1.724 %  
UD: 6000    Gen: 1352.907   Fit: 1565.957   Orgs: 14372   Spec: 14.70   SWst: 1.824 %  
UD: 6100    Gen: 1370.329   Fit: 1576.845   Orgs: 14382   Spec: 14.42   SWst: 1.953 %  
UD: 6200    Gen: 1388.215   Fit: 1609.454   Orgs: 14368   Spec: 14.41   SWst: 1.697 %  
