{'NOT': 1, 'NAND': 1, 'AND': 3, 'ORN': 3, 'OR': 2, 'ANDN': 2, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 61340145
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.140845   Fit: 0.2477719  Orgs: 71      Spec: 30.77   SWst: 2.441 %  
UD: 200     Gen: 14.86165   Fit: 0.2430197  Orgs: 412     Spec: 26.59   SWst: 1.837 %  
UD: 300     Gen: 22.80920   Fit: 0.2432165  Orgs: 1022    Spec: 26.62   SWst: 1.311 %  
UD: 400     Gen: 30.66340   Fit: 0.2446230  Orgs: 1940    Spec: 26.97   SWst: 1.598 %  
UD: 500     Gen: 38.41784   Fit: 0.2453331  Orgs: 3128    Spec: 26.23   SWst: 1.876 %  
UD: 600     Gen: 46.11179   Fit: 0.2468939  Orgs: 4562    Spec: 26.83   SWst: 1.856 %  
UD: 700     Gen: 53.87516   Fit: 0.2490966  Orgs: 6328    Spec: 26.36   SWst: 1.758 %  
UD: 800     Gen: 61.70055   Fit: 0.2512870  Orgs: 8469    Spec: 25.95   SWst: 2.004 %  
UD: 900     Gen: 69.74146   Fit: 0.2569895  Orgs: 10923   Spec: 25.32   SWst: 1.987 %  
UD: 1000    Gen: 78.71808   Fit: 0.2931273  Orgs: 13000   Spec: 24.49   SWst: 1.874 %  
UD: 1100    Gen: 98.17715   Fit: 0.7055447  Orgs: 13706   Spec: 20.59   SWst: 2.033 %  
UD: 1200    Gen: 129.2623   Fit: 1.494888   Orgs: 13914   Spec: 18.37   SWst: 2.151 %  
UD: 1300    Gen: 165.9698   Fit: 3.188089   Orgs: 13994   Spec: 17.60   SWst: 2.284 %  
UD: 1400    Gen: 208.3376   Fit: 5.520887   Orgs: 14338   Spec: 17.98   SWst: 2.015 %  
UD: 1500    Gen: 247.9174   Fit: 8.428366   Orgs: 14372   Spec: 17.13   SWst: 2.035 %  
UD: 1600    Gen: 285.1924   Fit: 12.49060   Orgs: 14385   Spec: 16.78   SWst: 1.815 %  
UD: 1700    Gen: 319.8885   Fit: 17.48267   Orgs: 14383   Spec: 16.38   SWst: 1.723 %  
UD: 1800    Gen: 356.4704   Fit: 22.46589   Orgs: 14372   Spec: 15.94   SWst: 1.783 %  
UD: 1900    Gen: 390.4402   Fit: 26.88770   Orgs: 14379   Spec: 15.09   SWst: 1.742 %  
UD: 2000    Gen: 424.5267   Fit: 30.32736   Orgs: 14388   Spec: 15.25   SWst: 1.690 %  
UD: 2100    Gen: 459.7692   Fit: 34.15389   Orgs: 14378   Spec: 14.95   SWst: 1.750 %  
UD: 2200    Gen: 491.0759   Fit: 37.07612   Orgs: 14385   Spec: 15.03   SWst: 1.679 %  
UD: 2300    Gen: 519.3084   Fit: 39.51313   Orgs: 14383   Spec: 14.76   SWst: 1.746 %  
UD: 2400    Gen: 546.3102   Fit: 41.94157   Orgs: 14385   Spec: 14.56   SWst: 1.577 %  
UD: 2500    Gen: 568.7347   Fit: 43.89735   Orgs: 14375   Spec: 15.05   SWst: 1.551 %  
UD: 2600    Gen: 589.8923   Fit: 46.26822   Orgs: 14382   Spec: 14.87   SWst: 1.507 %  
UD: 2700    Gen: 610.6278   Fit: 47.02054   Orgs: 14389   Spec: 14.60   SWst: 1.842 %  
UD: 2800    Gen: 632.1955   Fit: 49.20084   Orgs: 14379   Spec: 14.83   SWst: 1.729 %  
UD: 2900    Gen: 650.7294   Fit: 49.71080   Orgs: 14380   Spec: 14.73   SWst: 1.601 %  
UD: 3000    Gen: 667.1981   Fit: 51.10374   Orgs: 14370   Spec: 14.79   SWst: 1.606 %  
UD: 3100    Gen: 679.4993   Fit: 52.14323   Orgs: 14372   Spec: 14.77   SWst: 1.794 %  
UD: 3200    Gen: 692.0011   Fit: 53.82299   Orgs: 14381   Spec: 14.84   SWst: 1.842 %  
UD: 3300    Gen: 703.4437   Fit: 56.91109   Orgs: 14380   Spec: 14.67   SWst: 1.906 %  
UD: 3400    Gen: 715.7165   Fit: 64.06001   Orgs: 14386   Spec: 15.07   SWst: 1.748 %  
UD: 3500    Gen: 729.1984   Fit: 75.09376   Orgs: 14379   Spec: 14.97   SWst: 1.866 %  
UD: 3600    Gen: 744.8055   Fit: 86.02645   Orgs: 14383   Spec: 14.98   SWst: 1.741 %  
UD: 3700    Gen: 764.7306   Fit: 101.6996   Orgs: 14374   Spec: 15.13   SWst: 1.993 %  
UD: 3800    Gen: 787.5478   Fit: 155.2255   Orgs: 14379   Spec: 15.19   SWst: 1.672 %  
UD: 3900    Gen: 814.4257   Fit: 226.2531   Orgs: 14371   Spec: 15.51   SWst: 1.864 %  
UD: 4000    Gen: 847.2508   Fit: 306.8830   Orgs: 14374   Spec: 16.10   SWst: 1.640 %  
UD: 4100    Gen: 883.8677   Fit: 388.3233   Orgs: 14377   Spec: 15.72   SWst: 1.840 %  
UD: 4200    Gen: 919.3540   Fit: 594.0328   Orgs: 14372   Spec: 15.41   SWst: 1.901 %  
UD: 4300    Gen: 957.6729   Fit: 928.3713   Orgs: 14378   Spec: 15.20   SWst: 1.855 %  
UD: 4400    Gen: 997.0264   Fit: 1248.234   Orgs: 14372   Spec: 14.74   SWst: 1.863 %  
UD: 4500    Gen: 1039.238   Fit: 1567.276   Orgs: 14380   Spec: 15.53   SWst: 1.992 %  
UD: 4600    Gen: 1076.842   Fit: 1888.139   Orgs: 14383   Spec: 14.90   SWst: 1.920 %  
UD: 4700    Gen: 1113.521   Fit: 2158.162   Orgs: 14374   Spec: 15.54   SWst: 1.801 %  
UD: 4800    Gen: 1145.971   Fit: 2410.922   Orgs: 14380   Spec: 15.05   SWst: 2.261 %  
UD: 4900    Gen: 1175.747   Fit: 2599.221   Orgs: 14384   Spec: 14.95   SWst: 1.997 %  
UD: 5000    Gen: 1203.965   Fit: 2768.983   Orgs: 14378   Spec: 15.40   SWst: 1.876 %  
UD: 5100    Gen: 1229.399   Fit: 2863.519   Orgs: 14382   Spec: 15.07   SWst: 1.950 %  
UD: 5200    Gen: 1251.561   Fit: 2967.439   Orgs: 14379   Spec: 15.63   SWst: 2.034 %  
UD: 5300    Gen: 1272.847   Fit: 3036.690   Orgs: 14381   Spec: 14.87   SWst: 2.029 %  
UD: 5400    Gen: 1290.497   Fit: 3099.682   Orgs: 14378   Spec: 15.13   SWst: 1.983 %  
UD: 5500    Gen: 1305.965   Fit: 3153.938   Orgs: 14373   Spec: 14.70   SWst: 1.885 %  
UD: 5600    Gen: 1320.075   Fit: 3162.028   Orgs: 14380   Spec: 14.63   SWst: 1.969 %  
UD: 5700    Gen: 1333.246   Fit: 3164.802   Orgs: 14382   Spec: 15.07   SWst: 1.920 %  
UD: 5800    Gen: 1346.429   Fit: 3175.027   Orgs: 14375   Spec: 14.68   SWst: 1.982 %  
UD: 5900    Gen: 1359.495   Fit: 3227.656   Orgs: 14382   Spec: 14.39   SWst: 2.209 %  
UD: 6000    Gen: 1373.010   Fit: 3211.740   Orgs: 14381   Spec: 14.60   SWst: 2.003 %  
UD: 6100    Gen: 1387.064   Fit: 3295.928   Orgs: 14384   Spec: 14.36   SWst: 2.002 %  
UD: 6200    Gen: 1400.556   Fit: 3252.146   Orgs: 14376   Spec: 14.89   SWst: 2.055 %  
UD: 6300    Gen: 1415.244   Fit: 3335.323   Orgs: 14392   Spec: 14.46   SWst: 2.004 %  
UD: 6400    Gen: 1430.053   Fit: 3330.173   Orgs: 14377   Spec: 14.43   SWst: 2.003 %  
UD: 6500    Gen: 1444.340   Fit: 3413.366   Orgs: 14378   Spec: 14.66   SWst: 2.010 %  
UD: 6600    Gen: 1460.248   Fit: 3482.260   Orgs: 14382   Spec: 14.26   SWst: 2.138 %  
UD: 6700    Gen: 1475.519   Fit: 3421.965   Orgs: 14384   Spec: 14.66   SWst: 2.077 %  
UD: 6800    Gen: 1492.313   Fit: 3549.168   Orgs: 14382   Spec: 14.27   SWst: 2.079 %  
UD: 6900    Gen: 1509.261   Fit: 3578.353   Orgs: 14384   Spec: 14.11   SWst: 2.002 %  
UD: 7000    Gen: 1527.162   Fit: 3611.919   Orgs: 14384   Spec: 14.50   SWst: 2.186 %  
UD: 7100    Gen: 1543.591   Fit: 3708.529   Orgs: 14383   Spec: 14.26   SWst: 2.041 %  
UD: 7200    Gen: 1562.354   Fit: 3714.722   Orgs: 14378   Spec: 14.13   SWst: 2.005 %  
UD: 7300    Gen: 1580.719   Fit: 3766.044   Orgs: 14387   Spec: 13.86   SWst: 2.219 %  
UD: 7400    Gen: 1598.970   Fit: 3805.226   Orgs: 14381   Spec: 13.87   SWst: 2.223 %  
UD: 7500    Gen: 1617.110   Fit: 3879.631   Orgs: 14387   Spec: 13.75   SWst: 2.215 %  
UD: 7600    Gen: 1634.097   Fit: 3919.391   Orgs: 14378   Spec: 13.87   SWst: 1.976 %  
UD: 7700    Gen: 1650.458   Fit: 3971.990   Orgs: 14381   Spec: 13.92   SWst: 2.218 %  
UD: 7800    Gen: 1668.762   Fit: 3948.916   Orgs: 14369   Spec: 13.72   SWst: 2.133 %  
UD: 7900    Gen: 1685.831   Fit: 4027.082   Orgs: 14382   Spec: 13.49   SWst: 2.166 %  
UD: 8000    Gen: 1703.335   Fit: 4083.911   Orgs: 14393   Spec: 13.61   SWst: 2.257 %  
UD: 8100    Gen: 1719.789   Fit: 4121.831   Orgs: 14378   Spec: 13.81   SWst: 2.148 %  
UD: 8200    Gen: 1736.202   Fit: 4082.000   Orgs: 14383   Spec: 13.34   SWst: 2.074 %  
UD: 8300    Gen: 1753.629   Fit: 4112.270   Orgs: 14389   Spec: 13.55   SWst: 2.282 %  
UD: 8400    Gen: 1769.993   Fit: 4146.343   Orgs: 14382   Spec: 13.71   SWst: 2.286 %  
UD: 8500    Gen: 1786.684   Fit: 4138.961   Orgs: 14379   Spec: 13.32   SWst: 2.306 %  
UD: 8600    Gen: 1804.662   Fit: 4158.896   Orgs: 14383   Spec: 13.44   SWst: 2.266 %  
UD: 8700    Gen: 1822.473   Fit: 4143.579   Orgs: 14386   Spec: 13.04   SWst: 2.138 %  
