{'NOT': 3, 'NAND': 3, 'AND': 4, 'ORN': 4, 'OR': 2, 'ANDN': 2, 'NOR': 1, 'XOR': 1, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 69184842
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.020000   Fit: 0.2473674  Orgs: 50      Spec: 27.35   SWst: 2.133 %  
UD: 200     Gen: 14.87658   Fit: 0.2425071  Orgs: 316     Spec: 25.74   SWst: 2.637 %  
UD: 300     Gen: 22.80248   Fit: 0.2442854  Orgs: 886     Spec: 26.78   SWst: 1.558 %  
UD: 400     Gen: 30.66150   Fit: 0.2470088  Orgs: 1743    Spec: 26.58   SWst: 1.603 %  
UD: 500     Gen: 38.47728   Fit: 0.2478107  Orgs: 2883    Spec: 26.96   SWst: 2.036 %  
UD: 600     Gen: 46.37943   Fit: 0.2545363  Orgs: 4375    Spec: 26.91   SWst: 1.864 %  
UD: 700     Gen: 76.98787   Fit: 24.00620   Orgs: 6099    Spec: 18.40   SWst: 1.435 %  
UD: 800     Gen: 130.7193   Fit: 76.95895   Orgs: 7780    Spec: 18.23   SWst: 1.455 %  
UD: 900     Gen: 172.9635   Fit: 116.7625   Orgs: 8978    Spec: 17.54   SWst: 1.579 %  
UD: 1000    Gen: 209.6725   Fit: 197.5613   Orgs: 10210   Spec: 16.63   SWst: 1.598 %  
UD: 1100    Gen: 261.4948   Fit: 1018.607   Orgs: 10805   Spec: 16.72   SWst: 1.496 %  
UD: 1200    Gen: 334.5007   Fit: 3563.669   Orgs: 11021   Spec: 14.86   SWst: 1.519 %  
UD: 1300    Gen: 400.5234   Fit: 5426.513   Orgs: 11247   Spec: 14.20   SWst: 1.561 %  
UD: 1400    Gen: 482.9383   Fit: 7471.773   Orgs: 11799   Spec: 13.99   SWst: 1.660 %  
UD: 1500    Gen: 573.9085   Fit: 11041.76   Orgs: 13274   Spec: 14.01   SWst: 1.603 %  
UD: 1600    Gen: 646.9868   Fit: 16190.54   Orgs: 13901   Spec: 14.25   SWst: 1.439 %  
UD: 1700    Gen: 710.8738   Fit: 20660.14   Orgs: 14238   Spec: 13.49   SWst: 1.621 %  
UD: 1800    Gen: 774.8399   Fit: 25930.08   Orgs: 14302   Spec: 13.59   SWst: 1.515 %  
UD: 1900    Gen: 840.8849   Fit: 31156.62   Orgs: 14352   Spec: 13.25   SWst: 1.675 %  
UD: 2000    Gen: 903.6182   Fit: 35311.20   Orgs: 14351   Spec: 13.47   SWst: 1.648 %  
UD: 2100    Gen: 965.1113   Fit: 39470.35   Orgs: 14345   Spec: 13.06   SWst: 1.705 %  
UD: 2200    Gen: 1020.144   Fit: 43363.42   Orgs: 14344   Spec: 13.24   SWst: 1.478 %  
UD: 2300    Gen: 1069.184   Fit: 46828.34   Orgs: 14358   Spec: 13.48   SWst: 1.737 %  
UD: 2400    Gen: 1107.373   Fit: 49883.31   Orgs: 14340   Spec: 13.39   SWst: 1.522 %  
UD: 2500    Gen: 1139.611   Fit: 51755.85   Orgs: 14345   Spec: 13.13   SWst: 1.462 %  
UD: 2600    Gen: 1167.983   Fit: 53654.72   Orgs: 14341   Spec: 12.88   SWst: 1.618 %  
UD: 2700    Gen: 1195.187   Fit: 55826.47   Orgs: 14355   Spec: 12.83   SWst: 1.727 %  
UD: 2800    Gen: 1219.168   Fit: 57070.03   Orgs: 14357   Spec: 12.93   SWst: 1.692 %  
UD: 2900    Gen: 1239.887   Fit: 57279.60   Orgs: 14366   Spec: 12.89   SWst: 1.506 %  
UD: 3000    Gen: 1259.565   Fit: 58513.56   Orgs: 14356   Spec: 13.02   SWst: 1.661 %  
UD: 3100    Gen: 1277.534   Fit: 59099.70   Orgs: 14366   Spec: 12.73   SWst: 1.663 %  
UD: 3200    Gen: 1295.486   Fit: 59020.08   Orgs: 14347   Spec: 13.12   SWst: 1.635 %  
UD: 3300    Gen: 1312.563   Fit: 61036.09   Orgs: 14357   Spec: 12.74   SWst: 1.709 %  
UD: 3400    Gen: 1328.664   Fit: 60642.04   Orgs: 14360   Spec: 12.62   SWst: 1.588 %  
UD: 3500    Gen: 1344.807   Fit: 61748.52   Orgs: 14363   Spec: 12.38   SWst: 1.607 %  
UD: 3600    Gen: 1360.770   Fit: 61739.50   Orgs: 14360   Spec: 12.60   SWst: 1.615 %  
UD: 3700    Gen: 1377.542   Fit: 61701.41   Orgs: 14358   Spec: 12.64   SWst: 1.612 %  
UD: 3800    Gen: 1393.741   Fit: 62286.28   Orgs: 14356   Spec: 12.80   SWst: 1.513 %  
UD: 3900    Gen: 1409.381   Fit: 61161.38   Orgs: 14361   Spec: 12.63   SWst: 1.472 %  
UD: 4000    Gen: 1424.808   Fit: 60605.66   Orgs: 14353   Spec: 12.17   SWst: 1.716 %  
UD: 4100    Gen: 1441.519   Fit: 62520.92   Orgs: 14352   Spec: 12.35   SWst: 1.583 %  
UD: 4200    Gen: 1457.758   Fit: 62262.41   Orgs: 14360   Spec: 12.48   SWst: 1.679 %  
UD: 4300    Gen: 1473.665   Fit: 63286.60   Orgs: 14366   Spec: 12.51   SWst: 1.660 %  
UD: 4400    Gen: 1490.373   Fit: 62906.72   Orgs: 14363   Spec: 12.71   SWst: 1.556 %  
UD: 4500    Gen: 1507.136   Fit: 63193.74   Orgs: 14364   Spec: 12.10   SWst: 1.640 %  
