{'NOT': 4, 'NAND': 4, 'AND': 2, 'ORN': 2, 'OR': 1, 'ANDN': 1, 'NOR': 3, 'XOR': 3, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 83968249
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.000000   Fit: 0.2494125  Orgs: 67      Spec: 29.74   SWst: 0.000 %  
UD: 200     Gen: 14.84987   Fit: 0.2461928  Orgs: 393     Spec: 26.39   SWst: 2.103 %  
UD: 300     Gen: 22.70729   Fit: 0.2467549  Orgs: 1001    Spec: 28.42   SWst: 0.9690%  
UD: 400     Gen: 30.47944   Fit: 0.2469042  Orgs: 1848    Spec: 27.57   SWst: 1.535 %  
UD: 500     Gen: 49.43771   Fit: 4613.034   Orgs: 2689    Spec: 14.36   SWst: 1.431 %  
UD: 600     Gen: 165.4230   Fit: 1.433430e+07  Orgs: 3816    Spec: 16.11   SWst: 1.356 %  
UD: 700     Gen: 254.2377   Fit: 7.199520e+07  Orgs: 5523    Spec: 16.40   SWst: 1.279 %  
UD: 800     Gen: 274.9628   Fit: 9.449346e+12  Orgs: 5837    Spec: 10.73   SWst: 0.000 %  
UD: 900     Gen: 280.0517   Fit: 7.875822e+12  Orgs: 5836    Spec: 11.48   SWst: 0.000 %  
UD: 1000    Gen: 288.7916   Fit: 7.875822e+12  Orgs: 5836    Spec: 10.86   SWst: 0.000 %  
UD: 1100    Gen: 303.1283   Fit: 7.875822e+12  Orgs: 5836    Spec: 15.38   SWst: 0.000 %  
UD: 1200    Gen: 309.2610   Fit: 7.875822e+12  Orgs: 5836    Spec: 12.95   SWst: 0.000 %  
UD: 1300    Gen: 309.7307   Fit: 1.307412e+08  Orgs: 6037    Spec: 15.89   SWst: 1.581 %  
UD: 1400    Gen: 362.6260   Fit: 3.497312e+26  Orgs: 7761    Spec: 12.01   SWst: 0.000 %  
UD: 1500    Gen: 365.5589   Fit: 5.245292e+26  Orgs: 7762    Spec: 13.83   SWst: 0.000 %  
UD: 1600    Gen: 366.3299   Fit: 3.497312e+26  Orgs: 7761    Spec: 12.19   SWst: 0.000 %  
UD: 1700    Gen: 368.1817   Fit: 3.497312e+26  Orgs: 7761    Spec: 12.83   SWst: 0.000 %  
UD: 1800    Gen: 370.0338   Fit: 3.497312e+26  Orgs: 7761    Spec: 11.33   SWst: 0.000 %  
UD: 1900    Gen: 376.6692   Fit: 5.245292e+26  Orgs: 7762    Spec: 12.47   SWst: 0.000 %  
UD: 2000    Gen: 379.4465   Fit: 5.245292e+26  Orgs: 7762    Spec: 12.38   SWst: 0.000 %  
UD: 2100    Gen: 375.5895   Fit: 3.497312e+26  Orgs: 7761    Spec: 10.98   SWst: 0.000 %  
UD: 2200    Gen: 385.0017   Fit: 5.245292e+26  Orgs: 7762    Spec: 13.04   SWst: 0.000 %  
UD: 2300    Gen: 379.2934   Fit: 3.497312e+26  Orgs: 7761    Spec: 12.03   SWst: 0.000 %  
UD: 2400    Gen: 381.1455   Fit: 3.497312e+26  Orgs: 7761    Spec: 11.63   SWst: 0.000 %  
UD: 2500    Gen: 393.3346   Fit: 5.245292e+26  Orgs: 7762    Spec: 12.29   SWst: 0.000 %  
UD: 2600    Gen: 384.8494   Fit: 3.497312e+26  Orgs: 7761    Spec: 12.12   SWst: 0.000 %  
UD: 2700    Gen: 398.8897   Fit: 5.245292e+26  Orgs: 7762    Spec: 11.40   SWst: 0.000 %  
UD: 2800    Gen: 388.5533   Fit: 3.497312e+26  Orgs: 7761    Spec: 11.37   SWst: 0.000 %  
UD: 2900    Gen: 404.4449   Fit: 5.245292e+26  Orgs: 7762    Spec: 12.11   SWst: 0.000 %  
UD: 3000    Gen: 436.1189   Fit: 5.245292e+26  Orgs: 7762    Spec: 11.70   SWst: 0.000 %  
UD: 3100    Gen: 423.0091   Fit: 3.497312e+26  Orgs: 7761    Spec: 12.29   SWst: 0.000 %  
UD: 3200    Gen: 441.6741   Fit: 5.245292e+26  Orgs: 7762    Spec: 12.36   SWst: 0.000 %  
UD: 3300    Gen: 426.7131   Fit: 3.497312e+26  Orgs: 7761    Spec: 11.29   SWst: 0.000 %  
UD: 3400    Gen: 447.2292   Fit: 5.245292e+26  Orgs: 7762    Spec: 12.45   SWst: 0.000 %  
UD: 3500    Gen: 450.0066   Fit: 5.245292e+26  Orgs: 7762    Spec: 11.31   SWst: 0.000 %  
UD: 3600    Gen: 452.7843   Fit: 5.245292e+26  Orgs: 7762    Spec: 11.71   SWst: 0.000 %  
UD: 3700    Gen: 455.4444   Fit: 3.497312e+26  Orgs: 7761    Spec: 11.75   SWst: 0.000 %  
UD: 3800    Gen: 457.2965   Fit: 3.497312e+26  Orgs: 7761    Spec: 11.53   SWst: 0.000 %  
UD: 3900    Gen: 482.4380   Fit: 5.245292e+26  Orgs: 7762    Spec: 11.90   SWst: 0.000 %  
UD: 4000    Gen: 404.9171   Fit: 8.660468e+27  Orgs: 8248    Spec: 15.88   SWst: 0.000 %  
UD: 4100    Gen: 407.6273   Fit: 8.661518e+27  Orgs: 8247    Spec: 15.96   SWst: 0.000 %  
UD: 4200    Gen: 419.1072   Fit: 8.660468e+27  Orgs: 8248    Spec: 14.39   SWst: 0.000 %  
UD: 4300    Gen: 421.8566   Fit: 8.660468e+27  Orgs: 8248    Spec: 15.16   SWst: 0.000 %  
UD: 4400    Gen: 427.8240   Fit: 5.773645e+27  Orgs: 8248    Spec: 13.87   SWst: 0.000 %  
UD: 4500    Gen: 434.3238   Fit: 8.659418e+27  Orgs: 8249    Spec: 16.26   SWst: 0.000 %  
UD: 4600    Gen: 445.8540   Fit: 8.659418e+27  Orgs: 8249    Spec: 14.30   SWst: 0.000 %  
UD: 4700    Gen: 461.3685   Fit: 8.659418e+27  Orgs: 8249    Spec: 14.40   SWst: 0.000 %  
UD: 4800    Gen: 469.7275   Fit: 8.659418e+27  Orgs: 8249    Spec: 15.57   SWst: 0.000 %  
UD: 4900    Gen: 473.0296   Fit: 8.660468e+27  Orgs: 8248    Spec: 14.72   SWst: 0.000 %  
UD: 5000    Gen: 467.9984   Fit: 1.592008e+17  Orgs: 8253    Spec: 13.96   SWst: 0.000 %  
UD: 5100    Gen: 471.0893   Fit: 1.592008e+17  Orgs: 8253    Spec: 14.72   SWst: 0.000 %  
UD: 5200    Gen: 530.7067   Fit: 1.596678e+137  Orgs: 8937    Spec: 4.794   SWst: 0.1298%  
