{'NOT': 3, 'NAND': 3, 'AND': 2, 'ORN': 2, 'OR': 4, 'ANDN': 4, 'NOR': 1, 'XOR': 1, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 64816231
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.096774   Fit: 0.2470580  Orgs: 62      Spec: 25.97   SWst: 2.581 %  
UD: 200     Gen: 15.01295   Fit: 0.2448759  Orgs: 386     Spec: 27.09   SWst: 2.064 %  
UD: 300     Gen: 22.83832   Fit: 0.2451001  Orgs: 1002    Spec: 27.44   SWst: 1.590 %  
UD: 400     Gen: 34.77460   Fit: 0.7159675  Orgs: 2165    Spec: 24.83   SWst: 1.487 %  
UD: 500     Gen: 56.20978   Fit: 4.097313   Orgs: 3866    Spec: 22.56   SWst: 1.487 %  
UD: 600     Gen: 122.9038   Fit: 303.0200   Orgs: 5964    Spec: 19.05   SWst: 1.707 %  
UD: 700     Gen: 170.7354   Fit: 485.6816   Orgs: 8341    Spec: 18.34   SWst: 1.909 %  
UD: 800     Gen: 206.0766   Fit: 585.9717   Orgs: 10649   Spec: 18.71   SWst: 1.630 %  
UD: 900     Gen: 234.5739   Fit: 850.8906   Orgs: 12611   Spec: 17.56   SWst: 1.676 %  
UD: 1000    Gen: 272.3460   Fit: 3557.773   Orgs: 13844   Spec: 15.55   SWst: 1.728 %  
UD: 1100    Gen: 309.7101   Fit: 5361.318   Orgs: 14359   Spec: 14.62   SWst: 1.962 %  
UD: 1200    Gen: 350.5140   Fit: 7339.650   Orgs: 14378   Spec: 14.34   SWst: 1.746 %  
UD: 1300    Gen: 395.0975   Fit: 9600.236   Orgs: 14377   Spec: 14.58   SWst: 1.499 %  
UD: 1400    Gen: 440.1624   Fit: 12176.59   Orgs: 14369   Spec: 14.30   SWst: 1.726 %  
UD: 1500    Gen: 479.4312   Fit: 15526.35   Orgs: 14373   Spec: 13.79   SWst: 2.004 %  
UD: 1600    Gen: 510.5041   Fit: 18210.70   Orgs: 14373   Spec: 14.25   SWst: 1.860 %  
UD: 1700    Gen: 538.1372   Fit: 20770.76   Orgs: 14369   Spec: 14.59   SWst: 1.880 %  
UD: 1800    Gen: 562.7088   Fit: 23768.19   Orgs: 14380   Spec: 14.54   SWst: 1.473 %  
UD: 1900    Gen: 586.2317   Fit: 26308.21   Orgs: 14372   Spec: 14.08   SWst: 1.814 %  
UD: 2000    Gen: 607.3904   Fit: 28086.61   Orgs: 14372   Spec: 14.41   SWst: 1.800 %  
UD: 2100    Gen: 630.1069   Fit: 31044.04   Orgs: 14376   Spec: 14.01   SWst: 1.916 %  
UD: 2200    Gen: 650.8834   Fit: 33399.36   Orgs: 14379   Spec: 14.28   SWst: 1.777 %  
UD: 2300    Gen: 671.5927   Fit: 35656.40   Orgs: 14383   Spec: 14.21   SWst: 1.866 %  
UD: 2400    Gen: 691.3830   Fit: 38926.69   Orgs: 14380   Spec: 13.85   SWst: 1.742 %  
UD: 2500    Gen: 710.3818   Fit: 41929.34   Orgs: 14370   Spec: 14.29   SWst: 1.690 %  
UD: 2600    Gen: 729.3205   Fit: 43904.58   Orgs: 14375   Spec: 13.78   SWst: 1.822 %  
UD: 2700    Gen: 748.6228   Fit: 46876.91   Orgs: 14370   Spec: 13.93   SWst: 1.660 %  
UD: 2800    Gen: 767.7886   Fit: 50545.39   Orgs: 14376   Spec: 13.72   SWst: 1.830 %  
UD: 2900    Gen: 787.1463   Fit: 54348.19   Orgs: 14366   Spec: 13.83   SWst: 1.620 %  
UD: 3000    Gen: 807.0625   Fit: 56894.43   Orgs: 14373   Spec: 13.99   SWst: 1.714 %  
UD: 3100    Gen: 827.1271   Fit: 61271.92   Orgs: 14371   Spec: 13.64   SWst: 1.776 %  
UD: 3200    Gen: 846.9981   Fit: 65181.48   Orgs: 14379   Spec: 14.09   SWst: 1.617 %  
UD: 3300    Gen: 868.2927   Fit: 75442.23   Orgs: 14374   Spec: 13.89   SWst: 1.564 %  
UD: 3400    Gen: 895.7849   Fit: 95958.43   Orgs: 14377   Spec: 13.76   SWst: 1.670 %  
UD: 3500    Gen: 923.7139   Fit: 119785.3   Orgs: 14371   Spec: 14.08   SWst: 1.501 %  
UD: 3600    Gen: 953.2646   Fit: 140424.0   Orgs: 14378   Spec: 14.67   SWst: 1.407 %  
UD: 3700    Gen: 983.0612   Fit: 163212.5   Orgs: 14374   Spec: 14.10   SWst: 1.478 %  
UD: 3800    Gen: 1017.956   Fit: 188962.2   Orgs: 14366   Spec: 14.08   SWst: 1.369 %  
UD: 3900    Gen: 1053.494   Fit: 212654.8   Orgs: 14372   Spec: 13.86   SWst: 1.395 %  
UD: 4000    Gen: 1088.794   Fit: 230161.8   Orgs: 14370   Spec: 13.99   SWst: 1.349 %  
UD: 4100    Gen: 1122.835   Fit: 249567.8   Orgs: 14366   Spec: 13.77   SWst: 1.252 %  
UD: 4200    Gen: 1159.125   Fit: 277370.8   Orgs: 14372   Spec: 13.72   SWst: 1.428 %  
UD: 4300    Gen: 1194.258   Fit: 296275.6   Orgs: 14365   Spec: 13.41   SWst: 1.271 %  
UD: 4400    Gen: 1224.801   Fit: 311760.1   Orgs: 14365   Spec: 13.80   SWst: 1.288 %  
UD: 4500    Gen: 1249.801   Fit: 326154.4   Orgs: 14359   Spec: 13.50   SWst: 1.473 %  
UD: 4600    Gen: 1273.357   Fit: 330691.6   Orgs: 14364   Spec: 13.23   SWst: 1.225 %  
UD: 4700    Gen: 1292.940   Fit: 343786.6   Orgs: 14361   Spec: 13.26   SWst: 1.481 %  
UD: 4800    Gen: 1311.593   Fit: 340916.0   Orgs: 14364   Spec: 14.03   SWst: 1.439 %  
UD: 4900    Gen: 1327.510   Fit: 350231.3   Orgs: 14379   Spec: 13.09   SWst: 1.438 %  
UD: 5000    Gen: 1342.760   Fit: 356114.4   Orgs: 14370   Spec: 13.31   SWst: 1.491 %  
UD: 5100    Gen: 1357.211   Fit: 359069.7   Orgs: 14356   Spec: 12.96   SWst: 1.271 %  
UD: 5200    Gen: 1370.617   Fit: 361252.2   Orgs: 14372   Spec: 13.37   SWst: 1.385 %  
UD: 5300    Gen: 1382.418   Fit: 362015.5   Orgs: 14364   Spec: 13.15   SWst: 1.416 %  
UD: 5400    Gen: 1394.085   Fit: 370222.0   Orgs: 14363   Spec: 12.91   SWst: 1.434 %  
UD: 5500    Gen: 1405.369   Fit: 367188.2   Orgs: 14365   Spec: 12.96   SWst: 1.440 %  
UD: 5600    Gen: 1417.258   Fit: 365712.5   Orgs: 14363   Spec: 13.28   SWst: 1.432 %  
UD: 5700    Gen: 1429.554   Fit: 370189.1   Orgs: 14363   Spec: 12.42   SWst: 1.447 %  
UD: 5800    Gen: 1441.660   Fit: 374944.4   Orgs: 14364   Spec: 12.64   SWst: 1.462 %  
UD: 5900    Gen: 1453.670   Fit: 375270.4   Orgs: 14367   Spec: 13.26   SWst: 1.366 %  
UD: 6000    Gen: 1466.848   Fit: 383481.2   Orgs: 14353   Spec: 12.52   SWst: 1.551 %  
UD: 6100    Gen: 1479.800   Fit: 383405.6   Orgs: 14373   Spec: 12.48   SWst: 1.523 %  
UD: 6200    Gen: 1493.756   Fit: 392468.7   Orgs: 14371   Spec: 12.88   SWst: 1.435 %  
UD: 6300    Gen: 1507.633   Fit: 392422.4   Orgs: 14367   Spec: 12.83   SWst: 1.533 %  
UD: 6400    Gen: 1521.575   Fit: 396532.2   Orgs: 14355   Spec: 12.53   SWst: 1.407 %  
UD: 6500    Gen: 1537.211   Fit: 408872.7   Orgs: 14368   Spec: 12.73   SWst: 1.405 %  
UD: 6600    Gen: 1553.616   Fit: 419513.9   Orgs: 14374   Spec: 12.06   SWst: 1.466 %  
UD: 6700    Gen: 1571.005   Fit: 426879.4   Orgs: 14371   Spec: 12.69   SWst: 1.479 %  
UD: 6800    Gen: 1588.024   Fit: 434580.5   Orgs: 14370   Spec: 12.65   SWst: 1.554 %  
UD: 6900    Gen: 1606.118   Fit: 451595.6   Orgs: 14368   Spec: 12.31   SWst: 1.643 %  
UD: 7000    Gen: 1625.314   Fit: 467917.3   Orgs: 14378   Spec: 12.19   SWst: 1.574 %  
UD: 7100    Gen: 1645.434   Fit: 476689.9   Orgs: 14368   Spec: 12.33   SWst: 1.719 %  
UD: 7200    Gen: 1665.451   Fit: 494384.7   Orgs: 14364   Spec: 12.25   SWst: 1.777 %  
UD: 7300    Gen: 1686.162   Fit: 508071.6   Orgs: 14380   Spec: 12.82   SWst: 1.590 %  
UD: 7400    Gen: 1707.949   Fit: 510840.9   Orgs: 14374   Spec: 12.48   SWst: 1.646 %  
UD: 7500    Gen: 1726.708   Fit: 520504.2   Orgs: 14370   Spec: 12.25   SWst: 1.692 %  
UD: 7600    Gen: 1747.687   Fit: 549675.2   Orgs: 14363   Spec: 12.48   SWst: 1.650 %  
UD: 7700    Gen: 1770.431   Fit: 555889.8   Orgs: 14377   Spec: 12.57   SWst: 1.521 %  
UD: 7800    Gen: 1791.385   Fit: 579187.1   Orgs: 14366   Spec: 12.57   SWst: 1.434 %  
UD: 7900    Gen: 1813.727   Fit: 598388.3   Orgs: 14370   Spec: 12.98   SWst: 1.679 %  
