{'NOT': 1, 'NAND': 1, 'AND': 4, 'ORN': 4, 'OR': 3, 'ANDN': 3, 'NOR': 2, 'XOR': 2, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 83472199
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 7.206349   Fit: 0.2388128  Orgs: 63      Spec: 28.52   SWst: 3.280 %  
UD: 200     Gen: 15.12376   Fit: 0.2372042  Orgs: 404     Spec: 27.71   SWst: 1.881 %  
UD: 300     Gen: 22.93879   Fit: 0.2386017  Orgs: 1062    Spec: 27.80   SWst: 2.163 %  
UD: 400     Gen: 30.63363   Fit: 0.2415074  Orgs: 1998    Spec: 28.20   SWst: 1.421 %  
UD: 500     Gen: 38.26505   Fit: 0.2438402  Orgs: 3173    Spec: 26.25   SWst: 2.349 %  
UD: 600     Gen: 45.79051   Fit: 0.2446823  Orgs: 4616    Spec: 27.24   SWst: 2.028 %  
UD: 700     Gen: 53.30949   Fit: 0.2464080  Orgs: 6346    Spec: 26.12   SWst: 2.010 %  
UD: 800     Gen: 60.89993   Fit: 0.2475675  Orgs: 8374    Spec: 25.94   SWst: 1.706 %  
UD: 900     Gen: 68.50426   Fit: 0.2489546  Orgs: 10681   Spec: 25.09   SWst: 2.013 %  
UD: 1000    Gen: 76.01216   Fit: 0.2507856  Orgs: 12998   Spec: 25.57   SWst: 2.106 %  
UD: 1100    Gen: 83.68322   Fit: 0.2537269  Orgs: 13937   Spec: 24.99   SWst: 1.893 %  
UD: 1200    Gen: 91.41263   Fit: 0.2565525  Orgs: 14364   Spec: 24.91   SWst: 1.809 %  
UD: 1300    Gen: 99.60238   Fit: 0.2635929  Orgs: 14393   Spec: 24.41   SWst: 2.046 %  
UD: 1400    Gen: 114.6746   Fit: 0.8531390  Orgs: 14388   Spec: 18.97   SWst: 1.980 %  
UD: 1500    Gen: 144.1912   Fit: 2.182566   Orgs: 14385   Spec: 17.33   SWst: 1.916 %  
UD: 1600    Gen: 178.1826   Fit: 4.724230   Orgs: 14388   Spec: 16.39   SWst: 1.957 %  
UD: 1700    Gen: 218.4457   Fit: 11.24267   Orgs: 14380   Spec: 15.92   SWst: 1.482 %  
UD: 1800    Gen: 264.9054   Fit: 242.3477   Orgs: 14381   Spec: 12.88   SWst: 1.563 %  
UD: 1900    Gen: 333.4381   Fit: 1659.585   Orgs: 14378   Spec: 11.53   SWst: 1.549 %  
UD: 2000    Gen: 402.7892   Fit: 3320.133   Orgs: 14378   Spec: 10.51   SWst: 1.287 %  
UD: 2100    Gen: 467.2768   Fit: 6381.715   Orgs: 14380   Spec: 9.152   SWst: 1.153 %  
UD: 2200    Gen: 528.5019   Fit: 9454.060   Orgs: 14368   Spec: 9.291   SWst: 1.165 %  
UD: 2300    Gen: 594.3466   Fit: 12250.05   Orgs: 14373   Spec: 9.012   SWst: 1.020 %  
UD: 2400    Gen: 672.2902   Fit: 15447.97   Orgs: 14365   Spec: 8.960   SWst: 0.9920%  
UD: 2500    Gen: 755.2782   Fit: 18479.71   Orgs: 14365   Spec: 8.908   SWst: 1.087 %  
UD: 2600    Gen: 836.9344   Fit: 20936.46   Orgs: 14365   Spec: 8.775   SWst: 0.9609%  
UD: 2700    Gen: 916.4773   Fit: 23420.70   Orgs: 14349   Spec: 8.682   SWst: 0.9938%  
UD: 2800    Gen: 991.4407   Fit: 26152.26   Orgs: 14344   Spec: 8.743   SWst: 1.001 %  
UD: 2900    Gen: 1060.905   Fit: 28265.05   Orgs: 14353   Spec: 8.818   SWst: 0.9766%  
UD: 3000    Gen: 1123.740   Fit: 30088.57   Orgs: 14351   Spec: 8.664   SWst: 0.8401%  
UD: 3100    Gen: 1177.558   Fit: 31935.90   Orgs: 14350   Spec: 8.747   SWst: 0.9840%  
UD: 3200    Gen: 1219.876   Fit: 33580.46   Orgs: 14350   Spec: 8.632   SWst: 0.9540%  
UD: 3300    Gen: 1258.309   Fit: 35306.73   Orgs: 14364   Spec: 8.848   SWst: 1.071 %  
UD: 3400    Gen: 1287.148   Fit: 36981.72   Orgs: 14339   Spec: 8.644   SWst: 0.9180%  
UD: 3500    Gen: 1311.051   Fit: 40063.12   Orgs: 14350   Spec: 8.765   SWst: 0.9280%  
UD: 3600    Gen: 1332.958   Fit: 46054.05   Orgs: 14351   Spec: 9.073   SWst: 0.9261%  
UD: 3700    Gen: 1354.588   Fit: 51692.26   Orgs: 14361   Spec: 8.901   SWst: 0.8690%  
UD: 3800    Gen: 1405.210   Fit: 6.224370e+08  Orgs: 14348   Spec: 6.361   SWst: 0.5025%  
UD: 3900    Gen: 1485.431   Fit: 2.486858e+16  Orgs: 14341   Spec: 6.102   SWst: 0.3321%  
UD: 4000    Gen: 1637.285   Fit: 4.393277e+21  Orgs: 14320   Spec: 5.593   SWst: 0.3115%  
UD: 4100    Gen: 1749.765   Fit: 7.840764e+21  Orgs: 14312   Spec: 5.501   SWst: 0.3284%  
UD: 4200    Gen: 1855.035   Fit: 1.095462e+22  Orgs: 14312   Spec: 5.816   SWst: 0.3268%  
UD: 4300    Gen: 1950.904   Fit: 2.109817e+22  Orgs: 14313   Spec: 6.003   SWst: 0.3568%  
UD: 4400    Gen: 2014.828   Fit: 1.649805e+23  Orgs: 14311   Spec: 6.397   SWst: 0.3429%  
UD: 4500    Gen: 2081.301   Fit: 2.394514e+23  Orgs: 14301   Spec: 6.194   SWst: 0.2776%  
UD: 4600    Gen: 2166.312   Fit: 3.041512e+23  Orgs: 14284   Spec: 6.208   SWst: 0.3440%  
UD: 4700    Gen: 2240.202   Fit: 1.687059e+32  Orgs: 14297   Spec: 5.538   SWst: 0.1404%  
UD: 4800    Gen: 2308.668   Fit: 3.789289e+87  Orgs: 14290   Spec: 5.634   SWst: 0.1250%  
UD: 4900    Gen: 2377.129   Fit: 2.016321e+100  Orgs: 14293   Spec: 5.358   SWst: 0.09632%  
UD: 5000    Gen: 2445.318   Fit: 9.434031e+100  Orgs: 14293   Spec: 5.306   SWst: 0.09748%  
UD: 5100    Gen: 2536.484   Fit: 3.057062e+118  Orgs: 14294   Spec: 4.924   SWst: 0.06600%  
UD: 5200    Gen: 2579.201   Fit: 4.499238e+119  Orgs: 14284   Spec: 4.910   SWst: 0.05041%  
UD: 5300    Gen: 2626.665   Fit: 2.962335e+120  Orgs: 14287   Spec: 4.977   SWst: 0.09892%  
UD: 5400    Gen: 2702.726   Fit: 5.407410e+120  Orgs: 14283   Spec: 4.974   SWst: 0.07701%  
UD: 5500    Gen: 2794.963   Fit: 7.573467e+120  Orgs: 14284   Spec: 4.985   SWst: 0.1269%  
UD: 5600    Gen: 2880.805   Fit: 9.982755e+120  Orgs: 14303   Spec: 5.030   SWst: 0.07015%  
UD: 5700    Gen: 2950.882   Fit: 1.139807e+121  Orgs: 14282   Spec: 5.040   SWst: 0.06838%  
UD: 5800    Gen: 3039.027   Fit: 1.326337e+121  Orgs: 14286   Spec: 5.004   SWst: 0.07723%  
UD: 5900    Gen: 3121.645   Fit: 1.392654e+121  Orgs: 14286   Spec: 5.064   SWst: 0.1246%  
UD: 6000    Gen: 3210.544   Fit: 1.598837e+121  Orgs: 14267   Spec: 5.037   SWst: 0.1236%  
UD: 6100    Gen: 3276.834   Fit: 1.714003e+121  Orgs: 14269   Spec: 5.026   SWst: 0.06821%  
UD: 6200    Gen: 3341.176   Fit: 1.820904e+121  Orgs: 14280   Spec: 4.977   SWst: 0.07260%  
UD: 6300    Gen: 3402.569   Fit: 1.965712e+121  Orgs: 14265   Spec: 5.009   SWst: 0.09954%  
UD: 6400    Gen: 3470.401   Fit: 2.042678e+121  Orgs: 14268   Spec: 5.012   SWst: 0.1026%  
UD: 6500    Gen: 3537.846   Fit: 2.233857e+121  Orgs: 14275   Spec: 5.002   SWst: 0.1011%  
UD: 6600    Gen: 3603.904   Fit: 2.350401e+121  Orgs: 14272   Spec: 5.007   SWst: 0.08034%  
UD: 6700    Gen: 3669.580   Fit: 2.525497e+121  Orgs: 14264   Spec: 5.001   SWst: 0.07969%  
UD: 6800    Gen: 3739.843   Fit: 2.653269e+121  Orgs: 14251   Spec: 5.013   SWst: 0.06830%  
UD: 6900    Gen: 3801.094   Fit: 2.728262e+121  Orgs: 14245   Spec: 4.990   SWst: 0.08213%  
UD: 7000    Gen: 3866.537   Fit: 2.721260e+121  Orgs: 14269   Spec: 5.001   SWst: 0.06868%  
UD: 7100    Gen: 3919.440   Fit: 2.823711e+121  Orgs: 14274   Spec: 4.992   SWst: 0.1037%  
UD: 7200    Gen: 3971.319   Fit: 2.988784e+121  Orgs: 14270   Spec: 4.973   SWst: 0.07031%  
UD: 7300    Gen: 4018.348   Fit: 3.023806e+121  Orgs: 14269   Spec: 5.027   SWst: 0.1084%  
UD: 7400    Gen: 4065.031   Fit: 3.184552e+121  Orgs: 14262   Spec: 4.983   SWst: 0.08134%  
UD: 7500    Gen: 4121.978   Fit: 3.195034e+121  Orgs: 14277   Spec: 5.019   SWst: 0.1651%  
UD: 7600    Gen: 4170.877   Fit: 3.286154e+121  Orgs: 14247   Spec: 5.021   SWst: 0.1568%  
UD: 7700    Gen: 4225.970   Fit: 3.373956e+121  Orgs: 14251   Spec: 5.007   SWst: 0.08748%  
UD: 7800    Gen: 4268.748   Fit: 3.500293e+121  Orgs: 14243   Spec: 4.995   SWst: 0.09151%  
UD: 7900    Gen: 4322.698   Fit: 3.586238e+121  Orgs: 14258   Spec: 4.985   SWst: 0.1424%  
UD: 8000    Gen: 4384.243   Fit: 3.733725e+121  Orgs: 14223   Spec: 5.039   SWst: 0.1172%  
UD: 8100    Gen: 4443.268   Fit: 3.891883e+121  Orgs: 14254   Spec: 4.970   SWst: 0.1022%  
UD: 8200    Gen: 4503.400   Fit: 3.940005e+121  Orgs: 14255   Spec: 5.006   SWst: 0.08488%  
UD: 8300    Gen: 4576.359   Fit: 4.073307e+121  Orgs: 14261   Spec: 5.008   SWst: 0.09700%  
UD: 8400    Gen: 4641.231   Fit: 4.189134e+121  Orgs: 14247   Spec: 4.996   SWst: 0.1390%  
UD: 8500    Gen: 4709.576   Fit: 4.185132e+121  Orgs: 14251   Spec: 4.997   SWst: 0.1495%  
UD: 8600    Gen: 4777.150   Fit: 4.382675e+121  Orgs: 14248   Spec: 4.989   SWst: 0.09264%  
UD: 8700    Gen: 4834.155   Fit: 4.324695e+121  Orgs: 14234   Spec: 5.002   SWst: 0.09531%  
UD: 8800    Gen: 4904.143   Fit: 4.451964e+121  Orgs: 14244   Spec: 5.019   SWst: 0.1016%  
UD: 8900    Gen: 4964.680   Fit: 4.595150e+121  Orgs: 14230   Spec: 4.965   SWst: 0.04263%  
UD: 9000    Gen: 5026.840   Fit: 4.783321e+121  Orgs: 14243   Spec: 4.993   SWst: 0.1388%  
UD: 9100    Gen: 5077.096   Fit: 4.814925e+121  Orgs: 14219   Spec: 5.000   SWst: 0.1102%  
UD: 9200    Gen: 5145.717   Fit: 4.924721e+121  Orgs: 14222   Spec: 5.038   SWst: 0.08813%  
UD: 9300    Gen: 5208.462   Fit: 5.025251e+121  Orgs: 14222   Spec: 5.008   SWst: 0.08485%  
UD: 9400    Gen: 5216.708   Fit: 1.243212e+125  Orgs: 14218   Spec: 4.888   SWst: 0.1062%  
UD: 9500    Gen: 5253.745   Fit: 2.205822e+125  Orgs: 14213   Spec: 4.965   SWst: 0.07716%  
