{'NOT': 3, 'NAND': 3, 'AND': 2, 'ORN': 2, 'OR': 1, 'ANDN': 1, 'NOR': 4, 'XOR': 4, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 82794983
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.905405   Fit: 0.2450719  Orgs: 74      Spec: 28.70   SWst: 0.4505%  
UD: 200     Gen: 14.86848   Fit: 0.2474098  Orgs: 441     Spec: 29.02   SWst: 0.6274%  
UD: 300     Gen: 22.89170   Fit: 0.2475754  Orgs: 1108    Spec: 26.57   SWst: 2.569 %  
UD: 400     Gen: 30.92319   Fit: 0.2484259  Orgs: 2096    Spec: 26.23   SWst: 2.621 %  
UD: 500     Gen: 38.99467   Fit: 0.2501865  Orgs: 3377    Spec: 25.94   SWst: 2.058 %  
UD: 600     Gen: 50.37874   Fit: 0.6445067  Orgs: 5043    Spec: 23.11   SWst: 1.890 %  
UD: 700     Gen: 100.0349   Fit: 19.47251   Orgs: 7961    Spec: 20.42   SWst: 1.370 %  
UD: 800     Gen: 133.6454   Fit: 28.11244   Orgs: 10096   Spec: 18.73   SWst: 1.887 %  
UD: 900     Gen: 161.8559   Fit: 34.66350   Orgs: 12304   Spec: 18.70   SWst: 1.698 %  
UD: 1000    Gen: 185.2849   Fit: 38.24227   Orgs: 13742   Spec: 18.23   SWst: 1.905 %  
UD: 1100    Gen: 205.0566   Fit: 41.34575   Orgs: 14300   Spec: 18.53   SWst: 1.696 %  
UD: 1200    Gen: 224.5097   Fit: 43.41573   Orgs: 14378   Spec: 17.81   SWst: 1.798 %  
UD: 1300    Gen: 243.2819   Fit: 45.75738   Orgs: 14377   Spec: 17.69   SWst: 1.692 %  
UD: 1400    Gen: 259.9384   Fit: 47.33486   Orgs: 14362   Spec: 18.06   SWst: 1.708 %  
UD: 1500    Gen: 275.7234   Fit: 48.65798   Orgs: 14377   Spec: 17.69   SWst: 1.564 %  
UD: 1600    Gen: 290.8292   Fit: 49.73302   Orgs: 14376   Spec: 18.14   SWst: 1.547 %  
UD: 1700    Gen: 304.0374   Fit: 50.89831   Orgs: 14377   Spec: 17.63   SWst: 1.620 %  
UD: 1800    Gen: 316.2844   Fit: 50.93743   Orgs: 14369   Spec: 17.71   SWst: 1.629 %  
UD: 1900    Gen: 327.3792   Fit: 50.89900   Orgs: 14375   Spec: 17.38   SWst: 1.724 %  
UD: 2000    Gen: 338.5405   Fit: 51.59442   Orgs: 14371   Spec: 17.08   SWst: 1.821 %  
UD: 2100    Gen: 349.5448   Fit: 51.48564   Orgs: 14364   Spec: 17.63   SWst: 1.771 %  
UD: 2200    Gen: 361.4008   Fit: 54.96932   Orgs: 14373   Spec: 17.04   SWst: 1.547 %  
UD: 2300    Gen: 377.5997   Fit: 64.16228   Orgs: 14376   Spec: 15.75   SWst: 1.793 %  
UD: 2400    Gen: 400.2971   Fit: 80.67812   Orgs: 14374   Spec: 14.64   SWst: 1.863 %  
UD: 2500    Gen: 428.6961   Fit: 106.3840   Orgs: 14372   Spec: 13.95   SWst: 1.805 %  
UD: 2600    Gen: 456.7794   Fit: 191.8334   Orgs: 14363   Spec: 14.48   SWst: 1.654 %  
UD: 2700    Gen: 481.8160   Fit: 283.9012   Orgs: 14377   Spec: 14.47   SWst: 1.910 %  
UD: 2800    Gen: 503.5362   Fit: 370.0222   Orgs: 14363   Spec: 13.65   SWst: 1.649 %  
UD: 2900    Gen: 525.9595   Fit: 644.2513   Orgs: 14376   Spec: 14.06   SWst: 1.453 %  
UD: 3000    Gen: 558.0456   Fit: 1273.591   Orgs: 14363   Spec: 13.35   SWst: 1.721 %  
UD: 3100    Gen: 595.4709   Fit: 1924.904   Orgs: 14369   Spec: 13.45   SWst: 1.585 %  
UD: 3200    Gen: 634.1201   Fit: 2560.902   Orgs: 14360   Spec: 13.61   SWst: 1.525 %  
UD: 3300    Gen: 669.5935   Fit: 3046.352   Orgs: 14353   Spec: 13.17   SWst: 1.478 %  
UD: 3400    Gen: 702.4655   Fit: 3527.449   Orgs: 14371   Spec: 13.27   SWst: 1.521 %  
UD: 3500    Gen: 734.1387   Fit: 3956.091   Orgs: 14364   Spec: 13.31   SWst: 1.729 %  
UD: 3600    Gen: 764.6421   Fit: 4390.567   Orgs: 14370   Spec: 13.32   SWst: 1.569 %  
UD: 3700    Gen: 791.3179   Fit: 4688.533   Orgs: 14364   Spec: 13.21   SWst: 1.578 %  
