{'NOT': 2, 'NAND': 2, 'AND': 1, 'ORN': 1, 'OR': 4, 'ANDN': 4, 'NOR': 3, 'XOR': 3, 'EQU': 5}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 73431672
Data Directory: /Users/albertzhang/GitHub/avida/cbuild_changed/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Spec: 32.00   SWst: 0.000 %  
UD: 100     Gen: 6.968750   Fit: 0.2498578  Orgs: 64      Spec: 29.62   SWst: 0.9375%  
UD: 200     Gen: 14.85302   Fit: 0.2466338  Orgs: 381     Spec: 28.76   SWst: 1.041 %  
UD: 300     Gen: 22.57558   Fit: 0.2464948  Orgs: 999     Spec: 27.00   SWst: 2.593 %  
UD: 400     Gen: 30.21672   Fit: 0.2465953  Orgs: 1938    Spec: 26.70   SWst: 1.971 %  
UD: 500     Gen: 37.98611   Fit: 0.2472666  Orgs: 3168    Spec: 26.42   SWst: 1.956 %  
UD: 600     Gen: 46.34091   Fit: 0.2681748  Orgs: 4620    Spec: 25.64   SWst: 1.828 %  
UD: 700     Gen: 56.52637   Fit: 0.3090599  Orgs: 6220    Spec: 24.95   SWst: 2.221 %  
UD: 800     Gen: 68.66505   Fit: 0.3555745  Orgs: 7819    Spec: 24.50   SWst: 2.461 %  
UD: 900     Gen: 82.28987   Fit: 0.4130632  Orgs: 9356    Spec: 23.51   SWst: 1.789 %  
UD: 1000    Gen: 97.51828   Fit: 0.4793523  Orgs: 10805   Spec: 23.49   SWst: 1.879 %  
UD: 1100    Gen: 124.6030   Fit: 1.178215   Orgs: 12126   Spec: 18.77   SWst: 2.024 %  
UD: 1200    Gen: 169.1814   Fit: 3.270410   Orgs: 13539   Spec: 16.63   SWst: 1.910 %  
UD: 1300    Gen: 219.3632   Fit: 20.38271   Orgs: 13932   Spec: 17.44   SWst: 1.692 %  
UD: 1400    Gen: 282.7319   Fit: 78.64608   Orgs: 14004   Spec: 17.79   SWst: 2.017 %  
UD: 1500    Gen: 354.5863   Fit: 136.6308   Orgs: 14046   Spec: 17.04   SWst: 2.020 %  
UD: 1600    Gen: 432.7353   Fit: 184.7248   Orgs: 14143   Spec: 17.90   SWst: 1.779 %  
