{'NOT': 1.0, 'NAND': 1.0, 'AND': 2.0, 'ORN': 2.0, 'OR': 3.0, 'ANDN': 3.0, 'NOR': 4.0, 'XOR': 4.0, 'EQU': 5.0}
{'x': 5, 'y': 5}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 65309111

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       
UD: 100     Gen: 6.913043   Fit: 0.2451788  Orgs: 46      
UD: 200     Gen: 15.08000   Fit: 0.2419890  Orgs: 100     
UD: 300     Gen: 22.48000   Fit: 0.2398002  Orgs: 100     
UD: 400     Gen: 30.73000   Fit: 0.2466186  Orgs: 100     
UD: 500     Gen: 38.98000   Fit: 0.2465942  Orgs: 100     
UD: 600     Gen: 47.00000   Fit: 0.2514002  Orgs: 100     
UD: 700     Gen: 55.16000   Fit: 0.2483403  Orgs: 100     
UD: 800     Gen: 62.99000   Fit: 0.2478008  Orgs: 100     
UD: 900     Gen: 70.73000   Fit: 0.2466090  Orgs: 100     
UD: 1000    Gen: 78.28000   Fit: 0.2429099  Orgs: 100     
UD: 1100    Gen: 85.74000   Fit: 0.2484280  Orgs: 100     
UD: 1200    Gen: 92.22000   Fit: 0.2472301  Orgs: 100     
UD: 1300    Gen: 98.94000   Fit: 0.2504450  Orgs: 100     
UD: 1400    Gen: 105.7800   Fit: 0.2441636  Orgs: 100     
UD: 1500    Gen: 112.6700   Fit: 0.2468190  Orgs: 100     
UD: 1600    Gen: 118.9100   Fit: 0.2478672  Orgs: 100     
UD: 1700    Gen: 125.0000   Fit: 0.2473496  Orgs: 100     
UD: 1800    Gen: 130.8700   Fit: 0.2494101  Orgs: 100     
UD: 1900    Gen: 136.3600   Fit: 0.2484889  Orgs: 100     
UD: 2000    Gen: 141.8100   Fit: 0.2354598  Orgs: 100     
UD: 2100    Gen: 147.0700   Fit: 0.2401820  Orgs: 100     
UD: 2200    Gen: 152.6700   Fit: 0.2397440  Orgs: 100     
UD: 2300    Gen: 157.6768   Fit: 0.2417397  Orgs: 99      
UD: 2400    Gen: 163.7200   Fit: 0.2427296  Orgs: 100     
UD: 2500    Gen: 169.3200   Fit: 0.2448488  Orgs: 100     
UD: 2600    Gen: 175.0800   Fit: 0.2470740  Orgs: 100     
UD: 2700    Gen: 181.1000   Fit: 0.2482939  Orgs: 100     
UD: 2800    Gen: 187.3800   Fit: 0.2380917  Orgs: 100     
UD: 2900    Gen: 194.1616   Fit: 0.2469442  Orgs: 99      
UD: 3000    Gen: 202.4100   Fit: 0.2465568  Orgs: 100     
UD: 3100    Gen: 210.1800   Fit: 0.2465429  Orgs: 100     
UD: 3200    Gen: 218.5200   Fit: 0.2430706  Orgs: 100     
UD: 3300    Gen: 227.1400   Fit: 0.2451954  Orgs: 100     
UD: 3400    Gen: 236.6300   Fit: 0.2521669  Orgs: 100     
UD: 3500    Gen: 245.0700   Fit: 0.2523540  Orgs: 100     
UD: 3600    Gen: 253.6100   Fit: 0.2557359  Orgs: 100     
UD: 3700    Gen: 262.3700   Fit: 0.2529331  Orgs: 100     
UD: 3800    Gen: 270.6500   Fit: 0.2525747  Orgs: 100     
UD: 3900    Gen: 277.4500   Fit: 0.2485647  Orgs: 100     
UD: 4000    Gen: 285.0300   Fit: 0.2449502  Orgs: 100     
UD: 4100    Gen: 293.8100   Fit: 0.2474346  Orgs: 100     
UD: 4200    Gen: 302.0400   Fit: 0.2474381  Orgs: 100     
UD: 4300    Gen: 311.2600   Fit: 0.2510440  Orgs: 100     
UD: 4400    Gen: 320.6600   Fit: 0.2524092  Orgs: 100     
UD: 4500    Gen: 329.3300   Fit: 0.2488179  Orgs: 100     
UD: 4600    Gen: 337.8900   Fit: 0.2439280  Orgs: 100     
UD: 4700    Gen: 346.4600   Fit: 0.2473199  Orgs: 100     
UD: 4800    Gen: 353.6300   Fit: 0.2495929  Orgs: 100     
UD: 4900    Gen: 362.6600   Fit: 0.2507004  Orgs: 100     
UD: 5000    Gen: 370.9800   Fit: 0.2448670  Orgs: 100     
UD: 5100    Gen: 378.5300   Fit: 0.2431711  Orgs: 100     
UD: 5200    Gen: 383.9800   Fit: 0.2463029  Orgs: 100     
UD: 5300    Gen: 393.5500   Fit: 0.2477849  Orgs: 100     
UD: 5400    Gen: 404.3100   Fit: 0.2512736  Orgs: 100     
UD: 5500    Gen: 412.4000   Fit: 0.2521385  Orgs: 100     
UD: 5600    Gen: 421.1400   Fit: 0.2504084  Orgs: 100     
UD: 5700    Gen: 430.2500   Fit: 0.2538936  Orgs: 100     
UD: 5800    Gen: 438.8800   Fit: 0.2523925  Orgs: 100     
UD: 5900    Gen: 448.4700   Fit: 0.2596943  Orgs: 100     
UD: 6000    Gen: 456.8100   Fit: 0.2578103  Orgs: 100     
UD: 6100    Gen: 464.9600   Fit: 0.2543718  Orgs: 100     
UD: 6200    Gen: 473.2700   Fit: 0.2540005  Orgs: 100     
UD: 6300    Gen: 481.8600   Fit: 0.2560123  Orgs: 100     
UD: 6400    Gen: 490.0600   Fit: 0.2522049  Orgs: 100     
UD: 6500    Gen: 498.0000   Fit: 0.2538962  Orgs: 100     
UD: 6600    Gen: 506.3100   Fit: 0.2561238  Orgs: 100     
UD: 6700    Gen: 514.1700   Fit: 0.2546379  Orgs: 100     
UD: 6800    Gen: 522.7100   Fit: 0.2498392  Orgs: 100     
UD: 6900    Gen: 531.5200   Fit: 0.2543962  Orgs: 100     
UD: 7000    Gen: 540.0000   Fit: 0.2544146  Orgs: 100     
UD: 7100    Gen: 548.1800   Fit: 0.2532853  Orgs: 100     
UD: 7200    Gen: 557.0000   Fit: 0.2549022  Orgs: 100     
UD: 7300    Gen: 565.8100   Fit: 0.2548287  Orgs: 100     
UD: 7400    Gen: 574.9798   Fit: 0.2562088  Orgs: 99      
UD: 7500    Gen: 583.9700   Fit: 0.2569293  Orgs: 100     
UD: 7600    Gen: 592.9500   Fit: 0.2569235  Orgs: 100     
