{'NOT': 1.0, 'NAND': 1.0, 'AND': 2.0, 'ORN': 2.0, 'OR': 3.0, 'ANDN': 3.0, 'NOR': 4.0, 'XOR': 4.0, 'EQU': 5.0}
{'x': 10, 'y': 10}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 65243371
Data Directory: /Users/albertzhang/GitHub/avida/cbuild/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Merit: 97.00000   Thrd: 1       Para: 0  
UD: 100     Gen: 7.000000   Fit: 0.2453283  Orgs: 25      Merit: 93.92000   Thrd: 25      Para: 0  
UD: 200     Gen: 15.36000   Fit: 0.2434555  Orgs: 25      Merit: 92.84000   Thrd: 25      Para: 0  
UD: 300     Gen: 23.56000   Fit: 0.2460803  Orgs: 25      Merit: 93.44000   Thrd: 25      Para: 0  
UD: 400     Gen: 31.80000   Fit: 0.2551125  Orgs: 25      Merit: 95.96000   Thrd: 25      Para: 0  
UD: 500     Gen: 39.64000   Fit: 0.2468351  Orgs: 25      Merit: 91.84000   Thrd: 25      Para: 0  
UD: 600     Gen: 47.80000   Fit: 0.2496619  Orgs: 25      Merit: 93.16000   Thrd: 25      Para: 0  
UD: 700     Gen: 55.88000   Fit: 0.2548486  Orgs: 25      Merit: 95.76000   Thrd: 25      Para: 0  
UD: 800     Gen: 63.79167   Fit: 0.2496498  Orgs: 24      Merit: 92.45833   Thrd: 24      Para: 0  
UD: 900     Gen: 72.16000   Fit: 0.2539953  Orgs: 25      Merit: 94.20000   Thrd: 25      Para: 0  
UD: 1000    Gen: 80.16000   Fit: 0.2518721  Orgs: 25      Merit: 92.72000   Thrd: 25      Para: 0  
UD: 1100    Gen: 88.56000   Fit: 0.2561759  Orgs: 25      Merit: 94.32000   Thrd: 25      Para: 0  
UD: 1200    Gen: 96.76000   Fit: 0.2565317  Orgs: 25      Merit: 94.72000   Thrd: 25      Para: 0  
UD: 1300    Gen: 104.8000   Fit: 0.2564556  Orgs: 25      Merit: 94.52000   Thrd: 25      Para: 0  
UD: 1400    Gen: 113.0800   Fit: 0.2544625  Orgs: 25      Merit: 91.92000   Thrd: 25      Para: 0  
UD: 1500    Gen: 121.2000   Fit: 0.2509083  Orgs: 25      Merit: 90.48000   Thrd: 25      Para: 0  
UD: 1600    Gen: 130.2000   Fit: 0.2598039  Orgs: 25      Merit: 93.40000   Thrd: 25      Para: 0  
UD: 1700    Gen: 139.6000   Fit: 0.2622750  Orgs: 25      Merit: 94.04000   Thrd: 25      Para: 0  
UD: 1800    Gen: 147.8800   Fit: 0.2624879  Orgs: 25      Merit: 93.68000   Thrd: 25      Para: 0  
UD: 1900    Gen: 156.4000   Fit: 0.2611045  Orgs: 25      Merit: 92.80000   Thrd: 25      Para: 0  
UD: 2000    Gen: 164.2400   Fit: 0.2596437  Orgs: 25      Merit: 93.44000   Thrd: 25      Para: 0  
UD: 2100    Gen: 173.0400   Fit: 0.2605530  Orgs: 25      Merit: 94.36000   Thrd: 25      Para: 0  
