{'NOT': 1.0, 'NAND': 1.0, 'AND': 2.0, 'ORN': 2.0, 'OR': 3.0, 'ANDN': 3.0, 'NOR': 4.0, 'XOR': 4.0, 'EQU': 5.0}
{'x': 10, 'y': 10}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 64348894
Data Directory: /Users/albertzhang/GitHub/avida/cbuild/work/data/

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       Merit: 97.00000   Thrd: 1       Para: 0  
UD: 100     Gen: 6.943662   Fit: 0.2460003  Orgs: 71      Merit: 95.01408   Thrd: 71      Para: 0  
UD: 200     Gen: 14.95000   Fit: 0.2450137  Orgs: 100     Merit: 94.82000   Thrd: 100     Para: 0  
UD: 300     Gen: 22.87000   Fit: 0.2438019  Orgs: 100     Merit: 95.33000   Thrd: 100     Para: 0  
UD: 400     Gen: 31.12121   Fit: 0.2374085  Orgs: 99      Merit: 89.28283   Thrd: 99      Para: 0  
UD: 500     Gen: 38.94000   Fit: 0.2396090  Orgs: 100     Merit: 87.87000   Thrd: 100     Para: 0  
UD: 600     Gen: 47.60000   Fit: 0.2438683  Orgs: 100     Merit: 90.11000   Thrd: 100     Para: 0  
UD: 700     Gen: 55.84000   Fit: 0.2470966  Orgs: 100     Merit: 93.50000   Thrd: 100     Para: 0  
UD: 800     Gen: 64.37000   Fit: 0.2461141  Orgs: 100     Merit: 92.35000   Thrd: 100     Para: 0  
UD: 900     Gen: 72.94000   Fit: 0.2538601  Orgs: 100     Merit: 93.17000   Thrd: 100     Para: 0  
UD: 1000    Gen: 80.83000   Fit: 0.2499452  Orgs: 100     Merit: 91.23000   Thrd: 100     Para: 0  
UD: 1100    Gen: 89.70000   Fit: 0.2515068  Orgs: 100     Merit: 93.20000   Thrd: 100     Para: 0  
UD: 1200    Gen: 97.75000   Fit: 0.2570229  Orgs: 100     Merit: 94.49000   Thrd: 100     Para: 0  
UD: 1300    Gen: 105.8200   Fit: 0.2548221  Orgs: 100     Merit: 92.91000   Thrd: 100     Para: 0  
UD: 1400    Gen: 114.8100   Fit: 0.2572140  Orgs: 100     Merit: 94.35000   Thrd: 100     Para: 0  
UD: 1500    Gen: 122.8600   Fit: 0.2549591  Orgs: 100     Merit: 99.90000   Thrd: 100     Para: 0  
UD: 1600    Gen: 130.5500   Fit: 0.2538275  Orgs: 100     Merit: 104.1600   Thrd: 100     Para: 0  
UD: 1700    Gen: 137.7800   Fit: 0.2558838  Orgs: 100     Merit: 108.0700   Thrd: 100     Para: 0  
UD: 1800    Gen: 145.2900   Fit: 0.2603840  Orgs: 100     Merit: 107.8000   Thrd: 100     Para: 0  
UD: 1900    Gen: 151.9082   Fit: 0.2564676  Orgs: 98      Merit: 113.7245   Thrd: 98      Para: 0  
UD: 2000    Gen: 158.5657   Fit: 0.2549285  Orgs: 99      Merit: 115.8081   Thrd: 99      Para: 0  
UD: 2100    Gen: 165.2000   Fit: 0.2492151  Orgs: 100     Merit: 116.0800   Thrd: 100     Para: 0  
UD: 2200    Gen: 171.4400   Fit: 0.2550968  Orgs: 100     Merit: 116.0900   Thrd: 100     Para: 0  
UD: 2300    Gen: 178.3030   Fit: 0.2539999  Orgs: 99      Merit: 116.2727   Thrd: 99      Para: 0  
UD: 2400    Gen: 185.4600   Fit: 0.2578409  Orgs: 100     Merit: 113.3100   Thrd: 100     Para: 0  
UD: 2500    Gen: 192.7300   Fit: 0.2617204  Orgs: 100     Merit: 105.6500   Thrd: 100     Para: 0  
UD: 2600    Gen: 200.9800   Fit: 0.2724298  Orgs: 100     Merit: 103.9100   Thrd: 100     Para: 0  
UD: 2700    Gen: 210.5600   Fit: 0.2893627  Orgs: 100     Merit: 101.1300   Thrd: 100     Para: 0  
UD: 2800    Gen: 220.3700   Fit: 0.2891707  Orgs: 100     Merit: 99.31000   Thrd: 100     Para: 0  
UD: 2900    Gen: 232.3600   Fit: 0.3162621  Orgs: 100     Merit: 98.89000   Thrd: 100     Para: 0  
UD: 3000    Gen: 245.9300   Fit: 0.3431250  Orgs: 100     Merit: 96.74000   Thrd: 100     Para: 0  
UD: 3100    Gen: 258.9800   Fit: 0.3429212  Orgs: 100     Merit: 92.71000   Thrd: 100     Para: 0  
UD: 3200    Gen: 270.5100   Fit: 0.3454140  Orgs: 100     Merit: 94.88000   Thrd: 100     Para: 0  
UD: 3300    Gen: 281.3600   Fit: 0.3495036  Orgs: 100     Merit: 95.76000   Thrd: 100     Para: 0  
UD: 3400    Gen: 292.1818   Fit: 0.3368764  Orgs: 99      Merit: 95.47475   Thrd: 99      Para: 0  
UD: 3500    Gen: 303.5500   Fit: 0.3211533  Orgs: 100     Merit: 93.21000   Thrd: 100     Para: 0  
UD: 3600    Gen: 315.2800   Fit: 0.3494460  Orgs: 100     Merit: 95.43000   Thrd: 100     Para: 0  
UD: 3700    Gen: 326.6500   Fit: 0.3448906  Orgs: 100     Merit: 95.13000   Thrd: 100     Para: 0  
UD: 3800    Gen: 337.8000   Fit: 0.3442446  Orgs: 100     Merit: 94.14000   Thrd: 100     Para: 0  
UD: 3900    Gen: 349.1500   Fit: 0.3480587  Orgs: 100     Merit: 95.10000   Thrd: 100     Para: 0  
UD: 4000    Gen: 360.2200   Fit: 0.3389602  Orgs: 100     Merit: 94.77000   Thrd: 100     Para: 0  
