{'NOT': 3.0, 'NAND': 3.0, 'AND': 6.0, 'ORN': 6.0, 'OR': 9.0, 'ANDN': 9.0, 'NOR': 12.0, 'XOR': 12.0, 'EQU': 15.0}
{'x': 120, 'y': 120}
Avida 2.14.0
--------------------------------------------------------------------------------
by Charles Ofria
Lead Developer: David M. Bryson

Active developers include:
Aaron P. Wagner and Anya E. Johnson
For a more complete list of contributors, see the AUTHORS file.

Copyright 1999-2014 Michigan State University.
Copyright 1993-2003 California Institute of Technology.

Avida comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under certain
conditions. See file COPYING for details.

For more information, see: http://avida.devosoft.org/
--------------------------------------------------------------------------------

Random Seed: -1 -> 59849676

UD: 0       Gen: 0.000000   Fit: 0.000000   Orgs: 1       
UD: 100     Gen: 6.906250   Fit: 0.2489555  Orgs: 64      
UD: 200     Gen: 14.80051   Fit: 0.2449242  Orgs: 396     
UD: 300     Gen: 22.84342   Fit: 0.2448567  Orgs: 1041    
UD: 400     Gen: 30.88212   Fit: 0.2471081  Orgs: 2036    
UD: 500     Gen: 38.90354   Fit: 0.2469062  Orgs: 3307    
UD: 600     Gen: 46.87002   Fit: 0.2510261  Orgs: 4870    
UD: 700     Gen: 58.97590   Fit: 0.4248933  Orgs: 6391    
UD: 800     Gen: 78.29763   Fit: 2.902066   Orgs: 7291    
UD: 900     Gen: 123.0503   Fit: 3033.965   Orgs: 9795    
UD: 1000    Gen: 154.8039   Fit: 1.861410e+11  Orgs: 10866   
UD: 1100    Gen: 165.0535   Fit: 7.148929e+10  Orgs: 11023   
UD: 1200    Gen: 170.5614   Fit: 6.694850e+10  Orgs: 11023   
UD: 1300    Gen: 176.4995   Fit: 9.681782e+10  Orgs: 11024   
UD: 1400    Gen: 183.2431   Fit: 3.944585e+10  Orgs: 11521   
UD: 1500    Gen: 186.3698   Fit: 2.630972e+10  Orgs: 11520   
UD: 1600    Gen: 191.0307   Fit: 2.630737e+10  Orgs: 11521   
UD: 1700    Gen: 192.9134   Fit: 2.630064e+10  Orgs: 11524   
UD: 1800    Gen: 194.7600   Fit: 2.629829e+10  Orgs: 11525   
UD: 1900    Gen: 200.4250   Fit: 2.629611e+10  Orgs: 11526   
UD: 2000    Gen: 202.2314   Fit: 2.629606e+10  Orgs: 11526   
UD: 2100    Gen: 210.4963   Fit: 3.942200e+10  Orgs: 11528   
UD: 2200    Gen: 213.2234   Fit: 3.941863e+10  Orgs: 11529   
UD: 2300    Gen: 215.9330   Fit: 3.941869e+10  Orgs: 11529   
UD: 2400    Gen: 218.6792   Fit: 3.941873e+10  Orgs: 11529   
UD: 2500    Gen: 235.0129   Fit: 2.629169e+10  Orgs: 11528   
UD: 2600    Gen: 236.8330   Fit: 2.629165e+10  Orgs: 11528   
UD: 2700    Gen: 250.4936   Fit: 3.941889e+10  Orgs: 11529   
UD: 2800    Gen: 220.6414   Fit: 2.629642e+10  Orgs: 11526   
UD: 2900    Gen: 222.4491   Fit: 2.629647e+10  Orgs: 11526   
UD: 3000    Gen: 264.8603   Fit: 2.628967e+10  Orgs: 11529   
UD: 3100    Gen: 266.6962   Fit: 2.628525e+10  Orgs: 11531   
UD: 3200    Gen: 268.5269   Fit: 2.628288e+10  Orgs: 11532   
UD: 3300    Gen: 270.3776   Fit: 2.627607e+10  Orgs: 11535   
UD: 3400    Gen: 272.1853   Fit: 2.627603e+10  Orgs: 11535   
UD: 3500    Gen: 293.0744   Fit: 3.938833e+10  Orgs: 11538   
UD: 3600    Gen: 222.1767   Fit: 9.775177e+10  Orgs: 11757   
UD: 3700    Gen: 214.0484   Fit: 8.251127e+07  Orgs: 12302   
UD: 3800    Gen: 231.8742   Fit: 1.218020e+11  Orgs: 12512   
UD: 3900    Gen: 239.0746   Fit: 1.521860e+11  Orgs: 12514   
UD: 4000    Gen: 241.8931   Fit: 1.218114e+11  Orgs: 12511   
UD: 4100    Gen: 272.0655   Fit: 3.105062e+19  Orgs: 12582   
UD: 4200    Gen: 329.6774   Fit: 8.354029e+19  Orgs: 12571   
UD: 4300    Gen: 404.0505   Fit: 1.503023e+20  Orgs: 12674   
UD: 4400    Gen: 491.7417   Fit: 1.924302e+26  Orgs: 13080   
UD: 4500    Gen: 560.6794   Fit: 2.480849e+28  Orgs: 13088   
UD: 4600    Gen: 623.3652   Fit: 4.926370e+28  Orgs: 13078   
UD: 4700    Gen: 689.4486   Fit: 7.258924e+28  Orgs: 13070   
UD: 4800    Gen: 771.2696   Fit: 9.744215e+28  Orgs: 13107   
UD: 4900    Gen: 854.9460   Fit: 1.267500e+29  Orgs: 13201   
UD: 5000    Gen: 931.5712   Fit: 1.493991e+29  Orgs: 13373   
