# Avida tasks data
# Mon Mar  6 13:58:02 2023
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

10000 80 50 1 35 78 5 76 0 0 
10100 48 48 2 66 80 0 83 0 0 
10200 56 40 0 84 84 1 84 0 0 
10300 78 22 0 79 82 2 86 0 0 
10400 64 34 0 81 81 4 81 0 0 
10500 79 18 0 90 81 0 81 0 0 
10600 80 11 0 86 84 0 82 0 0 
10700 92 9 0 85 78 4 77 0 0 
10800 81 11 0 80 88 0 88 0 0 
10900 81 48 0 79 85 0 84 0 0 
11000 80 61 0 76 82 2 81 0 0 
11100 86 78 0 86 77 3 84 0 0 
11200 92 88 0 89 79 3 82 0 0 
11300 79 86 0 90 94 0 93 0 0 
11400 83 85 0 91 85 4 86 0 0 
11500 85 91 1 93 78 1 75 0 0 
11600 94 93 0 99 85 6 82 0 0 
11700 87 87 0 94 77 4 80 0 0 
11800 82 94 0 93 83 5 83 0 0 
11900 93 90 0 93 89 6 95 0 0 
12000 87 86 0 90 85 6 85 0 0 
12100 86 91 0 94 90 1 92 0 0 
12200 88 88 0 92 85 2 86 0 0 
12300 86 95 0 96 81 1 83 0 0 
12400 90 90 2 95 82 1 83 0 0 
12500 94 91 0 93 82 2 80 0 0 
12600 88 86 0 91 85 3 83 0 0 
12700 83 92 0 95 81 2 79 0 0 
12800 85 86 1 91 84 3 81 0 0 
12900 90 97 0 94 80 6 77 0 0 
13000 80 91 0 88 82 3 86 0 0 
13100 80 85 2 85 80 4 82 0 0 
13200 90 92 0 91 77 3 75 0 0 
13300 91 94 0 97 72 2 73 0 0 
13400 85 84 0 85 88 3 84 0 0 
13500 90 98 0 96 88 0 86 0 0 
13600 73 88 0 84 83 0 86 0 0 
13700 83 96 0 98 86 2 88 0 0 
13800 76 90 0 93 85 3 85 0 0 
13900 77 93 0 86 82 5 78 0 0 
14000 81 90 0 90 87 2 81 0 0 
14100 87 78 1 87 88 0 88 0 0 
14200 94 92 1 85 86 0 88 0 0 
14300 91 90 0 84 89 1 88 0 0 
14400 90 92 0 89 85 0 84 0 0 
14500 93 91 0 91 88 0 85 0 0 
14600 90 89 0 86 80 1 81 0 0 
14700 80 87 0 83 83 1 85 0 0 
14800 89 88 0 81 80 0 79 0 0 
14900 94 87 0 86 93 0 92 0 0 
15000 77 95 0 84 87 0 89 0 0 
15100 89 79 0 81 85 1 83 0 0 
15200 88 78 0 77 85 3 85 0 0 
15300 86 82 0 89 84 3 83 0 0 
15400 86 87 0 85 93 2 90 0 0 
15500 96 89 0 91 81 2 84 0 0 
15600 92 87 0 91 89 0 91 0 0 
15700 90 83 0 82 88 0 90 0 0 
15800 87 89 0 88 87 0 87 0 0 
15900 95 84 0 83 82 1 81 0 0 
16000 97 83 0 86 82 0 82 0 0 
16100 88 85 1 93 92 3 90 0 0 
16200 86 91 0 85 79 1 83 0 0 
16300 87 85 0 96 85 1 85 0 0 
16400 82 91 1 96 85 4 86 0 0 
16500 89 91 0 97 84 3 83 0 0 
16600 96 90 0 93 84 0 86 0 0 
16700 93 81 0 95 83 0 83 0 0 
16800 89 75 0 94 85 1 81 0 0 
16900 81 76 0 84 83 3 84 0 0 
17000 93 90 0 95 86 1 84 0 0 
17100 86 91 0 89 85 0 84 0 0 
17200 95 81 0 94 92 0 93 0 0 
17300 83 84 0 94 85 1 84 0 0 
17400 81 84 0 84 84 1 83 0 0 
17500 76 91 0 96 89 0 89 0 0 
17600 87 96 0 96 87 2 88 0 0 
17700 84 81 0 85 77 5 77 0 0 
17800 86 80 0 89 87 3 85 0 0 
17900 83 84 0 92 85 3 84 0 0 
18000 85 88 0 98 88 1 86 0 0 
18100 94 76 0 91 88 2 88 0 0 
18200 89 81 0 77 81 0 83 0 0 
18300 94 90 0 90 91 0 91 0 0 
18400 92 88 0 90 81 3 84 0 0 
18500 81 90 0 91 84 1 86 0 0 
18600 88 89 0 89 89 4 88 0 0 
18700 96 97 0 89 93 1 91 0 0 
18800 91 93 0 95 86 3 90 0 0 
18900 92 87 0 85 87 1 90 0 0 
19000 89 88 1 91 92 0 92 0 0 
19100 89 91 0 84 88 1 89 0 0 
19200 96 89 0 81 90 0 89 0 0 
19300 91 90 1 89 88 0 88 0 0 
19400 97 94 0 92 88 0 90 0 0 
19500 91 81 0 88 80 2 82 0 0 
19600 90 90 0 88 87 1 88 0 0 
19700 85 88 1 91 87 2 88 0 0 
19800 89 98 0 91 93 2 93 0 0 
19900 90 85 0 90 89 2 89 0 0 
20000 88 89 0 91 87 1 86 0 0 
20100 85 93 0 94 88 3 85 0 0 
20200 86 88 0 91 94 2 93 0 0 
20300 82 92 0 92 87 0 91 0 0 
20400 90 92 0 97 92 0 91 0 0 
20500 82 95 0 95 86 2 85 0 0 
20600 90 93 0 93 86 1 87 0 0 
20700 97 96 0 93 86 3 88 0 0 
20800 91 95 0 93 83 1 88 0 0 
20900 95 98 0 92 89 3 88 0 0 
21000 87 88 0 87 93 0 93 0 0 
21100 81 88 0 91 87 2 87 0 0 
21200 92 88 0 94 86 3 87 0 0 
21300 87 88 0 83 83 0 78 0 0 
21400 84 79 0 92 77 2 82 0 0 
21500 91 91 0 92 89 2 86 0 0 
21600 98 84 0 94 87 2 88 0 0 
21700 88 85 0 94 74 0 81 0 0 
21800 95 87 0 91 100 0 99 0 0 
21900 91 91 0 90 85 4 86 0 0 
22000 88 96 0 94 91 1 89 0 0 
22100 89 87 0 91 87 3 84 0 0 
22200 88 87 0 86 85 1 87 0 0 
22300 83 83 0 85 92 0 91 0 0 
22400 79 92 0 92 87 4 86 0 0 
22500 80 94 0 91 94 0 94 0 0 
22600 90 87 0 90 88 1 87 0 0 
22700 89 89 0 88 88 4 85 0 0 
22800 88 90 0 88 83 5 79 0 0 
22900 90 88 0 95 88 3 81 0 0 
23000 90 91 0 87 86 1 89 0 0 
23100 92 91 0 92 85 5 85 0 0 
23200 88 93 0 95 87 2 85 0 0 
23300 82 93 0 91 85 3 82 0 0 
23400 88 87 0 84 89 0 87 0 0 
23500 81 91 0 95 79 2 81 0 0 
23600 81 88 0 88 95 0 88 0 0 
23700 86 90 0 91 84 5 85 0 0 
23800 91 92 0 92 93 1 91 0 0 
23900 87 94 0 92 91 2 90 0 0 
24000 92 92 0 94 85 4 85 0 0 
24100 87 92 0 88 92 1 91 0 0 
24200 81 95 0 97 94 4 93 0 0 
24300 88 91 0 95 82 2 83 0 0 
24400 76 88 0 90 88 1 88 0 0 
24500 78 88 0 91 90 0 89 0 0 
24600 83 97 0 85 93 2 94 0 0 
24700 78 88 0 91 89 5 89 0 0 
24800 90 89 0 90 88 1 85 0 0 
24900 68 94 0 87 86 3 85 0 0 
25000 89 92 0 93 91 4 89 0 0 
25100 97 98 1 93 84 2 85 0 0 
25200 81 96 0 91 88 0 85 0 0 
25300 92 88 0 91 88 3 85 0 0 
25400 92 95 0 94 97 0 96 0 0 
25500 81 85 0 90 83 1 83 0 0 
25600 84 84 0 95 94 4 89 0 0 
25700 82 92 0 93 86 3 87 0 0 
25800 85 95 0 94 81 1 75 0 0 
25900 88 97 0 97 94 0 88 0 0 
26000 95 94 2 93 83 6 82 0 0 
26100 92 98 0 91 89 0 87 0 0 
26200 93 95 0 93 86 2 86 0 0 
26300 87 97 0 94 90 1 90 0 0 
26400 91 99 0 95 89 2 89 0 0 
26500 72 97 0 94 87 0 86 0 0 
26600 77 99 0 95 89 5 87 0 0 
26700 89 97 0 93 90 5 91 0 0 
26800 86 97 1 89 88 4 88 0 0 
26900 89 87 0 83 93 0 89 0 0 
27000 89 89 0 88 85 3 82 0 0 
27100 94 89 0 88 79 3 77 0 0 
27200 89 94 0 90 87 0 86 0 0 
27300 82 89 0 89 89 1 90 0 0 
27400 90 90 0 92 88 3 84 0 0 
27500 74 93 0 95 83 4 82 0 0 
27600 88 91 0 92 93 1 89 0 0 
27700 86 92 0 91 86 2 87 0 0 
27800 94 83 0 93 94 1 89 0 0 
27900 90 89 0 95 88 0 87 0 0 
28000 75 92 2 94 87 2 82 0 0 
28100 93 90 0 88 93 1 94 0 0 
28200 99 87 1 92 88 2 86 0 0 
28300 92 91 0 89 84 2 90 0 0 
28400 83 87 1 87 89 2 88 0 0 
28500 87 93 0 100 77 6 78 0 0 
28600 90 88 0 92 76 1 75 0 0 
28700 94 90 0 87 83 1 85 0 0 
28800 96 94 0 94 90 2 91 0 0 
28900 93 92 0 92 91 0 90 0 0 
29000 84 84 0 95 84 0 84 0 0 
29100 94 82 0 89 85 4 86 0 0 
29200 89 78 0 91 75 2 73 0 0 
29300 90 91 0 93 89 1 86 0 0 
29400 91 81 0 91 87 0 86 0 0 
29500 91 91 0 94 88 1 85 0 0 
29600 96 95 0 92 87 2 86 0 0 
29700 94 83 0 92 77 4 73 0 0 
29800 82 92 0 97 97 0 94 0 0 
29900 91 90 0 99 90 1 90 0 0 
30000 94 92 0 94 89 3 88 0 0 
30100 92 83 0 90 82 4 81 0 0 
30200 91 89 0 97 84 0 90 0 0 
30300 87 95 0 98 86 3 83 0 0 
30400 82 94 0 86 89 0 88 0 0 
30500 87 85 0 91 84 1 84 0 0 
30600 86 83 1 90 89 0 88 0 0 
30700 76 88 0 84 90 0 86 0 0 
30800 83 92 0 96 82 1 83 0 0 
30900 94 91 0 88 87 2 87 0 0 
31000 93 91 0 95 79 0 81 0 0 
31100 96 89 0 90 92 1 90 0 0 
31200 85 88 1 90 79 3 78 0 0 
31300 90 84 0 92 86 1 86 0 0 
31400 92 93 0 94 89 2 85 0 0 
31500 89 86 0 88 85 0 87 0 0 
31600 88 90 0 89 83 0 85 0 0 
31700 87 88 0 90 86 0 86 0 0 
31800 92 93 0 93 85 4 82 0 0 
31900 95 88 0 98 89 0 91 0 0 
32000 88 91 0 96 85 5 83 0 0 
32100 88 88 0 86 82 3 80 0 0 
32200 93 77 0 91 88 2 86 0 0 
32300 79 81 0 89 85 2 87 0 0 
32400 95 85 0 90 95 0 93 0 0 
32500 93 77 0 86 84 0 85 0 0 
32600 79 83 0 89 87 2 90 0 0 
32700 88 84 0 86 85 0 81 0 0 
32800 92 89 0 92 87 5 84 0 0 
32900 96 85 0 91 93 3 91 0 0 
33000 89 94 0 96 92 1 89 0 0 
33100 81 88 0 88 83 2 84 0 0 
33200 84 93 0 90 84 1 85 0 0 
33300 94 91 0 89 86 2 87 0 0 
33400 94 83 0 86 91 0 90 0 0 
33500 93 89 0 95 90 2 88 0 0 
33600 90 69 0 93 83 3 80 0 0 
33700 89 79 0 92 80 2 79 0 0 
33800 91 92 0 95 93 2 87 0 0 
33900 94 93 0 90 84 1 85 0 0 
34000 94 89 0 93 91 2 87 0 0 
34100 95 90 0 94 90 1 93 0 0 
34200 97 94 0 90 94 3 93 0 0 
34300 94 82 0 88 92 2 91 0 0 
34400 92 78 0 90 94 0 91 0 0 
34500 85 75 0 91 88 1 87 0 0 
34600 90 83 0 92 86 0 81 0 0 
34700 91 74 0 92 90 1 89 0 0 
34800 95 85 0 92 88 0 87 0 0 
34900 97 85 0 83 89 4 84 0 0 
35000 97 71 0 86 94 1 92 0 0 
35100 95 83 0 89 83 2 81 0 0 
35200 89 78 0 90 87 0 85 0 0 
35300 83 83 0 89 92 1 91 0 0 
35400 84 90 0 85 92 0 92 0 0 
35500 78 89 0 88 94 1 91 0 0 
35600 88 84 0 86 79 3 80 0 0 
35700 87 80 2 82 81 2 81 0 0 
35800 85 88 0 91 90 3 93 0 0 
35900 88 83 0 91 90 1 92 0 0 
36000 87 88 0 96 84 0 84 0 0 
36100 85 87 0 97 76 1 80 0 1 
36200 85 92 0 97 79 1 82 0 0 
36300 94 88 0 90 86 0 85 0 0 
36400 88 90 0 91 91 3 89 0 1 
36500 82 83 0 85 83 0 85 0 0 
36600 75 91 1 92 84 2 87 0 0 
36700 82 84 0 92 79 1 82 0 0 
36800 85 82 0 93 85 0 86 0 0 
36900 84 81 0 86 81 2 83 0 0 
37000 95 78 0 83 85 0 84 0 0 
37100 85 84 0 89 81 0 85 0 0 
37200 96 78 0 87 79 6 81 0 0 
37300 82 90 0 83 84 2 91 0 0 
37400 84 88 0 85 89 2 90 0 0 
37500 87 90 0 94 88 0 87 0 0 
37600 95 83 0 86 86 0 83 0 0 
37700 89 84 0 82 74 2 73 0 0 
37800 97 86 0 89 84 3 84 0 0 
37900 98 97 0 99 86 0 85 0 0 
38000 93 93 1 90 84 3 84 0 0 
38100 92 96 0 95 88 1 86 0 0 
38200 93 91 0 87 82 1 80 0 0 
38300 94 94 0 93 83 0 82 0 2 
38400 85 92 0 93 82 0 83 0 0 
38500 88 88 0 91 82 0 81 0 0 
38600 99 91 0 93 84 0 84 0 0 
38700 90 95 0 90 90 0 88 0 0 
38800 93 92 0 96 88 0 83 0 0 
38900 76 93 0 93 81 2 82 0 0 
39000 93 88 0 91 90 0 89 0 0 
39100 91 95 0 89 81 1 81 0 0 
39200 90 90 0 92 87 2 88 0 0 
39300 92 89 0 86 88 0 85 0 0 
39400 85 94 1 94 91 1 89 0 0 
39500 89 86 0 90 87 0 82 0 0 
39600 94 87 0 96 87 3 89 0 0 
39700 93 79 0 92 86 2 84 0 2 
39800 83 91 0 98 91 0 86 0 0 
39900 84 88 0 94 86 2 88 0 0 
40000 88 88 0 91 88 1 89 0 0 
40100 92 86 0 89 89 2 86 0 0 
40200 93 82 0 86 87 1 85 0 0 
40300 92 92 0 89 94 0 87 0 0 
40400 88 88 0 85 86 2 82 0 0 
40500 89 92 0 95 84 0 81 0 0 
40600 93 82 0 86 94 0 90 0 0 
40700 98 84 0 84 87 3 92 0 0 
40800 95 83 0 85 83 0 85 0 0 
40900 95 91 0 94 92 1 92 0 0 
41000 94 92 0 96 83 0 85 0 0 
41100 93 91 0 94 86 0 85 0 0 
41200 92 89 0 94 97 0 95 0 0 
41300 91 96 0 93 80 1 83 0 0 
41400 86 92 0 93 81 3 83 0 0 
41500 88 92 0 90 97 0 95 0 0 
41600 92 85 0 91 83 2 82 0 0 
41700 87 87 1 91 87 0 87 0 0 
41800 87 86 0 89 90 2 87 0 0 
41900 89 87 0 95 88 2 89 0 0 
42000 92 85 0 90 85 2 84 0 0 
42100 90 92 0 92 91 2 86 0 0 
42200 92 96 0 96 86 0 85 0 0 
42300 93 88 0 88 83 0 83 0 0 
42400 92 90 0 96 90 0 86 0 1 
42500 91 87 0 84 88 2 87 0 0 
42600 93 89 0 83 90 3 85 0 0 
42700 91 92 0 89 91 0 94 0 0 
42800 97 91 0 90 89 2 90 0 0 
42900 91 84 0 88 87 3 88 0 0 
43000 93 84 0 90 92 1 90 0 0 
43100 98 84 0 96 86 0 84 0 1 
43200 90 83 0 86 90 1 88 0 0 
43300 91 78 0 88 84 0 81 0 2 
43400 85 96 0 94 90 0 90 0 1 
43500 89 96 0 88 89 0 90 0 0 
43600 88 92 0 95 86 1 84 0 1 
43700 95 89 0 92 94 0 92 0 0 
43800 94 91 0 92 87 0 86 0 0 
43900 90 83 0 90 83 1 79 0 0 
44000 88 95 0 91 89 1 93 0 0 
44100 84 90 0 91 89 2 89 0 0 
44200 85 83 0 92 81 3 85 0 0 
44300 92 94 0 86 88 0 85 0 0 
44400 95 90 0 86 81 5 81 0 0 
44500 91 90 0 94 84 3 88 0 0 
44600 85 93 0 93 77 0 79 0 0 
44700 89 89 0 89 76 4 80 0 0 
44800 91 89 0 94 93 0 90 0 0 
44900 93 93 0 93 92 0 91 0 0 
45000 79 93 0 94 87 4 86 0 0 
45100 88 91 0 90 84 0 84 0 0 
45200 89 84 0 91 92 0 92 0 0 
45300 83 86 0 89 82 0 82 0 0 
45400 79 95 0 89 86 0 87 0 0 
45500 83 91 0 88 87 4 86 0 0 
45600 91 92 0 92 86 1 89 0 0 
45700 96 94 0 96 83 2 83 0 0 
45800 92 87 0 84 88 0 88 0 0 
45900 88 79 0 84 93 0 94 0 0 
46000 94 91 0 90 88 1 86 0 0 
46100 90 89 0 86 89 2 85 0 0 
46200 87 91 0 85 86 0 80 0 0 
46300 92 84 0 85 92 0 93 0 0 
46400 90 90 0 89 86 0 88 0 0 
46500 79 88 0 90 88 2 87 0 0 
46600 83 91 0 85 88 0 88 0 0 
46700 76 82 0 90 82 1 79 0 0 
46800 87 90 0 82 87 0 84 0 0 
46900 83 87 0 88 85 2 85 0 0 
47000 82 93 0 88 87 2 86 0 0 
47100 92 98 1 95 88 2 86 0 0 
47200 90 90 0 92 90 0 87 0 0 
47300 97 96 2 95 89 0 88 0 0 
47400 88 91 0 95 87 0 87 0 0 
47500 91 94 0 93 90 0 90 0 0 
47600 79 82 0 86 86 0 88 0 0 
47700 86 82 0 86 91 0 93 0 0 
47800 94 83 0 93 88 0 88 0 0 
47900 86 90 0 91 85 3 87 0 0 
48000 85 92 0 91 94 2 93 0 0 
48100 91 95 0 95 92 0 91 0 0 
48200 79 96 0 89 90 0 90 0 0 
48300 88 89 0 98 87 2 81 0 0 
48400 92 86 0 85 85 0 83 0 0 
48500 83 94 1 83 87 0 86 0 0 
48600 85 88 0 89 83 4 82 0 0 
48700 93 96 0 96 88 3 88 0 0 
48800 91 94 0 95 90 0 87 0 0 
48900 92 91 0 92 89 1 90 0 0 
49000 89 96 2 91 91 1 89 0 0 
49100 85 90 0 85 87 0 86 0 1 
49200 87 94 0 94 87 0 82 0 0 
49300 88 85 0 97 85 0 84 0 0 
49400 87 69 0 90 84 0 83 0 2 
49500 93 86 0 92 89 1 87 0 0 
49600 90 81 0 95 82 1 81 0 0 
49700 95 83 0 87 92 0 95 0 0 
49800 91 87 0 92 90 0 90 0 0 
49900 90 89 0 91 87 3 89 0 0 
50000 91 84 0 92 85 3 85 0 0 
50100 89 88 0 90 86 0 87 0 1 
50200 87 85 0 90 75 4 74 0 0 
50300 91 87 0 84 82 4 77 0 2 
50400 85 84 0 95 88 1 87 0 2 
50500 83 86 0 93 92 0 93 0 0 
50600 93 87 0 89 93 0 90 0 0 
50700 88 86 0 88 84 0 84 0 0 
50800 94 86 0 87 88 2 86 0 0 
50900 88 90 0 90 85 1 84 0 0 
51000 84 85 0 93 81 0 81 0 1 
51100 86 87 0 89 91 2 86 0 0 
51200 87 86 0 87 86 2 88 0 0 
51300 93 87 0 91 88 1 82 0 0 
51400 92 86 0 88 92 2 92 0 0 
51500 95 82 0 96 86 3 86 0 0 
51600 90 89 0 93 86 1 85 0 2 
51700 90 88 0 82 93 0 89 0 0 
51800 92 89 0 92 87 3 87 0 0 
51900 85 88 0 91 88 2 90 0 0 
52000 95 74 0 96 88 1 84 0 0 
52100 93 86 0 94 92 0 91 0 0 
52200 91 91 0 89 91 0 91 0 0 
52300 75 85 0 85 89 0 89 0 0 
52400 79 76 1 90 88 0 87 0 2 
52500 80 87 0 89 87 1 88 0 1 
52600 81 78 0 97 88 2 89 0 0 
52700 76 76 0 90 89 5 82 0 0 
52800 84 67 0 89 64 0 87 0 22 
52900 79 36 0 91 38 4 84 0 43 
53000 80 19 1 93 14 1 85 0 64 
53100 86 4 4 86 2 0 83 0 73 
53200 92 5 0 95 2 1 92 0 83 
53300 83 13 3 94 3 1 84 0 76 
53400 68 26 2 87 1 2 88 0 82 
53500 58 26 2 95 1 2 81 0 82 
53600 89 11 2 94 0 2 79 0 67 
53700 86 6 1 89 2 1 88 0 86 
53800 94 4 1 89 1 3 86 0 84 
53900 78 3 2 91 0 1 83 0 78 
54000 83 4 4 89 2 1 84 0 74 
54100 86 1 0 85 3 5 81 0 70 
54200 90 3 3 89 0 2 84 0 73 
54300 96 4 1 90 3 0 81 0 78 
54400 92 6 1 95 1 0 93 0 83 
54500 89 0 0 92 4 0 94 0 87 
54600 90 2 2 93 3 2 82 0 80 
54700 92 2 1 89 0 0 89 0 75 
54800 92 0 0 94 0 0 93 0 83 
54900 86 2 2 89 0 3 77 0 72 
55000 86 5 1 89 2 4 86 0 81 
55100 82 3 0 88 0 3 78 0 75 
55200 79 1 0 96 3 0 85 0 79 
55300 87 2 2 89 1 0 90 0 80 
55400 96 4 2 85 28 1 90 0 75 
55500 82 4 1 92 73 2 84 0 73 
55600 80 7 1 95 86 3 86 0 82 
55700 87 9 1 85 90 2 91 0 84 
55800 87 7 0 90 87 2 90 0 87 
55900 83 5 2 88 83 2 82 0 74 
56000 83 4 0 95 89 1 88 0 82 
56100 81 3 0 91 86 0 90 0 83 
56200 86 4 0 86 76 5 83 0 66 
56300 74 5 0 92 88 3 87 0 82 
56400 93 8 0 89 86 0 83 0 78 
56500 86 7 1 86 81 0 84 0 72 
56600 77 15 0 93 84 0 86 0 80 
56700 84 14 0 84 93 0 91 0 90 
56800 90 4 0 85 93 0 92 0 86 
56900 89 3 1 90 89 1 88 0 83 
57000 83 6 0 85 92 0 91 0 80 
57100 95 10 2 89 76 0 76 0 70 
57200 92 3 0 88 92 0 90 0 79 
57300 85 3 0 96 90 0 89 0 85 
57400 83 5 0 87 89 2 89 0 78 
57500 85 3 0 93 89 0 88 0 80 
57600 89 9 0 90 91 0 94 0 73 
57700 88 3 0 86 90 0 88 0 87 
57800 91 2 2 95 88 0 89 0 85 
57900 84 3 1 83 95 0 94 0 89 
58000 84 2 4 88 84 0 87 0 79 
58100 89 7 0 85 86 0 88 0 83 
58200 89 8 0 91 91 0 91 0 77 
58300 90 2 0 90 87 0 87 0 77 
58400 86 4 2 96 83 0 86 0 79 
58500 91 3 0 95 87 0 86 0 76 
58600 91 3 0 93 89 0 86 0 81 
58700 86 7 4 92 74 1 77 0 63 
58800 85 2 0 95 90 0 89 0 77 
58900 93 5 1 92 88 0 90 0 80 
59000 90 3 0 88 96 0 90 0 81 
59100 90 2 2 90 86 0 84 0 81 
59200 85 2 0 92 92 0 93 0 88 
59300 90 1 1 93 88 0 89 0 80 
59400 87 6 1 87 86 0 88 0 77 
59500 93 5 2 85 84 0 86 0 71 
59600 86 0 0 92 90 0 90 0 84 
59700 83 7 0 87 88 0 90 0 85 
59800 85 4 2 92 98 0 94 0 87 
59900 93 6 1 90 84 0 88 0 71 
60000 92 4 0 88 87 0 89 0 80 
60100 93 4 2 84 87 0 85 0 76 
60200 79 3 0 92 86 0 86 0 83 
60300 82 0 0 84 93 0 93 0 77 
60400 87 2 0 94 90 1 89 0 85 
60500 94 3 0 91 86 0 82 0 73 
60600 85 5 1 87 82 2 81 0 72 
60700 92 4 0 96 93 0 88 0 83 
60800 74 2 0 92 87 0 87 0 74 
60900 94 5 0 92 84 0 81 0 76 
61000 87 10 0 93 89 0 84 0 85 
61100 81 13 0 93 95 0 94 0 80 
61200 87 2 0 91 90 0 91 0 81 
61300 89 6 1 93 88 0 91 0 81 
61400 89 5 1 92 87 1 87 0 65 
61500 91 6 0 98 90 0 92 0 87 
61600 76 22 2 93 82 0 83 0 76 
61700 66 24 2 93 92 0 92 0 80 
61800 58 33 2 93 84 3 87 0 81 
61900 74 27 0 92 94 0 96 0 82 
62000 53 41 3 90 80 0 84 0 78 
62100 44 51 0 90 83 0 82 0 76 
62200 62 37 0 91 92 2 89 0 80 
62300 65 25 0 94 82 1 83 0 79 
