# Avida Average Data
# Tue Apr 11 17:31:10 2023
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

7600 18443.8 357.41 51.3521 0 0 96.54 91.17 0 0.04 0.01 0 816.5 30.4794 0 34.2528 
7700 18522.9 356.929 51.8979 0 0 96.9082 91.949 0 0.0714286 0.0408163 0 827 23.6594 0 33.8834 
7800 17219.4 357.72 48.0714 0 0 97.35 91.55 0 0.02 0.01 0 838.17 14.0892 0 33.1609 
7900 20283.8 365.14 55.584 0 0 98.6 93.75 0 0.02 0 0 849.82 6.65634 0 33.0376 
8000 19584.6 366.08 53.4268 0 0 99.57 94.16 0 0 0 0 860.38 9.82447 0 32.1397 
8100 19563.2 366.24 53.4096 0 0 99.09 93.76 0 0.11 0.08 0 871.24 10.3674 0 32.2617 
8200 17970.3 366.51 48.9361 0 0 99.25 94.22 0 0 0 0 881.5 11.3339 0 32.5635 
8300 20568.8 366.182 56.1032 0 0 99.3636 93.5455 0 0.040404 0 0 891.717 13.8515 0 33.3248 
8400 20412.6 366.75 55.706 0 0 99.24 93.87 0 0.05 0.03 0 900.99 13.6426 0 33.3823 
8500 18212.1 370 49.1417 0 0 98.32 90.88 0 0.06 0.04 0 911.42 16.3172 0 34.0192 
8600 18788.2 370.57 50.6559 0 0 100.12 93.98 0 0.04 0.03 0 922.04 16.618 0 33.9899 
8700 21791.3 374.26 58.3361 0 0 101.17 95.74 0 0.05 0.02 0 932.22 16.4775 0 33.7813 
8800 20905.5 386.17 55.6444 0 0 100.73 96.14 0 0.06 0.02 0 942.2 16.6326 0 33.5083 
8900 20818.2 375.09 55.5256 0 0 100.92 96.15 0 0.02 0.01 0 952.41 17.3551 0 33.0029 
9000 21128 374.05 56.3704 0 0 101.69 97.13 0 0.07 0.06 0 962.35 17.9559 0 33.2397 
9100 21216.7 374.28 56.6249 0 0 101.63 96.96 0 0 0 0 972.36 16.8241 0 33.7393 
9200 20510.7 376.07 54.4969 0 0 102.64 97.6 0 0.07 0.04 0 982.33 14.1701 0 33.7777 
9300 19658.4 383.21 52.3704 0 0 102.46 95.73 0 0.04 0.01 0 992.58 17.2739 0 33.7292 
9400 17388.6 377.4 46.1167 0 0 102.23 96.65 0 0.03 0.02 0 1002.78 20.2317 0 33.8205 
9500 17061 382.01 45.3066 0 0 101.18 95.44 0 0.1 0.02 0 1014.14 24.492 0 32.5531 
9600 18852.9 379.42 49.8865 0 0 101.75 95.72 0 0.05 0.03 0 1025.39 22.8192 0 31.7667 
9700 17998 379.79 47.6768 0 0 100.18 94.34 0 0.04 0.02 0 1035.19 23.5845 0 31.4028 
9800 19506.6 378.05 51.3228 0 0 101.52 96.14 0 0.02 0.01 0 1044.79 21.5668 0 30.9503 
9900 19443.2 385.29 50.3768 0 0 101.82 96.19 0 0.03 0 0 1054.52 17.0715 0 31.2781 
10000 20421.3 382.47 53.2872 0 0 101.85 96.19 0 0.06 0.03 0 1064.51 12.9449 0 32.6157 
10100 22198.8 378.485 58.5454 0 0 101.939 96.9697 0 0.0505051 0.040404 0 1074.27 19.3233 0 33.5812 
10200 20429.4 376.55 54.0744 0 0 101.02 96.76 0 0 0 0 1084 18.1984 0 34.7233 
10300 20292 372.62 54.283 0 0 101.1 94.77 0 0.05 0.02 0 1093.65 18.4781 0 35.5649 
10400 21111.2 382.87 55.6118 0 0 101.61 96.07 0 0.07 0.04 0 1103.18 16.6816 0 35.4758 
10500 20040.7 384.98 52.3423 0 0 102.17 96.83 0 0.06 0.03 0 1112.68 14.8189 0 35.0521 
10600 18879.3 380.25 49.6112 0 0 100.37 94.79 0 0.03 0 0 1122.61 11.8465 0 34.3296 
10700 19209.6 376.99 50.7522 0 0 99.4 93.64 0 0.08 0.04 0 1133.4 7.98896 0 33.2279 
10800 20757.3 379.87 54.6323 0 0 102.05 97.64 0 0.07 0.04 0 1143.09 8.34446 0 32.7867 
10900 21442.1 376.35 56.9387 0 0 101.83 96.93 0 0.03 0.01 0 1152.63 5.11878 0 32.9662 
11000 18793.8 373.828 50.323 0 0 99.5859 93.5354 0 0.0606061 0.030303 0 1162.49 3.06407 0 33.1484 
11100 20641.5 376.06 54.8464 0 0 101.47 95.46 0 0.05 0.02 0 1173 4.6098 0 33.4277 
11200 19788.2 380.38 52.0896 0 0 102.06 96.4 0 0.04 0.02 0 1183.07 3.41731 0 33.5593 
11300 21784.8 376.525 57.7851 0 0 101.455 96.0707 0 0.020202 0.010101 0 1193.32 4.15141 0 33.6819 
11400 18172 378.54 48.3273 0 0 100.91 94.89 0 0.02 0.01 0 1203.14 2.97159 0 33.2237 
11500 18755.8 373.61 50.1783 0 0 100.71 94.95 0 0.03 0 0 1214.28 4.62829 0 33.056 
11600 21467 372.43 57.5895 0 0 99.91 94.58 0 0.05 0.02 0 1224.7 6.45344 0 33.219 
11700 20425.4 369.747 55.1583 0 0 100.202 93.6869 0 0.0505051 0.030303 0 1234.28 6.76296 0 33.6162 
11800 18053.4 376.74 48.7741 0 0 99.3 93.2 0 0 0 0 1244.23 7.22217 0 33.7493 
11900 17633.5 401.47 46.8502 0 0 100.97 94.65 0 0.08 0.07 0 1253.79 8.63948 0 32.9973 
12000 18694.7 385.13 49.5417 0 0 100.19 93.76 0 0.14 0.03 0 1265.15 7.66473 0 32.5924 
12100 20109.6 378.55 53.6957 0 0 100.31 93.13 0 0.01 0 0 1275.53 8.91853 0 32.2509 
12200 18931.3 370.84 51.2073 0 0 100.57 93.88 0 0.05 0.03 0 1286.81 7.19881 0 31.7869 
12300 16842.9 367.99 45.7513 0 0 99.4 91.76 0 0 0 0 1297.66 4.52375 0 31.2483 
12400 18498.2 368.95 50.1323 0 0 100.08 93.79 0 0.13 0.04 0 1308.99 4.02974 0 31.8584 
12500 19170.6 367.2 52.1793 0 0 99.83 95.06 0 0.06 0.03 0 1320.6 5.58597 0 32.8104 
12600 19070.7 365.9 52.1196 0 0 99.01 93.82 0 0.09 0.06 0 1330.39 4.73246 0 33.3534 
12700 19065 368.04 51.6935 0 0 99.81 92.25 0 0.05 0.02 0 1338.24 5.28804 0 33.5252 
12800 19081.9 375.78 50.7016 0 0 99.68 94.25 0 0.05 0.01 0 1349.85 4.7138 0 33.6105 
12900 20564.4 371.586 55.0223 0 0 99.2626 94.6263 0 0.030303 0.010101 0 1361.21 1.62212 0 33.5857 
13000 18460.9 370.99 49.8203 0 0 99.49 95.32 0 0.06 0.04 0 1373.56 -6.93646 0 32.9776 
13100 18207.5 368.25 49.4227 0 0 98.82 95.2 0 0.05 0.01 0 1384.13 -9.27774 0 32.7513 
13200 19945.8 363.48 54.8069 0 0 98.47 93.76 0 0.05 0.01 0 1394.81 -9.39006 0 32.4313 
13300 20081 366.82 54.6317 0 0 98.04 93.45 0 0.08 0.02 0 1404.64 -9.38134 0 32.6641 
13400 19466.2 371.22 52.4552 0 0 98.84 94.8 0 0.07 0.03 0 1414.73 -11.2518 0 33.3143 
