# Avida count data
# Tue Apr 11 18:23:40 2023
#  1: update
#  2: number of insts executed this update
#  3: number of organisms
#  4: number of different genotypes
#  5: number of different threshold genotypes
#  6: (deprecated) number of different species
#  7: (deprecated) number of different threshold species
#  8: (deprecated) number of different lineages
#  9: number of births in this update
# 10: number of deaths in this update
# 11: number of breed true
# 12: number of breed true organisms?
# 13: number of no-birth organisms
# 14: number of single-threaded organisms
# 15: number of multi-threaded organisms
# 16: number of modified organisms

0 30 1 1 1 0 0 0 1 0 1 1 1 1 0 0 
100 1380 47 39 3 0 0 0 1 0 0 10 27 47 0 0 
200 3000 99 93 7 0 0 0 3 4 1 16 62 99 0 0 
300 3000 100 92 5 0 0 0 8 8 0 17 60 100 0 0 
400 3000 100 93 2 0 0 0 3 3 0 19 56 100 0 0 
500 2970 99 92 7 0 0 0 4 4 2 14 57 99 0 0 
600 2970 99 90 3 0 0 0 3 3 1 14 57 99 0 0 
700 2970 100 94 1 0 0 0 5 4 0 11 61 100 0 0 
800 3000 100 90 3 0 0 0 8 8 2 15 59 100 0 0 
900 3000 100 96 1 0 0 0 5 5 2 12 63 100 0 0 
1000 3000 100 93 1 0 0 0 10 10 1 9 65 100 0 0 
1100 3000 100 91 3 0 0 0 2 2 0 18 60 100 0 0 
1200 3000 100 95 3 0 0 0 4 4 2 12 60 100 0 0 
1300 2970 99 95 4 0 0 0 4 4 2 9 63 99 0 0 
1400 3000 100 97 3 0 0 0 5 5 1 7 65 100 0 0 
1500 2970 100 100 3 0 0 0 7 6 0 6 61 100 0 0 
1600 3000 100 97 0 0 0 0 0 0 0 4 70 100 0 0 
1700 3000 100 99 1 0 0 0 8 8 0 1 63 100 0 0 
1800 2970 99 98 3 0 0 0 2 2 0 2 67 99 0 0 
1900 2970 99 97 0 0 0 0 2 2 0 2 57 99 0 0 
2000 2970 99 98 1 0 0 0 5 5 0 5 55 99 0 0 
2100 3000 100 95 1 0 0 0 1 1 0 7 59 100 0 0 
2200 3000 100 97 3 0 0 0 9 9 1 7 65 100 0 0 
2300 3000 100 94 4 0 0 0 6 6 0 13 61 100 0 0 
2400 3000 100 94 2 0 0 0 4 4 1 12 61 100 0 0 
2500 3000 100 99 3 0 0 0 1 1 0 7 66 100 0 0 
2600 3000 99 96 4 0 0 0 3 4 1 8 57 99 0 0 
2700 3000 100 95 1 0 0 0 1 1 0 9 60 100 0 0 
2800 3000 100 95 1 0 0 0 4 4 1 8 60 100 0 0 
2900 3000 100 99 1 0 0 0 2 2 0 2 60 100 0 0 
3000 3000 100 95 2 0 0 0 1 1 0 10 61 100 0 0 
3100 2970 99 96 1 0 0 0 2 2 0 5 59 99 0 0 
3200 3000 100 97 1 0 0 0 4 4 0 4 60 100 0 0 
3300 3000 99 93 1 0 0 0 2 3 0 8 62 99 0 0 
3400 2940 98 95 1 0 0 0 2 2 0 7 56 98 0 0 
3500 3000 99 98 1 0 0 0 2 3 0 3 59 99 0 0 
3600 2910 97 94 1 0 0 0 6 6 1 8 59 97 0 0 
3700 3000 100 98 3 0 0 0 1 1 0 6 62 100 0 0 
3800 3000 100 98 1 0 0 0 3 3 0 5 61 100 0 0 
3900 3000 100 99 0 0 0 0 7 7 0 6 62 100 0 0 
4000 2940 98 97 0 0 0 0 2 2 0 2 60 98 0 0 
4100 3000 100 94 1 0 0 0 2 2 0 11 67 100 0 0 
4200 2970 99 99 2 0 0 0 0 0 0 1 56 99 0 0 
4300 3000 100 99 2 0 0 0 10 10 0 5 53 100 0 0 
4400 3000 100 100 4 0 0 0 2 2 0 4 65 100 0 0 
4500 3000 100 98 1 0 0 0 5 5 0 9 58 100 0 0 
4600 3000 100 97 1 0 0 0 4 4 0 7 61 100 0 0 
4700 2970 99 94 2 0 0 0 4 4 0 6 57 99 0 0 
4800 2970 99 92 2 0 0 0 6 6 1 10 61 99 0 0 
4900 3000 99 92 0 0 0 0 3 4 0 13 56 99 0 0 
5000 3000 100 94 2 0 0 0 4 4 1 11 64 100 0 0 
5100 2940 98 94 2 0 0 0 2 2 0 12 62 98 0 0 
5200 2970 100 90 3 0 0 0 3 2 0 15 63 100 0 0 
5300 3000 100 93 3 0 0 0 1 1 0 13 59 100 0 0 
5400 2970 99 94 2 0 0 0 4 4 1 8 63 99 0 0 
5500 3000 100 90 2 0 0 0 3 3 1 18 58 100 0 0 
5600 2970 99 92 2 0 0 0 2 2 0 12 60 99 0 0 
5700 3000 100 95 2 0 0 0 3 3 0 8 60 100 0 0 
5800 3000 100 97 2 0 0 0 6 6 0 12 63 100 0 0 
5900 3000 100 95 2 0 0 0 1 1 0 12 63 100 0 0 
6000 3000 99 93 4 0 0 0 3 4 0 13 61 99 0 0 
6100 2970 98 92 2 0 0 0 5 6 1 11 58 98 0 0 
6200 3000 100 97 0 0 0 0 5 5 1 10 58 100 0 0 
6300 3000 100 96 1 0 0 0 2 2 0 9 61 100 0 0 
6400 2970 99 98 4 0 0 0 11 11 0 7 59 99 0 0 
6500 2970 99 92 2 0 0 0 0 0 0 11 53 99 0 0 
6600 3000 100 95 2 0 0 0 4 4 0 9 57 100 0 0 
6700 2970 98 93 1 0 0 0 1 2 0 11 64 98 0 0 
6800 3000 100 92 3 0 0 0 9 9 0 16 61 100 0 0 
6900 2970 99 95 2 0 0 0 3 3 0 11 57 99 0 0 
7000 3000 100 100 2 0 0 0 8 8 0 10 57 100 0 0 
7100 3000 100 100 1 0 0 0 2 2 0 3 61 100 0 0 
7200 3000 100 94 1 0 0 0 5 5 0 9 61 100 0 0 
7300 3000 100 96 1 0 0 0 5 5 1 5 55 100 0 0 
7400 3000 100 98 3 0 0 0 2 2 0 5 58 100 0 0 
7500 2970 99 97 1 0 0 0 2 2 0 6 58 99 0 0 
7600 2940 98 97 2 0 0 0 1 1 0 2 60 98 0 0 
7700 2910 97 95 2 0 0 0 1 1 0 3 63 97 0 0 
7800 2970 98 94 2 0 0 0 2 3 0 7 62 98 0 0 
7900 3000 100 99 3 0 0 0 0 0 0 1 62 100 0 0 
8000 3000 100 99 1 0 0 0 6 6 0 3 60 100 0 0 
8100 3000 99 95 0 0 0 0 4 5 0 8 56 99 0 0 
8200 2970 99 98 1 0 0 0 3 3 0 4 63 99 0 0 
8300 2970 98 94 1 0 0 0 8 9 0 9 57 98 0 0 
8400 3000 100 96 2 0 0 0 6 6 1 10 53 100 0 0 
8500 2970 99 97 3 0 0 0 2 2 0 5 62 99 0 0 
8600 3000 100 97 2 0 0 0 4 4 1 4 64 100 0 0 
8700 2880 97 94 3 0 0 0 1 0 0 7 63 97 0 0 
8800 3000 100 95 0 0 0 0 3 3 0 9 60 100 0 0 
8900 2970 99 97 2 0 0 0 1 1 0 4 56 99 0 0 
9000 2970 100 95 1 0 0 0 10 9 1 11 59 100 0 0 
9100 3000 99 95 2 0 0 0 5 6 1 8 64 99 0 0 
9200 2970 100 96 1 0 0 0 3 2 1 7 61 100 0 0 
9300 3000 100 91 1 0 0 0 2 2 1 14 59 100 0 0 
9400 3000 100 98 1 0 0 0 2 2 1 7 62 100 0 0 
9500 3000 100 95 2 0 0 0 1 1 0 9 57 100 0 0 
9600 2940 98 94 2 0 0 0 0 0 0 8 58 98 0 0 
9700 2880 97 90 2 0 0 0 2 1 0 12 64 97 0 0 
9800 2970 98 95 2 0 0 0 2 3 0 5 54 98 0 0 
9900 3000 100 96 2 0 0 0 2 2 1 7 59 100 0 0 
10000 2940 96 93 0 0 0 0 1 3 0 5 55 96 0 0 
10100 3000 100 95 5 0 0 0 7 7 2 11 67 100 0 0 
10200 2880 96 91 3 0 0 0 0 0 0 8 58 96 0 0 
10300 2790 92 90 1 0 0 0 5 6 0 4 58 92 0 0 
10400 2940 98 94 3 0 0 0 5 5 0 10 57 98 0 0 
10500 2880 95 90 2 0 0 0 4 5 0 8 58 95 0 0 
10600 2970 99 96 1 0 0 0 4 4 0 6 64 99 0 0 
10700 2940 97 94 1 0 0 0 2 3 0 7 60 97 0 0 
10800 2970 99 96 2 0 0 0 5 5 1 7 60 99 0 0 
10900 2970 98 94 3 0 0 0 3 4 0 11 63 98 0 0 
11000 2910 97 89 4 0 0 0 2 2 0 11 59 97 0 0 
